dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,acc,logloss,auc
wine,classification,116,13,block,0.3,0.2808988764044944,1,source,0.0,tabicl_aware,0.26361584663391113,,0.9354838709677419,0.23318216626212077,0.9978179228179228
wine,classification,116,13,block,0.5,0.4347450302506482,1,source,0.0,tabicl_aware,0.30011844635009766,,0.9354838709677419,0.2214760700753076,0.988178022974712
wine,classification,116,13,block_shift,0.3,0.3076923076923077,1,source,0.0,tabicl_aware,0.2642703056335449,,0.8225806451612904,0.304820767074879,0.9889004514004514
wine,classification,116,13,block_shift,0.5,0.4105445116681072,1,source,0.0,tabicl_aware,0.2618136405944824,,0.7580645161290323,0.6352215916215399,0.9787703516177254
wine,classification,124,13,none,0.0,0.0,2,random,,tabicl_aware,0.2622544765472412,,0.9814814814814815,0.04506806476063077,1.0
wine,classification,93,13,block,0.3,0.23076923076923078,2,source,1.0,tabicl_aware,0.26162004470825195,,0.9764705882352941,0.06430731561176244,0.9989985129210311
wine,classification,116,13,block,0.5,0.4407951598962835,2,source,0.0,tabicl_aware,0.26193976402282715,,0.8870967741935484,0.22005562755550734,0.9863825363825364
wine,classification,93,13,block_shift,0.3,0.27095937770095074,2,source,1.0,tabicl_aware,0.2663910388946533,,0.8588235294117647,0.34967510693750087,0.9751110455114951
wine,classification,116,13,block_shift,0.5,0.40535868625756266,2,source,0.0,tabicl_aware,0.2640573978424072,,0.6612903225806451,1.0279523812585396,0.8805164584576349
wine,classification,124,13,none,0.0,0.0,3,random,,tabicl_aware,0.26341915130615234,,1.0,0.0060528911267341565,1.0
wine,classification,127,13,block,0.3,0.3076923076923077,3,source,3.0,tabicl_aware,0.2666151523590088,,0.9215686274509803,0.22036278735648143,0.9909171075837743
wine,classification,119,13,block,0.5,0.439066551426102,3,source,1.0,tabicl_aware,0.2637355327606201,,0.8983050847457628,0.22872176577217615,0.985033562588642
wine,classification,127,13,block_shift,0.3,0.28565254969749354,3,source,3.0,tabicl_aware,0.2657783031463623,,0.8823529411764706,0.2638389201641026,0.9966490299823633
wine,classification,119,13,block_shift,0.5,0.4070872947277442,3,source,1.0,tabicl_aware,0.26601743698120117,,0.864406779661017,0.4053778844303839,0.9600668337510442
wine,classification,124,13,none,0.0,0.0,4,random,,tabicl_aware,0.3016502857208252,,0.9814814814814815,0.027267639271414464,1.0
wine,classification,126,13,block,0.3,0.3076923076923077,4,source,1.0,tabicl_aware,0.2662992477416992,,0.8076923076923077,0.5007704150884229,0.9870665833901128
wine,classification,151,13,block,0.5,0.46153846153846156,4,source,1.0,tabicl_aware,0.26676344871520996,,0.8888888888888888,0.15327936151772328,1.0
wine,classification,126,13,block_shift,0.3,0.3076923076923077,4,source,1.0,tabicl_aware,0.2665872573852539,,0.9230769230769231,0.23689973667501402,0.9934348739495799
wine,classification,151,13,block_shift,0.5,0.44727744165946415,4,source,1.0,tabicl_aware,0.26651787757873535,,0.7407407407407407,0.8225735377836929,0.8655677655677656
openml:31,classification,700,20,none,0.0,0.0,0,random,,tabicl_aware,0.30929040908813477,,0.7866666666666666,0.44819018310535474,0.841058201058201
openml:31,classification,503,20,block,0.3,0.25,0,source,0.0,tabicl_aware,0.29606032371520996,,0.7243460764587525,0.5294532549041503,0.7556532176876016
openml:31,classification,809,20,block,0.5,0.4794,0,source,4.0,tabicl_aware,0.31197404861450195,,0.7120418848167539,0.5732713402534982,0.6574866310160428
openml:31,classification,503,20,block_shift,0.3,0.22485,0,source,0.0,tabicl_aware,0.3045179843902588,,0.6861167002012073,0.5891655412374781,0.6603132502129636
openml:31,classification,809,20,block_shift,0.5,0.4896,0,source,4.0,tabicl_aware,0.31438469886779785,,0.7120418848167539,0.5823425166927296,0.6323529411764707
openml:31,classification,700,20,none,0.0,0.0,1,random,,tabicl_aware,0.31023478507995605,,0.77,0.4621775914211302,0.8259788359788361
openml:31,classification,667,20,block,0.3,0.3,1,source,2.0,tabicl_aware,0.3049898147583008,,0.7357357357357357,0.5366577584744089,0.7531580744281325
openml:31,classification,684,20,block,0.5,0.4486,1,source,2.0,tabicl_aware,0.30757832527160645,,0.7025316455696202,0.5945477359805207,0.6669085631349783
openml:31,classification,667,20,block_shift,0.3,0.3,1,source,2.0,tabicl_aware,0.3462789058685303,,0.6966966966966966,0.5350023373261132,0.7397149197678389
openml:31,classification,684,20,block_shift,0.5,0.4498,1,source,2.0,tabicl_aware,0.3053596019744873,,0.7088607594936709,0.6013410709975656,0.6654571843251089
openml:31,classification,700,20,none,0.0,0.0,2,random,,tabicl_aware,0.3118300437927246,,0.79,0.45775061356697694,0.8271428571428571
openml:31,classification,508,20,block,0.3,0.2746,2,source,1.0,tabicl_aware,0.30013561248779297,,0.733739837398374,0.5344383299470458,0.7301136363636365
openml:31,classification,655,20,block,0.5,0.43385,2,source,0.0,tabicl_aware,0.3052792549133301,,0.6753623188405797,0.6018480691036304,0.6386073500967118
openml:31,classification,508,20,block_shift,0.3,0.3,2,source,1.0,tabicl_aware,0.3010139465332031,,0.7134146341463414,0.5870114327315259,0.6015625
openml:31,classification,655,20,block_shift,0.5,0.46645,2,source,0.0,tabicl_aware,0.30620837211608887,,0.6753623188405797,0.6088199777553017,0.623191489361702
openml:31,classification,700,20,none,0.0,0.0,3,random,,tabicl_aware,0.31016039848327637,,0.7833333333333333,0.5004861911987349,0.7790476190476191
openml:31,classification,731,20,block,0.3,0.3,3,source,3.0,tabicl_aware,0.3120243549346924,,0.7286245353159851,0.5402688666229165,0.7486073325560306
openml:31,classification,688,20,block,0.5,0.4826,3,source,2.0,tabicl_aware,0.3032646179199219,,0.7275641025641025,0.5560026837889744,0.7005681818181819
openml:31,classification,731,20,block_shift,0.3,0.3,3,source,3.0,tabicl_aware,0.31470680236816406,,0.7174721189591078,0.5373684441790577,0.7629226583754373
openml:31,classification,688,20,block_shift,0.5,0.4844,3,source,2.0,tabicl_aware,0.3050851821899414,,0.7051282051282052,0.5864452390060779,0.6428359683794467
openml:31,classification,700,20,none,0.0,0.0,4,random,,tabicl_aware,0.31183552742004395,,0.7566666666666667,0.4687876430729468,0.815132275132275
openml:31,classification,653,20,block,0.3,0.3,4,source,1.0,tabicl_aware,0.3448612689971924,,0.7406340057636888,0.5487225027357222,0.6591689560439561
openml:31,classification,809,20,block,0.5,0.5,4,source,1.0,tabicl_aware,0.3160092830657959,,0.6178010471204188,0.5958777461491963,0.8404922219642443
openml:31,classification,653,20,block_shift,0.3,0.28265,4,source,1.0,tabicl_aware,0.3068239688873291,,0.7521613832853026,0.5072338515109174,0.7451923076923077
openml:31,classification,809,20,block_shift,0.5,0.4895,4,source,1.0,tabicl_aware,0.3159782886505127,,0.6910994764397905,0.5575701691876408,0.8379382400742976
openml:1590,classification,2100,14,none,0.0,0.0,0,random,,tabicl_aware,0.3990328311920166,,0.8555555555555555,0.30445025487870947,0.9077988028029164
openml:1590,classification,1464,14,block,0.3,0.25085714285714283,0,source,1.0,tabicl_aware,0.38400816917419434,,0.7766927083333334,0.5471444192065075,0.8593321151056215
openml:1590,classification,2418,14,block,0.5,0.5,0,source,1.0,tabicl_aware,0.3354496955871582,,0.8539518900343642,0.3188737123756322,0.885551948051948
openml:1590,classification,1464,14,block_shift,0.3,0.24914285714285714,0,source,1.0,tabicl_aware,0.3125004768371582,,0.818359375,0.39296243495580807,0.8781052133548013
openml:1590,classification,2418,14,block_shift,0.5,0.5,0,source,1.0,tabicl_aware,0.3319694995880127,,0.8333333333333334,0.37584107391120114,0.841910173160173
openml:1590,classification,2100,14,none,0.0,0.0,1,random,,tabicl_aware,0.3268582820892334,,0.8722222222222222,0.296820892028995,0.9113662798944651
openml:1590,classification,1997,14,block,0.3,0.2857142857142857,1,source,1.0,tabicl_aware,0.33534669876098633,,0.8454636091724825,0.3334498943031078,0.8977718215291315
openml:1590,classification,1976,14,block,0.5,0.4756190476190476,1,source,0.0,tabicl_aware,0.321469783782959,,0.849609375,0.35847660531028935,0.874968992248062
openml:1590,classification,1997,14,block_shift,0.3,0.2857142857142857,1,source,1.0,tabicl_aware,0.3298377990722656,,0.8504486540378864,0.32897575764877135,0.9010260991986139
openml:1590,classification,1976,14,block_shift,0.5,0.43052380952380953,1,source,0.0,tabicl_aware,0.3667745590209961,,0.7919921875,0.4520785562251168,0.7792067183462533
openml:1590,classification,2100,14,none,0.0,0.0,2,random,,tabicl_aware,0.3300321102142334,,0.87,0.28831934748632687,0.9165366393372862
openml:1590,classification,1467,14,block,0.3,0.2507857142857143,2,source,1.0,tabicl_aware,0.3164174556732178,,0.837573385518591,0.36539949904945124,0.8695371392903442
openml:1590,classification,1995,14,block,0.5,0.4522857142857143,2,source,0.0,tabicl_aware,0.3229250907897949,,0.7970149253731343,0.41514986449635083,0.8263967046324224
openml:1590,classification,1467,14,block_shift,0.3,0.24921428571428572,2,source,1.0,tabicl_aware,0.306729793548584,,0.4918460534898891,1.0450167668579442,0.7892831420751909
openml:1590,classification,1995,14,block_shift,0.5,0.4525,2,source,0.0,tabicl_aware,0.32111406326293945,,0.7900497512437811,0.4893409925830183,0.7502053977400621
openml:1590,classification,2100,14,none,0.0,0.0,3,random,,tabicl_aware,0.33596134185791016,,0.8622222222222222,0.30030365412030585,0.9106003007177508
openml:1590,classification,2251,14,block,0.3,0.26811904761904765,3,source,2.0,tabicl_aware,0.337294340133667,,0.8331108144192256,0.3481673743736605,0.8869107125355288
openml:1590,classification,1969,14,block,0.5,0.47545238095238096,3,source,0.0,tabicl_aware,0.3235666751861572,,0.7982541222114452,0.39656778763353917,0.8270832637334491
openml:1590,classification,2251,14,block_shift,0.3,0.2857142857142857,3,source,2.0,tabicl_aware,0.3336348533630371,,0.8210947930574098,0.3696305684986388,0.8684896599039498
openml:1590,classification,1969,14,block_shift,0.5,0.4764047619047619,3,source,0.0,tabicl_aware,0.3264319896697998,,0.8477206595538312,0.3645261847347983,0.8536982594460962
openml:1590,classification,2100,14,none,0.0,0.0,4,random,,tabicl_aware,0.32758450508117676,,0.8588888888888889,0.29493891620224794,0.9135294618287043
openml:1590,classification,2002,14,block,0.3,0.2857142857142857,4,source,0.0,tabicl_aware,0.3269491195678711,,0.8096192384769539,0.40479799070172423,0.8323101403153478
openml:1590,classification,2428,14,block,0.5,0.4852619047619048,4,source,4.0,tabicl_aware,0.33844423294067383,,0.8024475524475524,0.40415457824595924,0.8122295254132943
openml:1590,classification,2002,14,block_shift,0.3,0.2857142857142857,4,source,0.0,tabicl_aware,0.3272864818572998,,0.8036072144288577,0.43521436218015586,0.8135744249963837
openml:1590,classification,2428,14,block_shift,0.5,0.5,4,source,4.0,tabicl_aware,0.3702731132507324,,0.7097902097902098,0.44605962687555195,0.8259546960725732
