dataset,task,mechanism,rate,model,rmse,r2,coverage80,width80,rmse_std,r2_std,coverage80_std,width80_std,n_fits
diabetes,regression,block,0.3,tabicl_aware,59.06595011754357,0.4195330198964979,0.7969924812030075,1.8547742055767351,3.0578285471629227,0.030630922468182543,0.03362508236841786,0.09691544202360745,5
diabetes,regression,block,0.5,tabicl_aware,64.88453822909722,0.29961179732063864,0.7774436090225564,1.9838175146060384,3.7513145194888224,0.042834737240658345,0.0406988529405244,0.19426155975391834,5
diabetes,regression,block_shift,0.3,tabicl_aware,59.04536266658031,0.41891311517084473,0.8,1.8480191880992654,0.9869301222995774,0.028716718919911878,0.030355833440881733,0.09009762492286146,5
diabetes,regression,block_shift,0.5,tabicl_aware,64.48620947408233,0.3080866628595305,0.7729323308270677,1.9980042734248358,2.6720354727695694,0.020517147157140012,0.056114610998632436,0.18439393637819126,5
diabetes,regression,none,0.0,tabicl_aware,55.974876964167564,0.47852582932570586,0.7774436090225564,1.7452789077188626,3.4372622597999545,0.039848848705641794,0.05411444876826039,0.11071759647899444,5
openml:189,regression,block,0.3,tabicl_aware,0.18120350647738492,0.5152304447714445,0.7997777777777777,1.7313570191284762,0.017165867023904643,0.09476531344379313,0.012079980377712771,0.21641721178432366,5
openml:189,regression,block,0.5,tabicl_aware,0.22596373535649966,0.25311525086343467,0.8091111111111111,2.2621509425546114,0.008423425739923562,0.03950883905357566,0.022186081723058294,0.08120722021392164,5
openml:189,regression,block_shift,0.3,tabicl_aware,0.19045994402235258,0.4686905630792892,0.7988888888888889,1.82649889261281,0.01157183361816478,0.05554007460136422,0.02881400551086652,0.11321752064946843,5
openml:189,regression,block_shift,0.5,tabicl_aware,0.22111784382915442,0.28466863604110154,0.7977777777777778,2.180905721632002,0.00685997250314855,0.0350161350145152,0.008012336167697724,0.08072147105080171,5
openml:189,regression,none,0.0,tabicl_aware,0.07588543829117944,0.9156554312277937,0.8157777777777777,0.738890973766227,0.0022555734898785183,0.0060478580232299385,0.006731169435938216,0.012154603894083477,5
openml:42225,regression,block,0.3,tabicl_aware,973.8423889912101,0.9372413713687611,0.8115555555555556,0.36353410672333153,180.92617295108474,0.022500576962995993,0.024552790191194978,0.08067424397059741,5
openml:42225,regression,block,0.5,tabicl_aware,1229.8885219276794,0.902188248252536,0.8077777777777777,0.48723144881815106,82.8643156972342,0.011873650093395834,0.013608276348795398,0.04912986347168796,5
openml:42225,regression,block_shift,0.3,tabicl_aware,1157.8809447209533,0.9112668979662086,0.8057777777777778,0.4743354383643298,226.21117459695068,0.03187091213684682,0.016412882624614777,0.06070085208263888,5
openml:42225,regression,block_shift,0.5,tabicl_aware,1121.092427487381,0.9176935704202152,0.8035555555555556,0.4815837600691055,158.32623088546765,0.02236560827754582,0.012028772091310522,0.043583015217218614,5
openml:42225,regression,none,0.0,tabicl_aware,619.3252866014026,0.9750160214389977,0.8328888888888889,0.23555795867723664,73.86290394723056,0.005623536416876874,0.019525229010212263,0.01202744461636111,5
openml:44970,regression,block,0.3,tabicl_aware,0.9992250323609577,0.5281047243932055,0.7772893772893773,1.507032962396055,0.07255193697675816,0.07772796307393934,0.014514002019164054,0.10905454851655874,5
openml:44970,regression,block,0.5,tabicl_aware,1.0965390523224285,0.4347730196023078,0.7948717948717949,1.7442013016139206,0.05081112625866708,0.048997711074762855,0.014186752183909952,0.09158310425669806,5
openml:44970,regression,block_shift,0.3,tabicl_aware,1.0301531976648157,0.5004636405818239,0.7875457875457876,1.6189008969133103,0.030212067087553127,0.044700208629287995,0.017375151978947154,0.06910174480283675,5
openml:44970,regression,block_shift,0.5,tabicl_aware,1.1029948760760981,0.42659371936071067,0.7882783882783884,1.714964150859592,0.05836473422408584,0.07162285742241421,0.035362691241456926,0.07245195961214797,5
openml:44970,regression,none,0.0,tabicl_aware,0.8342036284007414,0.672947459225363,0.802930402930403,1.240097367172712,0.019556005230702354,0.020145044802301018,0.016258125290235997,0.03768592674620173,5
openml:507,regression,block,0.3,tabicl_aware,0.1327856748862121,0.5969539890805073,0.7746666666666667,1.2459094763922376,0.005836745863170704,0.04759485304322947,0.011149932181601895,0.17899730922217824,5
openml:507,regression,block,0.5,tabicl_aware,0.15540727860446737,0.45250823736872337,0.7875555555555556,1.5125967516420769,0.013314658161667277,0.03818080638060416,0.014388781638381958,0.10318212405034562,5
openml:507,regression,block_shift,0.3,tabicl_aware,0.15951241607462902,0.42212639647703637,0.7766666666666666,1.5456961483167881,0.01252572890669468,0.04646114127230993,0.025178375985832595,0.16877413059083346,5
openml:507,regression,block_shift,0.5,tabicl_aware,0.16887510107721876,0.35114324780657596,0.7746666666666666,1.717125125546803,0.008342009294480613,0.0368275750154207,0.020554053999210727,0.23226316812637218,5
openml:507,regression,none,0.0,tabicl_aware,0.10611594760723338,0.7450633093564255,0.7724444444444444,0.9459842782544559,0.011467114038553843,0.026605929754215014,0.012580604315305043,0.06906357489386852,5
openml:531,regression,block,0.3,tabicl_aware,3.63943756713332,0.8259673352695691,0.8013157894736842,0.8796633120951993,0.43470459541537304,0.026517593770831717,0.019954935379083046,0.033948346010146416,5
openml:531,regression,block,0.5,tabicl_aware,4.785377879944534,0.6938862068369802,0.7644736842105264,1.0377562351469973,0.6213131613610452,0.08141579325748981,0.04975702737155012,0.16114558921263644,5
openml:531,regression,block_shift,0.3,tabicl_aware,4.416940131178329,0.7351447539689726,0.8,1.0648491370825515,0.5795968289171047,0.09781761488841016,0.017155795803164852,0.14127650499738095,5
