dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,acc,logloss,auc,rmse,r2,coverage80,width80
breast_cancer,classification,398,30,none,0.0,0.0,0,random,,tabpfn,1.9456737041473389,,0.9824561403508771,0.0674678322873303,0.9964953271028038,,,,
breast_cancer,classification,281,30,block,0.3,0.25061511423550087,0,source,0.0,tabpfn,0.2225949764251709,,0.9583333333333334,0.12368090792716734,0.9915123456790124,,,,
breast_cancer,classification,453,30,block,0.5,0.49279437609841825,0,source,2.0,tabpfn,0.2085866928100586,,0.9396551724137931,0.16810702509505543,0.9856642242752468,,,,
breast_cancer,classification,281,30,block_shift,0.3,0.2662565905096661,0,source,0.0,tabpfn,0.20469427108764648,,0.9236111111111112,0.22594320268357984,0.9799897119341563,,,,
breast_cancer,classification,453,30,block_shift,0.5,0.48728763913298184,0,source,2.0,tabpfn,0.20490002632141113,,0.896551724137931,0.23486737119421341,0.9716470213443772,,,,
breast_cancer,classification,398,30,none,0.0,0.0,1,random,,tabpfn,0.20378565788269043,,0.9649122807017544,0.10193520996880176,0.9915303738317757,,,,
breast_cancer,classification,373,30,block,0.3,0.2886350322202695,1,source,0.0,tabpfn,0.20240569114685059,,0.9693877551020408,0.10323985762669866,0.9882675438596491,,,,
breast_cancer,classification,366,30,block,0.5,0.47855887521968365,1,source,0.0,tabpfn,0.19823241233825684,,0.9261083743842364,0.24003460497486678,0.9735943775100402,,,,
breast_cancer,classification,373,30,block_shift,0.3,0.3,1,source,0.0,tabpfn,0.19972467422485352,,0.9183673469387755,0.2438803168733562,0.9737938596491228,,,,
breast_cancer,classification,366,30,block_shift,0.5,0.44499121265377856,1,source,0.0,tabpfn,0.2001957893371582,,0.9113300492610837,0.30369065768880227,0.9752008032128514,,,,
breast_cancer,classification,398,30,none,0.0,0.0,2,random,,tabpfn,0.2004387378692627,,0.9824561403508771,0.03857650184645671,0.9995619158878505,,,,
breast_cancer,classification,289,30,block,0.3,0.26719390743995314,2,source,1.0,tabpfn,0.20460104942321777,,0.9571428571428572,0.17464731016357235,0.983204134366925,,,,
breast_cancer,classification,395,30,block,0.5,0.4555360281195079,2,source,2.0,tabpfn,0.20263195037841797,,0.9252873563218391,0.31132308401071956,0.9841470258136925,,,,
breast_cancer,classification,289,30,block_shift,0.3,0.2338605741066198,2,source,1.0,tabpfn,0.20144176483154297,,0.95,0.14308477098922368,0.9895025839793282,,,,
breast_cancer,classification,395,30,block_shift,0.5,0.46397188049209137,2,source,2.0,tabpfn,0.200239896774292,,0.9195402298850575,0.24196197526791172,0.9761503928170595,,,,
breast_cancer,classification,398,30,none,0.0,0.0,3,random,,tabpfn,0.19771933555603027,,0.9590643274853801,0.0885288769885377,0.9944509345794392,,,,
breast_cancer,classification,407,30,block,0.3,0.29086115992970124,3,source,3.0,tabpfn,0.19997835159301758,,0.9197530864197531,0.19219592012151232,0.970679012345679,,,,
breast_cancer,classification,369,30,block,0.5,0.4561218512009373,3,source,2.0,tabpfn,0.1986691951751709,,0.93,0.1999583734815574,0.9720959073997519,,,,
breast_cancer,classification,407,30,block_shift,0.3,0.3,3,source,3.0,tabpfn,0.1980299949645996,,0.9567901234567902,0.12955282446937733,0.9845679012345678,,,,
breast_cancer,classification,369,30,block_shift,0.5,0.4666666666666667,3,source,2.0,tabpfn,0.2007753849029541,,0.895,0.40639966916735615,0.9669284828441504,,,,
breast_cancer,classification,398,30,none,0.0,0.0,4,random,,tabpfn,0.20686030387878418,,0.9883040935672515,0.03383021345339607,0.9997079439252337,,,,
breast_cancer,classification,377,30,block,0.3,0.3,4,source,0.0,tabpfn,0.20055866241455078,,0.9583333333333334,0.13084850928181113,0.9900621118012422,,,,
breast_cancer,classification,452,30,block,0.5,0.49420035149384883,4,source,2.0,tabpfn,0.20189213752746582,,0.9658119658119658,0.11916559849921769,0.995679012345679,,,,
breast_cancer,classification,377,30,block_shift,0.3,0.28886936145284126,4,source,0.0,tabpfn,0.19858217239379883,,0.9166666666666666,0.24322363952190276,0.9665725578769058,,,,
breast_cancer,classification,452,30,block_shift,0.5,0.4884007029876977,4,source,2.0,tabpfn,0.19939017295837402,,0.905982905982906,0.19476079837823077,0.997530864197531,,,,
wine,classification,124,13,none,0.0,0.0,0,random,,tabpfn,0.18062949180603027,,1.0,0.01717265710807087,1.0,,,,
