dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,rmse,r2,coverage80,width80
openml:189,regression,602,8,none,0.0,0.0,0,random,,tabpfn3,2.520343065261841,,0.08444094352989001,0.8886155257045969,,
openml:189,regression,602,8,none,0.0,0.0,0,random,,tabpfn25,0.4229257106781006,,0.10488320046501003,0.828157585171625,,
openml:189,regression,602,8,block,0.5,0.4736918604651163,0,random,,tabpfn3,0.8508524894714355,,0.2060539518139512,0.33674520135175845,,
openml:189,regression,602,8,block,0.5,0.4736918604651163,0,random,,tabpfn25,0.42636609077453613,,0.21200322097115437,0.29789280579960176,,
openml:189,regression,602,8,none,0.0,0.0,1,random,,tabpfn3,0.8476352691650391,,0.09313041375414885,0.8491682017616592,,
openml:189,regression,602,8,none,0.0,0.0,1,random,,tabpfn25,0.401256799697876,,0.10553600987849122,0.8063082225654488,,
openml:189,regression,602,8,block,0.5,0.4569767441860465,1,random,,tabpfn3,0.8275551795959473,,0.21101887385310347,0.22562299895140514,,
openml:189,regression,602,8,block,0.5,0.4569767441860465,1,random,,tabpfn25,0.42705249786376953,,0.21249823474456841,0.214727303982584,,
openml:189,regression,602,8,none,0.0,0.0,2,random,,tabpfn3,0.7934296131134033,,0.09741875525521498,0.854193881260388,,
openml:189,regression,602,8,none,0.0,0.0,2,random,,tabpfn25,0.38802337646484375,,0.1071551374188934,0.8235926840076905,,
openml:189,regression,602,8,block,0.5,0.5,2,random,,tabpfn3,0.821936845779419,,0.22618517026957552,0.21400668641203335,,
openml:189,regression,602,8,block,0.5,0.5,2,random,,tabpfn25,0.40477991104125977,,0.22776765581495573,0.2029699397694098,,
openml:507,regression,602,6,none,0.0,0.0,0,random,,tabpfn3,0.8314230442047119,,0.09288759399326371,0.7714554588306294,,
openml:507,regression,602,6,none,0.0,0.0,0,random,,tabpfn25,0.40183281898498535,,0.10093309493069783,0.7301498861631464,,
openml:507,regression,602,6,block,0.5,0.5,0,random,,tabpfn3,0.7976994514465332,,0.14191125678186736,0.46655565269926647,,
openml:507,regression,602,6,block,0.5,0.5,0,random,,tabpfn25,0.39197397232055664,,0.14516645154776375,0.44180242286836524,,
openml:507,regression,602,6,none,0.0,0.0,1,random,,tabpfn3,0.7864432334899902,,0.09121803366117996,0.77783437946194,,
openml:507,regression,602,6,none,0.0,0.0,1,random,,tabpfn25,0.39337825775146484,,0.0904113591832431,0.7817463888613383,,
openml:507,regression,602,6,block,0.5,0.44825581395348835,1,random,,tabpfn3,0.795889139175415,,0.13318500548692008,0.5263842813233142,,
openml:507,regression,602,6,block,0.5,0.44825581395348835,1,random,,tabpfn25,0.4017980098724365,,0.13572879961814874,0.5081196672235355,,
openml:507,regression,602,6,none,0.0,0.0,2,random,,tabpfn3,0.787062406539917,,0.0871110733706924,0.768582920739687,,
openml:507,regression,602,6,none,0.0,0.0,2,random,,tabpfn25,0.3925902843475342,,0.08608344336454617,0.7740106677031435,,
openml:507,regression,602,6,block,0.5,0.38624031007751936,2,random,,tabpfn3,0.8363995552062988,,0.12496027971795988,0.5237964209021404,,
openml:507,regression,602,6,block,0.5,0.38624031007751936,2,random,,tabpfn25,0.3866410255432129,,0.12346840015562037,0.5350991722583951,,
