dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,acc,logloss,auc
wine,classification,124,13,block,0.5,0.46153846153846156,3,random,,tabicl_aware,0.2531769275665283,,0.9814814814814815,0.07744937376601363,1.0
wine,classification,124,13,block_shift,0.3,0.3076923076923077,3,random,,tabicl_aware,0.2531111240386963,,0.9629629629629629,0.05068075657575856,1.0
wine,classification,124,13,block_shift,0.5,0.43604148660328435,3,random,,tabicl_aware,0.2543480396270752,,0.9814814814814815,0.05427668242506325,1.0
wine,classification,124,13,none,0.0,0.0,4,random,,tabicl_aware,0.2933189868927002,,0.9814814814814815,0.025917384883280156,1.0
wine,classification,124,13,block,0.3,0.3076923076923077,4,random,,tabicl_aware,0.2562882900238037,,0.9444444444444444,0.14752360971749837,0.9932141932141931
wine,classification,124,13,block,0.5,0.46153846153846156,4,random,,tabicl_aware,0.2534465789794922,,0.9259259259259259,0.18630440746624752,0.996510793733016
wine,classification,124,13,block_shift,0.3,0.28003457216940364,4,random,,tabicl_aware,0.2527732849121094,,0.9629629629629629,0.11729922415678906,0.9963665963665963
wine,classification,124,13,block_shift,0.5,0.46153846153846156,4,random,,tabicl_aware,0.25269484519958496,,0.9074074074074074,0.15555353696656027,0.998523595745818
openml:31,classification,700,20,none,0.0,0.0,0,random,,tabicl_aware,0.297182559967041,,0.7833333333333333,0.4490948736831435,0.8419047619047619
openml:31,classification,700,20,block,0.3,0.27515,0,random,,tabicl_aware,0.2985820770263672,,0.7766666666666666,0.46952595279529435,0.817989417989418
openml:31,classification,700,20,block,0.5,0.5,0,random,,tabicl_aware,0.29917001724243164,,0.71,0.5533594458869767,0.7048677248677249
openml:31,classification,700,20,block_shift,0.3,0.27515,0,random,,tabicl_aware,0.29889559745788574,,0.7566666666666667,0.5196586781112523,0.7599470899470899
openml:31,classification,700,20,block_shift,0.5,0.48935,0,random,,tabicl_aware,0.2986416816711426,,0.7,0.5571319696742781,0.7053439153439154
openml:31,classification,700,20,none,0.0,0.0,1,random,,tabicl_aware,0.2986743450164795,,0.7633333333333333,0.4647443075579692,0.8233333333333335
openml:31,classification,700,20,block,0.3,0.2832,1,random,,tabicl_aware,0.29886627197265625,,0.7533333333333333,0.4989737576771032,0.7869312169312169
openml:31,classification,700,20,block,0.5,0.4316,1,random,,tabicl_aware,0.3012404441833496,,0.72,0.5184326076446951,0.7635978835978836
openml:31,classification,700,20,block_shift,0.3,0.3,1,random,,tabicl_aware,0.3440818786621094,,0.7366666666666667,0.5183246223426767,0.7673544973544975
openml:31,classification,700,20,block_shift,0.5,0.434,1,random,,tabicl_aware,0.30507397651672363,,0.72,0.5299087140229528,0.7596296296296295
openml:31,classification,700,20,none,0.0,0.0,2,random,,tabicl_aware,0.2971005439758301,,0.7933333333333333,0.46522231221834964,0.8196296296296297
openml:31,classification,700,20,block,0.3,0.2746,2,random,,tabicl_aware,0.29950881004333496,,0.7833333333333333,0.47391809724546874,0.8155026455026456
openml:31,classification,700,20,block,0.5,0.45015,2,random,,tabicl_aware,0.30034446716308594,,0.72,0.5504708526224646,0.7120105820105821
openml:31,classification,700,20,block_shift,0.3,0.3,2,random,,tabicl_aware,0.30035829544067383,,0.76,0.5155128117930174,0.7641798941798942
openml:31,classification,700,20,block_shift,0.5,0.48355,2,random,,tabicl_aware,0.300351619720459,,0.76,0.529552633439385,0.7431216931216931
openml:31,classification,700,20,none,0.0,0.0,3,random,,tabicl_aware,0.29731059074401855,,0.7833333333333333,0.5013425321718957,0.7792063492063491
