dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,rmse,r2,coverage80,width80
openml:189,regression,301,8,none,0.0,0.0,0,random,,tabpfn3,2.5211539268493652,,0.10712787759188751,0.835172423255844,,
openml:189,regression,301,8,none,0.0,0.0,0,random,,tabpfn25,0.4114973545074463,,0.13586181830930766,0.7348939019878368,,
openml:189,regression,301,8,block,0.5,0.4761627906976744,0,random,,tabpfn3,0.8314013481140137,,0.21660459580410837,0.3261546958387943,,
openml:189,regression,301,8,block,0.5,0.4761627906976744,0,random,,tabpfn25,0.3963179588317871,,0.21351765668661193,0.345224439174716,,
openml:189,regression,301,8,none,0.0,0.0,1,random,,tabpfn3,0.7905428409576416,,0.08389871845985596,0.8990140831522951,,
openml:189,regression,301,8,none,0.0,0.0,1,random,,tabpfn25,0.4035830497741699,,0.12745930612057088,0.7669263065578764,,
openml:189,regression,301,8,block,0.5,0.4191860465116279,1,random,,tabpfn3,0.782951831817627,,0.25325999206551825,0.07979765335079236,,
openml:189,regression,301,8,block,0.5,0.4191860465116279,1,random,,tabpfn25,0.3818016052246094,,0.25285123951211913,0.082765603570779,,
openml:189,regression,301,8,none,0.0,0.0,2,random,,tabpfn3,0.8880579471588135,,0.10594757927949837,0.8380090948467042,,
openml:189,regression,301,8,none,0.0,0.0,2,random,,tabpfn25,0.39638829231262207,,0.14732301955338362,0.6867797882429795,,
openml:189,regression,301,8,block,0.5,0.45319767441860465,2,random,,tabpfn3,0.7799267768859863,,0.2172037361018218,0.3191630177881484,,
openml:189,regression,301,8,block,0.5,0.45319767441860465,2,random,,tabpfn25,0.45963025093078613,,0.21707388875785436,0.3199768016629927,,
openml:507,regression,301,6,none,0.0,0.0,0,random,,tabpfn3,0.7906351089477539,,0.11537103622897486,0.6875392539873111,,
openml:507,regression,301,6,none,0.0,0.0,0,random,,tabpfn25,0.39344263076782227,,0.11527789112854071,0.688043582280615,,
openml:507,regression,301,6,block,0.5,0.5,0,random,,tabpfn3,0.8189711570739746,,0.155358183883139,0.43340837585019976,,
openml:507,regression,301,6,block,0.5,0.5,0,random,,tabpfn25,0.3887157440185547,,0.15853475120472874,0.41000160607872527,,
openml:507,regression,301,6,none,0.0,0.0,1,random,,tabpfn3,0.7794296741485596,,0.09886105800566657,0.7666880769513427,,
openml:507,regression,301,6,none,0.0,0.0,1,random,,tabpfn25,0.41617870330810547,,0.10209053522558828,0.7511959836200663,,
openml:507,regression,301,6,block,0.5,0.5,1,random,,tabpfn3,0.7826142311096191,,0.13958142948332822,0.5349049590928519,,
openml:507,regression,301,6,block,0.5,0.5,1,random,,tabpfn25,0.40020275115966797,,0.13916389594858417,0.5376832990225409,,
openml:507,regression,301,6,none,0.0,0.0,2,random,,tabpfn3,0.8153030872344971,,0.08975641750568561,0.7762280812259628,,
openml:507,regression,301,6,none,0.0,0.0,2,random,,tabpfn25,0.39806127548217773,,0.09038737756389749,0.7730709274084091,,
openml:507,regression,301,6,block,0.5,0.5,2,random,,tabpfn3,0.7833476066589355,,0.12105181191226735,0.592978683653161,,
openml:507,regression,301,6,block,0.5,0.5,2,random,,tabpfn25,0.3915739059448242,,0.12609672946342498,0.5583459565793444,,
