dataset,task,mechanism,rate,model,rmse,r2,coverage80,width80,rmse_std,r2_std,coverage80_std,width80_std,n_fits
diabetes,regression,block,0.3,tabicl_aware,59.217516490729416,0.416587362886217,0.7954887218045112,1.8669336729721224,3.0479806440166604,0.0295939409111094,0.034208460649856574,0.09781792961986117,5
diabetes,regression,block,0.5,tabicl_aware,64.92407337243208,0.2987909291839159,0.7714285714285715,1.993123268581923,3.793366424270554,0.04304588477516477,0.045300361898923544,0.18220787619262518,5
diabetes,regression,block_shift,0.3,tabicl_aware,59.11670234374274,0.4174542319180984,0.8030075187969924,1.8599460105284222,0.8466623735165598,0.02931238445341683,0.030726040213086548,0.08655101791804266,5
diabetes,regression,block_shift,0.5,tabicl_aware,64.49244766929996,0.30800268251623036,0.7819548872180451,2.0160254340081294,2.723880457237319,0.020054694917922323,0.046652908443574614,0.1853297696180781,5
diabetes,regression,none,0.0,tabicl_aware,56.00027471693054,0.4780223966419827,0.7819548872180451,1.761915508953861,3.4406662606595937,0.0404417467323972,0.056013776036659184,0.11076384451534985,5
openml:189,regression,block,0.3,tabicl_aware,0.1810925619204219,0.5159478418652695,0.7997777777777777,1.7310691020116056,0.01698158164558805,0.09352109610127612,0.011690451944500116,0.21755025989083318,5
openml:189,regression,block,0.5,tabicl_aware,0.22616343390288698,0.2517849591722342,0.8088888888888889,2.253619461384878,0.008489991277200641,0.04009523969135016,0.023000268382760487,0.07677418572992187,5
openml:189,regression,block_shift,0.3,tabicl_aware,0.1902688902246627,0.46971700851123926,0.7984444444444445,1.8261816174321304,0.011928937861326408,0.05715951711311381,0.028345313371410403,0.11206560380982716,5
openml:189,regression,block_shift,0.5,tabicl_aware,0.22086935697673687,0.2862466845392593,0.7975555555555556,2.179628648987716,0.007016362767567395,0.03635215866944129,0.005293835222031769,0.08319991279364548,5
openml:189,regression,none,0.0,tabicl_aware,0.07583596511334594,0.9157749334272933,0.818,0.7400039160351658,0.002157048553142891,0.005760532814043323,0.006450189010533342,0.011175363355565201,5
openml:42225,regression,block,0.3,tabicl_aware,969.6158447173763,0.93781199081427,0.8117777777777778,0.367170458515102,178.64933355635893,0.022149552599659714,0.02506288387532744,0.0804377466538073,5
openml:42225,regression,block,0.5,tabicl_aware,1221.5801055180718,0.9034734646389803,0.8066666666666666,0.4889925659860482,85.07444434868601,0.012253824485085489,0.01625415426480867,0.04705055514758642,5
openml:42225,regression,block_shift,0.3,tabicl_aware,1154.1887823217905,0.9118233666374718,0.8075555555555555,0.4761231481238532,225.92825801330156,0.031704151999717094,0.015603101939148383,0.06019965509945741,5
