dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,acc,logloss,auc,rmse,r2,coverage80,width80
breast_cancer,classification,398,30,none,0.0,0.0,0,random,,tabpfn25,1.9494259357452393,,0.9883040935672515,0.06641118228435516,0.9948890186915887,,,,
breast_cancer,classification,398,30,none,0.0,0.0,0,random,,tabpfn3,0.9982597827911377,,0.9883040935672515,0.07306552678346634,0.9945969626168224,,,,
breast_cancer,classification,398,30,block,0.3,0.25061511423550087,0,random,,tabpfn25,0.437070369720459,,0.9824561403508771,0.09091243147850037,0.9915303738317757,,,,
breast_cancer,classification,398,30,block,0.3,0.25061511423550087,0,random,,tabpfn3,0.7624335289001465,,0.9649122807017544,0.10235191881656647,0.9916764018691588,,,,
breast_cancer,classification,398,30,block,0.5,0.4859988283538371,0,random,,tabpfn25,0.42429208755493164,,0.9707602339181286,0.09562624245882034,0.9905081775700935,,,,
breast_cancer,classification,398,30,block,0.5,0.4859988283538371,0,random,,tabpfn3,0.7509849071502686,,0.9766081871345029,0.10133247077465057,0.9915303738317757,,,,
breast_cancer,classification,398,30,block_shift,0.3,0.283128295254833,0,random,,tabpfn25,0.42095494270324707,,0.9649122807017544,0.10067075490951538,0.9913843457943925,,,,
breast_cancer,classification,398,30,block_shift,0.3,0.283128295254833,0,random,,tabpfn3,0.7479023933410645,,0.9649122807017544,0.1093846932053566,0.9884637850467289,,,,
breast_cancer,classification,398,30,block_shift,0.5,0.49279437609841825,0,random,,tabpfn25,0.44084882736206055,,0.9590643274853801,0.12021581083536148,0.990070093457944,,,,
breast_cancer,classification,398,30,block_shift,0.5,0.49279437609841825,0,random,,tabpfn3,0.8060901165008545,,0.9532163742690059,0.11900492757558823,0.9894859813084113,,,,
breast_cancer,classification,398,30,none,0.0,0.0,1,random,,tabpfn25,0.4255695343017578,,0.9649122807017544,0.09726382791996002,0.9921144859813085,,,,
breast_cancer,classification,398,30,none,0.0,0.0,1,random,,tabpfn3,0.7653965950012207,,0.9590643274853801,0.08501829206943512,0.9941588785046729,,,,
breast_cancer,classification,398,30,block,0.3,0.2886350322202695,1,random,,tabpfn25,0.4283308982849121,,0.9766081871345029,0.07778188586235046,0.9957651869158879,,,,
breast_cancer,classification,398,30,block,0.3,0.2886350322202695,1,random,,tabpfn3,0.7555887699127197,,0.9649122807017544,0.08095808327198029,0.9941588785046729,,,,
breast_cancer,classification,398,30,block,0.5,0.4677211482132396,1,random,,tabpfn25,0.4334228038787842,,0.9532163742690059,0.09726109355688095,0.9931366822429907,,,,
breast_cancer,classification,398,30,block,0.5,0.4677211482132396,1,random,,tabpfn3,0.7632980346679688,,0.9415204678362573,0.08826950937509537,0.9944509345794392,,,,
breast_cancer,classification,398,30,block_shift,0.3,0.2895137668424136,1,random,,tabpfn25,0.42020487785339355,,0.9649122807017544,0.1041925773024559,0.9915303738317757,,,,
breast_cancer,classification,398,30,block_shift,0.3,0.2895137668424136,1,random,,tabpfn3,0.7601158618927002,,0.9590643274853801,0.10379353910684586,0.9912383177570093,,,,
breast_cancer,classification,398,30,block_shift,0.5,0.4545401288810779,1,random,,tabpfn25,0.4301762580871582,,0.9473684210526315,0.10599986463785172,0.9921144859813085,,,,
breast_cancer,classification,398,30,block_shift,0.5,0.4545401288810779,1,random,,tabpfn3,0.8101272583007812,,0.9239766081871345,0.11537894606590271,0.9915303738317757,,,,
breast_cancer,classification,398,30,none,0.0,0.0,2,random,,tabpfn25,0.4362618923187256,,0.9883040935672515,0.03684162721037865,0.9998539719626168,,,,
breast_cancer,classification,398,30,none,0.0,0.0,2,random,,tabpfn3,0.7622065544128418,,0.9883040935672515,0.039185781031847,0.9992698598130841,,,,
breast_cancer,classification,398,30,block,0.3,0.26719390743995314,2,random,,tabpfn25,0.4401695728302002,,0.9883040935672515,0.042809657752513885,0.999123831775701,,,,
breast_cancer,classification,398,30,block,0.3,0.26719390743995314,2,random,,tabpfn3,0.7663366794586182,,0.9941520467836257,0.031233368441462517,0.9997079439252337,,,,
breast_cancer,classification,398,30,block,0.5,0.4555360281195079,2,random,,tabpfn25,0.4180874824523926,,0.9941520467836257,0.03915344923734665,1.0,,,,
breast_cancer,classification,398,30,block,0.5,0.4555360281195079,2,random,,tabpfn3,0.7520928382873535,,0.9883040935672515,0.03421866521239281,0.9998539719626168,,,,
breast_cancer,classification,398,30,block_shift,0.3,0.21745752782659636,2,random,,tabpfn25,0.42650461196899414,,0.9941520467836257,0.06489884108304977,0.9985397196261683,,,,
breast_cancer,classification,398,30,block_shift,0.3,0.21745752782659636,2,random,,tabpfn3,0.7992768287658691,,0.9824561403508771,0.060556650161743164,0.998393691588785,,,,
breast_cancer,classification,398,30,block_shift,0.5,0.47685998828353837,2,random,,tabpfn25,0.43068480491638184,,0.9883040935672515,0.05687173828482628,0.9995619158878505,,,,
breast_cancer,classification,398,30,block_shift,0.5,0.47685998828353837,2,random,,tabpfn3,0.7447137832641602,,0.9883040935672515,0.048827823251485825,1.0,,,,
breast_cancer,classification,398,30,none,0.0,0.0,3,random,,tabpfn25,0.4578275680541992,,0.9590643274853801,0.08705183863639832,0.994304906542056,,,,
breast_cancer,classification,398,30,none,0.0,0.0,3,random,,tabpfn3,0.7717962265014648,,0.9707602339181286,0.08904989808797836,0.9951810747663552,,,,
breast_cancer,classification,398,30,block,0.3,0.3,3,random,,tabpfn25,0.42923450469970703,,0.9824561403508771,0.05388414487242699,0.9988317757009346,,,,
breast_cancer,classification,398,30,block,0.3,0.3,3,random,,tabpfn3,0.7535755634307861,,0.9883040935672515,0.049145977944135666,0.9994158878504673,,,,
breast_cancer,classification,398,30,block,0.5,0.4678968951376684,3,random,,tabpfn25,0.42511844635009766,,0.9883040935672515,0.06452619284391403,0.9978095794392523,,,,
breast_cancer,classification,398,30,block,0.5,0.4678968951376684,3,random,,tabpfn3,0.7547376155853271,,0.9707602339181286,0.07020680606365204,0.9963492990654206,,,,
breast_cancer,classification,398,30,block_shift,0.3,0.3,3,random,,tabpfn25,0.44542694091796875,,0.9766081871345029,0.08682216703891754,0.9940128504672897,,,,
breast_cancer,classification,398,30,block_shift,0.3,0.3,3,random,,tabpfn3,0.7641654014587402,,0.9824561403508771,0.09063255786895752,0.9928446261682243,,,,
breast_cancer,classification,398,30,block_shift,0.5,0.4450497949619215,3,random,,tabpfn25,0.4356393814086914,,0.9707602339181286,0.07712075114250183,0.9962032710280374,,,,
breast_cancer,classification,398,30,block_shift,0.5,0.4450497949619215,3,random,,tabpfn3,0.7557787895202637,,0.9883040935672515,0.07148076593875885,0.9969334112149533,,,,
breast_cancer,classification,398,30,none,0.0,0.0,4,random,,tabpfn25,0.42526841163635254,,0.9883040935672515,0.03138158097863197,1.0,,,,
breast_cancer,classification,398,30,none,0.0,0.0,4,random,,tabpfn3,0.8235170841217041,,0.9883040935672515,0.03146869316697121,0.9995619158878505,,,,
breast_cancer,classification,398,30,block,0.3,0.28904510837727004,4,random,,tabpfn25,0.41907668113708496,,0.9883040935672515,0.04739542677998543,0.9992698598130841,,,,
breast_cancer,classification,398,30,block,0.3,0.28904510837727004,4,random,,tabpfn3,0.7692990303039551,,0.9766081871345029,0.05119255557656288,0.9983936915887851,,,,
breast_cancer,classification,398,30,block,0.5,0.5,4,random,,tabpfn25,0.4226710796356201,,0.9824561403508771,0.06295201927423477,0.998393691588785,,,,
breast_cancer,classification,398,30,block,0.5,0.5,4,random,,tabpfn3,0.7543463706970215,,0.9707602339181286,0.05988376587629318,0.9986857476635514,,,,
breast_cancer,classification,398,30,block_shift,0.3,0.3,4,random,,tabpfn25,0.42066359519958496,,0.9590643274853801,0.08104685693979263,0.9962032710280374,,,,
breast_cancer,classification,398,30,block_shift,0.3,0.3,4,random,,tabpfn3,0.7557001113891602,,0.9590643274853801,0.08372241258621216,0.9969334112149533,,,,
breast_cancer,classification,398,30,block_shift,0.5,0.48734622144112477,4,random,,tabpfn25,0.41947412490844727,,0.9824561403508771,0.07181037962436676,0.9966413551401869,,,,
breast_cancer,classification,398,30,block_shift,0.5,0.48734622144112477,4,random,,tabpfn3,0.7639579772949219,,0.9824561403508771,0.06369929760694504,0.9982476635514019,,,,
wine,classification,124,13,none,0.0,0.0,0,random,,tabpfn25,0.41100072860717773,,0.9814814814814815,0.02803611010313034,1.0,,,,
wine,classification,124,13,none,0.0,0.0,0,random,,tabpfn3,0.7666058540344238,,1.0,0.011392313987016678,1.0,,,,
wine,classification,124,13,block,0.3,0.2662057044079516,0,random,,tabpfn25,0.4288058280944824,,1.0,0.032655518501996994,1.0,,,,
wine,classification,124,13,block,0.3,0.2662057044079516,0,random,,tabpfn3,0.7829079627990723,,1.0,0.02086685597896576,1.0,,,,
wine,classification,124,13,block,0.5,0.44857389801210024,0,random,,tabpfn25,0.4486212730407715,,0.9259259259259259,0.11919966340065002,0.996085190529635,,,,
wine,classification,124,13,block,0.5,0.44857389801210024,0,random,,tabpfn3,0.7530157566070557,,0.9629629629629629,0.11082914471626282,0.997561594783817,,,,
wine,classification,124,13,block_shift,0.3,0.2662057044079516,0,random,,tabpfn25,0.4158353805541992,,1.0,0.0412190817296505,1.0,,,,
wine,classification,124,13,block_shift,0.3,0.2662057044079516,0,random,,tabpfn3,0.7293877601623535,,1.0,0.02514977753162384,1.0,,,,
wine,classification,124,13,block_shift,0.5,0.46153846153846156,0,random,,tabpfn25,0.411541223526001,,0.9814814814814815,0.12436620146036148,0.9990379990379991,,,,
wine,classification,124,13,block_shift,0.5,0.46153846153846156,0,random,,tabpfn3,0.7721571922302246,,0.9629629629629629,0.12311006337404251,1.0,,,,
wine,classification,124,13,none,0.0,0.0,1,random,,tabpfn25,0.4165492057800293,,1.0,0.03392040729522705,1.0,,,,
wine,classification,124,13,none,0.0,0.0,1,random,,tabpfn3,0.7398738861083984,,0.9814814814814815,0.03291710838675499,1.0,,,,
wine,classification,124,13,block,0.3,0.287381158167675,1,random,,tabpfn25,0.41472887992858887,,0.9629629629629629,0.08829140663146973,0.997987197987198,,,,
wine,classification,124,13,block,0.3,0.287381158167675,1,random,,tabpfn3,0.7370712757110596,,0.9629629629629629,0.1113770604133606,0.9969917942140164,,,,
wine,classification,124,13,block,0.5,0.4373379429559205,1,random,,tabpfn25,0.4551103115081787,,0.9814814814814815,0.0710277259349823,1.0,,,,
wine,classification,124,13,block,0.5,0.4373379429559205,1,random,,tabpfn3,0.7499561309814453,,0.9629629629629629,0.08034508675336838,0.9995189995189996,,,,
wine,classification,124,13,block_shift,0.3,0.27787381158167673,1,random,,tabpfn25,0.41835737228393555,,0.8888888888888888,0.2539438009262085,0.9849589710700822,,,,
wine,classification,124,13,block_shift,0.3,0.27787381158167673,1,random,,tabpfn3,0.7605199813842773,,0.8888888888888888,0.26453718543052673,0.9850697656253212,,,,
wine,classification,124,13,block_shift,0.5,0.4131374243733794,1,random,,tabpfn25,0.41231274604797363,,0.9629629629629629,0.11220226436853409,0.9980091924536368,,,,
wine,classification,124,13,block_shift,0.5,0.4131374243733794,1,random,,tabpfn3,0.7448217868804932,,0.9259259259259259,0.11447156220674515,0.9965327881994549,,,,
wine,classification,124,13,none,0.0,0.0,2,random,,tabpfn25,0.4187135696411133,,0.9814814814814815,0.07146893441677094,0.998523595745818,,,,
wine,classification,124,13,none,0.0,0.0,2,random,,tabpfn3,0.734976053237915,,0.9814814814814815,0.06677962839603424,0.9995189995189996,,,,
wine,classification,124,13,block,0.3,0.23076923076923078,2,random,,tabpfn25,0.43387675285339355,,0.9444444444444444,0.10582800209522247,0.998523595745818,,,,
wine,classification,124,13,block,0.3,0.23076923076923078,2,random,,tabpfn3,0.7825796604156494,,0.9629629629629629,0.14546158909797668,0.9965661910106354,,,,
wine,classification,124,13,block,0.5,0.43215211754537597,2,random,,tabpfn25,0.4174971580505371,,0.8888888888888888,0.254683256149292,0.9840189645745201,,,,
wine,classification,124,13,block,0.5,0.43215211754537597,2,random,,tabpfn3,0.7434611320495605,,0.9074074074074074,0.2662109136581421,0.9845887651443207,,,,
wine,classification,124,13,block_shift,0.3,0.27095937770095074,2,random,,tabpfn25,0.41279172897338867,,0.9259259259259259,0.12978136539459229,0.9945753834642724,,,,
wine,classification,124,13,block_shift,0.3,0.27095937770095074,2,random,,tabpfn3,0.7339615821838379,,0.9444444444444444,0.1316109597682953,0.994608786275453,,,,
wine,classification,124,13,block_shift,0.5,0.43215211754537597,2,random,,tabpfn25,0.4173710346221924,,0.9074074074074074,0.4588356018066406,0.9474904724904726,,,,
wine,classification,124,13,block_shift,0.5,0.43215211754537597,2,random,,tabpfn3,0.7426578998565674,,0.8703703703703703,0.5090224146842957,0.9370668426223981,,,,
wine,classification,124,13,none,0.0,0.0,3,random,,tabpfn25,0.41611337661743164,,0.9814814814814815,0.017382755875587463,1.0,,,,
wine,classification,124,13,none,0.0,0.0,3,random,,tabpfn3,0.7505438327789307,,1.0,0.011677485890686512,1.0,,,,
wine,classification,124,13,block,0.3,0.3076923076923077,3,random,,tabpfn25,0.4157593250274658,,1.0,0.01771555095911026,1.0,,,,
wine,classification,124,13,block,0.3,0.3076923076923077,3,random,,tabpfn3,0.7568387985229492,,1.0,0.023703673854470253,1.0,,,,
wine,classification,124,13,block,0.5,0.46153846153846156,3,random,,tabpfn25,0.4150390625,,0.9444444444444444,0.12004654854536057,0.9970137886804554,,,,
wine,classification,124,13,block,0.5,0.46153846153846156,3,random,,tabpfn3,0.7910919189453125,,0.9444444444444444,0.11959905177354813,0.9960517877184545,,,,
wine,classification,124,13,block_shift,0.3,0.3076923076923077,3,random,,tabpfn25,0.4121842384338379,,0.9444444444444444,0.07691558450460434,0.998523595745818,,,,
wine,classification,124,13,block_shift,0.3,0.3076923076923077,3,random,,tabpfn3,0.7389833927154541,,0.9629629629629629,0.08251746743917465,1.0,,,,
wine,classification,124,13,block_shift,0.5,0.43604148660328435,3,random,,tabpfn25,0.41398191452026367,,0.9814814814814815,0.03246285021305084,1.0,,,,
wine,classification,124,13,block_shift,0.5,0.43604148660328435,3,random,,tabpfn3,0.7343149185180664,,0.9814814814814815,0.03774157539010048,1.0,,,,
