dataset,task,mechanism,rate,model,auc,acc,logloss,rmse,r2,coverage80,width80,auc_std,acc_std,logloss_std,rmse_std,r2_std,coverage80_std,width80_std,n_fits
openml:1067,classification,block_shift,0.5,tabpfn3,0.8028858489120374,0.8382424496897375,0.40379163026809695,,,,,0.031221041052658202,0.013117503944320145,0.06583451967368763,,,,,5
openml:1067,classification,none,0.0,tabpfn25,0.8327045584588977,0.8631911532385466,0.3314116895198822,,,,,0.022579217153905727,0.010335183086127102,0.019704268243883712,,,,,5
openml:1067,classification,none,0.0,tabpfn3,0.8421647911501049,0.8654028436018958,0.3274750530719757,,,,,0.02550651808215495,0.009439095890230441,0.028223125171679294,,,,,5
openml:1461,classification,block,0.3,tabpfn25,0.8083484149695691,0.890349385745503,0.33842223286628725,,,,,0.0980464040410489,0.014622427658130457,0.046544912276181495,,,,,5
openml:1461,classification,block,0.3,tabpfn3,0.8010545190528445,0.891274783045964,0.2912611782550812,,,,,0.09888200815933393,0.011371743960663941,0.05131329206026092,,,,,5
openml:1461,classification,block,0.5,tabpfn25,0.7766031063156539,0.8722167011434759,0.3644847393035889,,,,,0.08405269273879974,0.009693141305368998,0.06786213948378896,,,,,5
openml:1461,classification,block,0.5,tabpfn3,0.7693011272335281,0.8730293650420773,0.3322673082351685,,,,,0.0884082280176606,0.01192037957931706,0.047980178431468325,,,,,5
openml:1461,classification,block_shift,0.3,tabpfn25,0.8151238211075829,0.891826005458508,0.363726544380188,,,,,0.10070950911458489,0.01279097435912797,0.10306896937156773,,,,,5
openml:1461,classification,block_shift,0.3,tabpfn3,0.8274170692672449,0.887907807068703,0.32561635971069336,,,,,0.10309662642349582,0.013655132146252696,0.0852950447448592,,,,,5
openml:1461,classification,block_shift,0.5,tabpfn25,0.7342454175771154,0.8776903649630657,0.35802838802337644,,,,,0.10118798122610384,0.005637613517359143,0.01837013205423364,,,,,5
openml:1461,classification,block_shift,0.5,tabpfn3,0.7341373697592306,0.8753147087659959,0.3448577463626862,,,,,0.10543531098937275,0.004653559442623991,0.034382964276643356,,,,,5
openml:1461,classification,none,0.0,tabpfn25,0.9337518705574261,0.9055555555555556,0.20188980102539061,,,,,0.00775398107280407,0.008388704928078583,0.009188072976283195,,,,,5
openml:1461,classification,none,0.0,tabpfn3,0.9317386831275719,0.902888888888889,0.2038407117128372,,,,,0.007327017663418089,0.009115175245330535,0.008678390376298098,,,,,5
openml:1480,classification,block,0.3,tabpfn25,0.7119817210384943,0.7037741332199828,0.546725070476532,,,,,0.021367921856839438,0.016388452136024724,0.02088274558945403,,,,,5
openml:1480,classification,block,0.3,tabpfn3,0.7100017883052456,0.7053366332199829,0.5443325042724609,,,,,0.015447624144654233,0.017571860918787603,0.0217340545325101,,,,,5
openml:1480,classification,block,0.5,tabpfn25,0.7111583966029148,0.701408928462413,0.5574264049530029,,,,,0.02794083480380967,0.04661450381759718,0.045591324541161916,,,,,5
openml:1480,classification,block,0.5,tabpfn3,0.7070400819915391,0.7100365852454096,0.5526376724243164,,,,,0.026738778681674343,0.03336892971283057,0.04851845729148905,,,,,5
openml:1480,classification,block_shift,0.3,tabpfn25,0.6839968548242108,0.6734520342438736,0.5937399506568909,,,,,0.028065627258792088,0.075605485844752,0.06339091140507357,,,,,5
openml:1480,classification,block_shift,0.3,tabpfn3,0.695784175452662,0.6666191304338854,0.609809136390686,,,,,0.036484880086245994,0.09582117417964185,0.07713628185045078,,,,,5
openml:1480,classification,block_shift,0.5,tabpfn25,0.7025015363567928,0.70238913757369,0.6017886281013489,,,,,0.03791761851705646,0.04203336473861766,0.07919595442022645,,,,,5
openml:1480,classification,block_shift,0.5,tabpfn3,0.6785935398025851,0.70238913757369,0.5949086308479309,,,,,0.034288620603247465,0.04203336473861766,0.04530519481330054,,,,,5
openml:1480,classification,none,0.0,tabpfn25,0.749216,0.7188571428571429,0.5105088591575623,,,,,0.016416810896151577,0.013030576286847298,0.016551902124987042,,,,,5
openml:1480,classification,none,0.0,tabpfn3,0.7601600000000001,0.7234285714285715,0.4990372955799103,,,,,0.019084318169638598,0.013155273637967264,0.014862190046060422,,,,,5
openml:1494,classification,block,0.3,tabpfn25,0.9052399977958852,0.8083509147864311,0.41623308658599856,,,,,0.010090168687855273,0.052906700369212405,0.03899200708110323,,,,,5
openml:1494,classification,block,0.3,tabpfn3,0.9109266017816458,0.8535648673926527,0.3615113079547882,,,,,0.012567977356689897,0.007262881515202155,0.022456819464266142,,,,,5
openml:1494,classification,block,0.5,tabpfn25,0.883836882232759,0.7724180797195537,0.45547993779182433,,,,,0.032090812037204645,0.07774625583406007,0.05231734584659704,,,,,5
openml:1494,classification,block,0.5,tabpfn3,0.8990759514773379,0.8260539464920769,0.39169456958770754,,,,,0.027818558701503696,0.015003278155777478,0.04256586746422793,,,,,5
openml:1494,classification,block_shift,0.3,tabpfn25,0.9026423202581494,0.8163052040493476,0.41800090074539187,,,,,0.005430827470794745,0.05164227871221907,0.01928783361809073,,,,,5
openml:1494,classification,block_shift,0.3,tabpfn3,0.9057720804365358,0.8406234949478639,0.3872317552566528,,,,,0.0052050832775332465,0.03455729683713177,0.02807745792278939,,,,,5
openml:1494,classification,block_shift,0.5,tabpfn25,0.885754463572707,0.7272154727811351,0.4885062873363495,,,,,0.023702063488296943,0.03896714881133039,0.03442666400020528,,,,,5
openml:1494,classification,block_shift,0.5,tabpfn3,0.8870019590709746,0.7961462921882361,0.4395078241825104,,,,,0.030364010056134896,0.03428726855055864,0.04409383525742053,,,,,5
