dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,rmse,r2,coverage80,width80
openml:189,regression,2100,8,none,0.0,0.0,0,random,,tabpfn3,2.614713430404663,,0.07049031121355794,0.927541852560984,,
openml:189,regression,2100,8,none,0.0,0.0,0,random,,tabpfn25,0.4841639995574951,,0.07565540278204301,0.9165342566369015,,
openml:189,regression,2100,8,block,0.5,0.5,0,random,,tabpfn3,0.9401121139526367,,0.2225963101040619,0.277456011684199,,
openml:189,regression,2100,8,block,0.5,0.5,0,random,,tabpfn25,0.45386576652526855,,0.22573662829793753,0.2569253629510948,,
openml:189,regression,2100,8,none,0.0,0.0,1,random,,tabpfn3,0.8839704990386963,,0.07408327240621208,0.9153448796984978,,
openml:189,regression,2100,8,none,0.0,0.0,1,random,,tabpfn25,0.45211100578308105,,0.07964959232036468,0.9021456739459436,,
openml:189,regression,2100,8,block,0.5,0.457125,1,random,,tabpfn3,0.8924355506896973,,0.21174317158418998,0.30843700986121625,,
openml:189,regression,2100,8,block,0.5,0.457125,1,random,,tabpfn25,0.46630048751831055,,0.21185874697674117,0.30768185467158526,,
openml:189,regression,2100,8,none,0.0,0.0,2,random,,tabpfn3,0.8803751468658447,,0.07179939794019503,0.9270459764028933,,
openml:189,regression,2100,8,none,0.0,0.0,2,random,,tabpfn25,0.4591972827911377,,0.07819255631762391,0.9134756257088387,,
openml:189,regression,2100,8,block,0.5,0.5,2,random,,tabpfn3,0.8772742748260498,,0.23216398389194684,0.2372234390328838,,
openml:189,regression,2100,8,block,0.5,0.5,2,random,,tabpfn25,0.47981977462768555,,0.23358651043616413,0.2278473580939102,,
openml:507,regression,2100,6,none,0.0,0.0,0,random,,tabpfn3,0.9182171821594238,,0.09705659867241297,0.7961600140191755,,
openml:507,regression,2100,6,none,0.0,0.0,0,random,,tabpfn25,0.4617140293121338,,0.09462636709969692,0.8062402436331289,,
openml:507,regression,2100,6,block,0.5,0.5,0,random,,tabpfn3,0.8673131465911865,,0.16389535340204636,0.4187372022527237,,
openml:507,regression,2100,6,block,0.5,0.5,0,random,,tabpfn25,0.47653937339782715,,0.16514429092185537,0.40984461396892,,
openml:507,regression,2100,6,none,0.0,0.0,1,random,,tabpfn3,0.8700878620147705,,0.09701333658336116,0.7992490058077615,,
openml:507,regression,2100,6,none,0.0,0.0,1,random,,tabpfn25,0.4520747661590576,,0.09404883866827882,0.811330501094028,,
openml:507,regression,2100,6,block,0.5,0.5,1,random,,tabpfn3,0.8684501647949219,,0.16217255857584253,0.43901718320396454,,
openml:507,regression,2100,6,block,0.5,0.5,1,random,,tabpfn25,0.44727134704589844,,0.162017554997442,0.44008903888118067,,
openml:507,regression,2100,6,none,0.0,0.0,2,random,,tabpfn3,0.8626985549926758,,0.1016302767153126,0.7813475941494236,,
openml:507,regression,2100,6,none,0.0,0.0,2,random,,tabpfn25,0.44750308990478516,,0.1069468170289669,0.7578726932615647,,
openml:507,regression,2100,6,block,0.5,0.44483333333333336,2,random,,tabpfn3,0.8604063987731934,,0.15229409365493224,0.509008283254028,,
openml:507,regression,2100,6,block,0.5,0.44483333333333336,2,random,,tabpfn25,0.4594566822052002,,0.15217476082928424,0.509777432895094,,
