dataset,task,mechanism,rate,model,auc,acc,logloss,rmse,r2,coverage80,width80,auc_std,acc_std,logloss_std,rmse_std,r2_std,coverage80_std,width80_std,n_fits
breast_cancer,classification,block,0.3,catboost,0.983174388609255,0.8507153880070547,0.32901583194154993,,,,,0.006183498970969549,0.1401028600389634,0.1795728047005969,,,,,5
breast_cancer,classification,block,0.3,tabicl_aware,0.98514976493143,0.954071239606954,0.16458891630172728,,,,,0.012316604713695868,0.01980191619243484,0.04555668307139366,,,,,5
breast_cancer,classification,block,0.3,tabicl_aware_zero,0.9828319003836047,0.9505604371378181,0.19755543023347855,,,,,0.015353441467541704,0.024170884361329806,0.06017482190841247,,,,,5
breast_cancer,classification,block,0.3,tabicl_impute,0.98401157967131,0.9460692239858906,0.19701792448759078,,,,,0.012642789740621866,0.021247186502779868,0.0570989417378557,,,,,5
breast_cancer,classification,block,0.3,tabicl_indicator,0.9858369785859749,0.94895880574452,0.208717642724514,,,,,0.011660923237974888,0.026580582561018976,0.06437071926324589,,,,,5
breast_cancer,classification,block,0.3,tabicl_iterimpute,0.9857898440369093,0.9432643613000756,0.22459349930286407,,,,,0.006726691822997846,0.02708699429319761,0.08474216661760123,,,,,5
breast_cancer,classification,block,0.3,tabicl_knnimpute,0.9855275208610804,0.9415365961199293,0.18053888380527497,,,,,0.009828371361347702,0.023881439825380695,0.11131757581721376,,,,,5
breast_cancer,classification,block,0.3,xgboost,0.9850611154301012,0.7537896825396826,0.7095437481999397,,,,,0.004326648731992612,0.25288525832266523,0.8018023993245148,,,,,5
breast_cancer,classification,block,0.5,catboost,0.9717451765103012,0.7225366510883753,1.1290211316898116,,,,,0.015111775665014988,0.16920378917681217,0.7465869569469168,,,,,5
breast_cancer,classification,block,0.5,tabicl_aware,0.9765325999185566,0.9203249547387479,0.2409321278333664,,,,,0.017862372221331285,0.04639664286766413,0.11183946581407794,,,,,5
breast_cancer,classification,block,0.5,tabicl_aware_zero,0.9750392800742033,0.8972164961475306,0.29181870222091677,,,,,0.015790283360462558,0.0739569226478853,0.12411711721114987,,,,,5
breast_cancer,classification,block,0.5,tabicl_impute,0.967664827978691,0.9227880089259399,0.3057508111000061,,,,,0.02981601113017225,0.03995952522544528,0.12158066991194799,,,,,5
breast_cancer,classification,block,0.5,tabicl_indicator,0.9723091902643096,0.9185334933265967,0.3135768622159958,,,,,0.02236156631009752,0.046701940565576944,0.11956052051676241,,,,,5
breast_cancer,classification,block,0.5,tabicl_iterimpute,0.9527255132236283,0.876677697781146,0.36349981725215913,,,,,0.03958803993548277,0.05165273332001044,0.07861130996138334,,,,,5
breast_cancer,classification,block,0.5,tabicl_knnimpute,0.9835466341746816,0.9413134604858744,0.17017167210578918,,,,,0.007350415195224165,0.01587451741292841,0.055129807414964496,,,,,5
