dataset,task,mechanism,rate,model,rmse,r2,coverage80,width80,rmse_std,r2_std,coverage80_std,width80_std,n_fits
openml:44970,regression,block_shift,0.5,tabicl_aware,1.1034599644306096,0.42606269521492884,0.7897435897435898,1.7344098340670704,0.05948785811786487,0.07269361011671213,0.03241292572253325,0.07279423315178081,5
openml:44970,regression,none,0.0,tabicl_aware,0.8321479629016034,0.6745092019103653,0.8087912087912088,1.265561553014465,0.021479908333836565,0.021657680837144595,0.016665660316596803,0.03274024648712741,5
openml:507,regression,block,0.3,tabicl_aware,0.13226441520229396,0.5998025290087439,0.7793333333333333,1.2656643995151096,0.0060484917825823934,0.05093795384653838,0.008483826297253812,0.17697722660405169,5
openml:507,regression,block,0.5,tabicl_aware,0.15553442264263792,0.4515928996968463,0.7917777777777777,1.53108098535293,0.013195910501585032,0.037388248656446896,0.013621877827801696,0.10095228834591082,5
openml:507,regression,block_shift,0.3,tabicl_aware,0.15948986811995627,0.42223134147810254,0.7786666666666667,1.564227710854246,0.012449581753559437,0.04670547585541344,0.02557245817835962,0.16622114686028683,5
openml:507,regression,block_shift,0.5,tabicl_aware,0.16879673215343916,0.3517475700726522,0.7757777777777777,1.7343581875872005,0.008350229801344089,0.036821542625173335,0.020342742206836996,0.23663241944841107,5
openml:507,regression,none,0.0,tabicl_aware,0.10541803832472937,0.7483586449590195,0.7817777777777778,0.9694134158357951,0.011267086567125186,0.02618882350278176,0.011016261829284833,0.06814130511943946,5
openml:531,regression,block,0.3,tabicl_aware,3.6534294028670344,0.8244658416972662,0.8078947368421053,0.8949981904043522,0.40565581145272445,0.02560668111689878,0.02049001513473346,0.03858014088357766,5
openml:531,regression,block,0.5,tabicl_aware,4.770074208259816,0.6956232711973722,0.7618421052631579,1.054566215361838,0.612939358193528,0.08167911416677336,0.062482684582019776,0.16276405552241727,5
openml:531,regression,block_shift,0.3,tabicl_aware,4.4139950277133115,0.7353583090315521,0.8078947368421053,1.0962598017024519,0.5751460727715048,0.09834927024735726,0.017029183033611547,0.1480951337543114,5
openml:531,regression,block_shift,0.5,tabicl_aware,4.697736344362185,0.6927218600355409,0.7763157894736843,1.150113236561603,0.8722238813597035,0.1429307261130477,0.05659424517791199,0.23231801540408223,5
openml:531,regression,none,0.0,tabicl_aware,2.6772731859680365,0.9042999775377181,0.7986842105263158,0.6182669533581465,0.4501791537470307,0.028205253680331034,0.032430940904911186,0.030132902011054678,5
openml:560,regression,block,0.3,tabicl_aware,3.7259817220908076,0.7764314169170208,0.8052631578947368,0.8276018310274033,0.5970299801496437,0.07313936650493752,0.03141404312187716,0.1730670360755106,5
openml:560,regression,block,0.5,tabicl_aware,4.100139063827103,0.7277601544271132,0.8184210526315789,1.0067690612147095,0.9224637580527628,0.10432014273120818,0.08445687650463794,0.37953033838838374,5
openml:560,regression,block_shift,0.3,tabicl_aware,3.5073442183807813,0.7965285796884799,0.7605263157894737,0.8915131699814598,0.6749662301713238,0.07999552556854342,0.032762893678917736,0.24844830088391398,5
openml:560,regression,block_shift,0.5,tabicl_aware,3.7675363013891348,0.7505469356210452,0.7789473684210526,1.00523591486705,1.1762500835098557,0.1504271387745541,0.053770570372901484,0.4663752083719367,5
openml:560,regression,none,0.0,tabicl_aware,1.8265819094017803,0.9404249849393377,0.8736842105263157,0.06593190262132542,0.6949001754288142,0.03279311263047898,0.06419111009289724,0.03609737958904336,5
