dataset,task,mechanism,rate,model,rmse,r2,coverage80,width80,rmse_std,r2_std,coverage80_std,width80_std,n_fits
diabetes,regression,block,0.3,tabicl_aware,63.17877118323835,0.34143308115519566,0.7525675265544571,1.9716709398652301,3.4226644649955866,0.037219544598374524,0.05986609300932592,0.14592843710382716,5
diabetes,regression,block,0.5,tabicl_aware,64.38486697795736,0.2793318052968472,0.8122910243732969,2.275900174888915,3.1921064545166624,0.09684419868401924,0.04016159592765265,0.22345338249567887,5
diabetes,regression,block_shift,0.3,tabicl_aware,67.29186841512268,0.2441690463300546,0.7223319277779633,1.9202623036500366,9.266794577278203,0.19767137611607052,0.12309711407944361,0.3441381893397111,5
diabetes,regression,block_shift,0.5,tabicl_aware,65.37273395855489,0.2607679980318408,0.81880356355825,2.250387055818609,3.9769314503501025,0.06751146268951043,0.04737793249843975,0.06472820489234371,5
diabetes,regression,none,0.0,tabicl_aware,56.11373910607945,0.47594257943754503,0.7744360902255638,1.7636844722099307,3.312767693990069,0.03798158681315071,0.05525164833345517,0.10903555280244033,5
openml:189,regression,block,0.3,tabicl_aware,0.21406557452533606,0.32479094841810296,0.7292539811677055,1.8299787939633787,0.03304356775176242,0.21861242491865368,0.09860849275183235,0.14083222379119564,5
openml:189,regression,block,0.5,tabicl_aware,0.24899020366995872,0.08242196810638454,0.7895427127664264,2.481109397188976,0.008183689485313547,0.0674006985932564,0.025357914985266745,0.13959002208974922,5
openml:189,regression,block_shift,0.3,tabicl_aware,0.23728422371977068,0.174798854250732,0.7697333056532042,2.2332526163709003,0.030192700258575986,0.2315967931196056,0.05239845423940977,0.4232790307590802,5
openml:189,regression,block_shift,0.5,tabicl_aware,0.23545670409843916,0.1784280916733991,0.7979891236811646,2.3926561223347234,0.0172356079314775,0.1087389140877918,0.055765264365456486,0.2789101807479043,5
openml:189,regression,none,0.0,tabicl_aware,0.07579801576618303,0.915867802241265,0.8177777777777777,0.7390791066644602,0.0019827228427549237,0.005434302258431552,0.008050764858994124,0.013431047501931206,5
openml:42225,regression,block,0.3,tabicl_aware,2504.100306855596,0.5583253067028837,0.6400581291819243,0.6626791791016459,1177.5090862174536,0.4053954576060774,0.3024048144801598,0.12408876162879182,5
openml:42225,regression,block,0.5,tabicl_aware,1453.76373707845,0.8581770102230344,0.9049251187650335,0.7585819716010188,208.0571185333857,0.047155510155785015,0.034950167337313154,0.08197660425284314,5
openml:42225,regression,block_shift,0.3,tabicl_aware,2368.251382820081,0.6337740805017612,0.6573352076919503,0.7707949303531961,775.7700355226137,0.23281970282283015,0.19557408957149647,0.17469287725606916,5
openml:42225,regression,block_shift,0.5,tabicl_aware,2314.1577002931217,0.6314989054015088,0.6686070958256555,0.9462931203864775,633.1285184178446,0.1627883127991212,0.16141300611020867,0.3320477690630781,5
openml:42225,regression,none,0.0,tabicl_aware,605.9072224722973,0.9760447234236105,0.8237777777777777,0.23229643477639578,76.72820969730681,0.005865241710048187,0.017960862802009064,0.011279392571991825,5
openml:44970,regression,block,0.3,tabicl_aware,1.0588698967533103,0.4327138146250932,0.8276855110378675,1.955428332013017,0.1359257628498274,0.12653382852672446,0.05505518856705975,0.15414231918356297,5
openml:44970,regression,block,0.5,tabicl_aware,1.1329091803124385,0.33703083117829663,0.7957038233564008,1.9316921819736361,0.12556548169027235,0.17925799991767322,0.1066622413486374,0.2825629046286945,5
openml:44970,regression,block_shift,0.3,tabicl_aware,1.1580838819339851,0.32346999562300915,0.7985197111761361,1.9722240946702256,0.11481742067355502,0.11943013283899784,0.050164430530102264,0.11944008124610686,5
openml:44970,regression,block_shift,0.5,tabicl_aware,1.3681446844532608,0.04816081035147648,0.6843007473548901,1.988318431203675,0.042408215387656135,0.09993058236777164,0.08853061651915022,0.1303261849262466,5
openml:44970,regression,none,0.0,tabicl_aware,0.8323262995757521,0.6744565366387287,0.8051282051282052,1.2485051996157357,0.018209106317568207,0.018849311541830206,0.01198199797347702,0.03189833946270199,5
openml:507,regression,block,0.3,tabicl_aware,0.22126549623994202,-0.5677204833678,0.7926663132539319,2.6095153008488596,0.10428437965602202,1.6936069660500583,0.08191970043519466,0.811439004012716,5
openml:507,regression,block,0.5,tabicl_aware,0.18596984383030044,0.199570589850921,0.7805713898332085,1.9360048466803335,0.017127559517776746,0.11011463557249361,0.06918078069794589,0.15423190677136744,5
openml:507,regression,block_shift,0.3,tabicl_aware,0.23696013020051893,-0.7345071643131673,0.7231432262209949,2.373848789004709,0.11246083924213439,1.8261582484426475,0.08263436721141813,1.1367654027502327,5
openml:507,regression,block_shift,0.5,tabicl_aware,0.19092439426644503,0.1549143342289595,0.7571484542416954,1.925414703160809,0.014007718792310718,0.11076866901540504,0.09584716930261368,0.20453718305008595,5
openml:507,regression,none,0.0,tabicl_aware,0.10687654283515997,0.7413737675979533,0.776888888888889,0.9510001508336414,0.011838659919877731,0.028752845199476858,0.010812658333958095,0.06946442530294936,5
openml:531,regression,block,0.3,tabicl_aware,5.331207425124402,0.6612780939908302,0.7325480537042404,1.0787809062341074,0.7841195639113401,0.12702459681928316,0.021672526957088614,0.2510920107862337,5
openml:531,regression,block,0.5,tabicl_aware,5.633405726669261,0.6284677009346253,0.8187095142484381,1.2398455997271294,0.7124144907023356,0.10304753479323957,0.059997652596698564,0.1731687996306083,5
openml:531,regression,block_shift,0.3,tabicl_aware,5.984938650015858,0.5825367973307498,0.7449212328609605,1.4607775264169889,0.8408640476349949,0.10841612872944968,0.12883965435337938,0.26582376569513716,5
openml:531,regression,block_shift,0.5,tabicl_aware,6.846288209883265,0.4470896826040061,0.8116474360662421,1.5858586022708445,1.0790523267753565,0.17616797868404208,0.04411220051770096,0.37472935142454944,5
openml:531,regression,none,0.0,tabicl_aware,2.6957393996393426,0.9029985481158539,0.7842105263157895,0.6098966757684529,0.4518707709010027,0.02845639045817277,0.03555067391080601,0.03380138709607288,5
openml:560,regression,block,0.3,tabicl_aware,4.6603269374789456,0.5728149944184023,0.5750775265821344,0.560259322240299,3.6369658662416784,0.4422164872493961,0.5066519531121818,0.7541225006481617,5
openml:560,regression,block,0.5,tabicl_aware,4.993958262768906,0.5529133243999909,0.7564561998847308,1.3980888859725444,2.5602133605816566,0.2780972079402522,0.14922431693902685,0.6263488746070698,5
openml:560,regression,block_shift,0.3,tabicl_aware,4.089314725838488,0.6993727955357438,0.680126600811418,0.8944143034557118,2.8447004135243192,0.3838141829465556,0.29504664142037923,0.24952360701642962,5
openml:560,regression,block_shift,0.5,tabicl_aware,5.888029383392544,0.4499003338154205,0.6425199456671408,1.4485147254934159,2.097737641700931,0.27620124848693084,0.2578455648742917,0.43572085802531135,5
openml:560,regression,none,0.0,tabicl_aware,1.758368489449344,0.945292680599659,0.8473684210526315,0.06550925100074698,0.6287150545069747,0.03006918695656782,0.07478038020201488,0.03402845369578566,5
