dataset,task,mechanism,rate,model,rmse,r2,coverage80,width80,rmse_std,r2_std,coverage80_std,width80_std,n_fits
openml:42225,regression,block_shift,0.5,tabicl_aware,2318.334888563948,0.6280412726158552,0.6696911372523505,0.9356328438321148,683.9613484453965,0.18091000730027149,0.18838180181107014,0.33809952922814546,5
openml:42225,regression,none,0.0,tabicl_aware,613.3587458227406,0.97548080205025,0.8235555555555555,0.23414759545570935,74.79024053972849,0.005716262163561041,0.018008914116468024,0.01149156033417354,5
openml:44970,regression,block,0.3,tabicl_aware,1.0580793955906749,0.4336034241218205,0.8265284082110836,1.9608764198384505,0.1358678035751078,0.12606356620049086,0.056781394635069794,0.14021903411374204,5
openml:44970,regression,block,0.5,tabicl_aware,1.1311031841980834,0.3386388570183007,0.7978777520759794,1.945541657968715,0.12729214111672144,0.18112824479227607,0.1062845314872448,0.27604223328324035,5
openml:44970,regression,block_shift,0.3,tabicl_aware,1.1609102451075937,0.3199804376971257,0.7919643986349448,1.9613471120305004,0.12062455901460156,0.1257355219287705,0.042112689244075414,0.12436152032323136,5
openml:44970,regression,block_shift,0.5,tabicl_aware,1.374812732176714,0.03916150547039865,0.6797544999632448,2.0098277972668184,0.04423087284316858,0.09881858986314497,0.09270855479860537,0.1428574019143152,5
openml:44970,regression,none,0.0,tabicl_aware,0.8329174824074469,0.6739729544515647,0.810989010989011,1.2484954111869517,0.01748803768719223,0.019120849068815855,0.018241611132584205,0.03215458498724876,5
openml:507,regression,block,0.3,tabicl_aware,0.23557559868372874,-0.8453720983583585,0.7680748119949361,2.6380753154465877,0.12239465447353216,2.1812633295908577,0.10132990433541744,0.809831661700426,5
openml:507,regression,block,0.5,tabicl_aware,0.18764068437164538,0.18531860408351403,0.7761035975483948,1.9526106426901335,0.016949018289302446,0.10869514257049015,0.07209907420634454,0.17081731209485768,5
openml:507,regression,block_shift,0.3,tabicl_aware,0.2617944538058521,-1.3162206006487935,0.7077100991882415,2.4505119612759145,0.15599446785267843,2.9831455052533515,0.09006703197979497,1.2753367561687694,5
openml:507,regression,block_shift,0.5,tabicl_aware,0.19167755902396438,0.14850519925559605,0.7504639647124653,1.927219308348454,0.013088164422555821,0.10526348853441027,0.09454408774320841,0.2246521140732626,5
openml:507,regression,none,0.0,tabicl_aware,0.1054555308214922,0.7481628096119035,0.7755555555555556,0.9565015836037538,0.011315969168996033,0.02665776417984027,0.014444444444444463,0.06924588897440252,5
openml:531,regression,block,0.3,tabicl_aware,5.419922945824988,0.6500466170192851,0.7078535782128943,1.0502310489062014,0.7978526419691193,0.12941899904593926,0.016790471769914966,0.23586122004775995,5
openml:531,regression,block,0.5,tabicl_aware,5.697157029216465,0.6198209647300349,0.8122521819240914,1.219876155605636,0.7020937829805881,0.10432812023775652,0.05631969709446429,0.1666882273464224,5
openml:531,regression,block_shift,0.3,tabicl_aware,6.1098859382146244,0.5653427186064628,0.7336349712298713,1.4242211141334433,0.8413425538162581,0.10854888701702657,0.13649166648991726,0.28349794272154916,5
openml:531,regression,block_shift,0.5,tabicl_aware,6.827710427479024,0.4490848088578523,0.805154803082764,1.571914568712091,1.1101353379487877,0.18037254590518603,0.060864704768962184,0.3773297009273144,5
openml:531,regression,none,0.0,tabicl_aware,2.6906080042799774,0.9032683494973229,0.7842105263157895,0.6041843745283808,0.46811825143062596,0.029365393629936207,0.027284791254378563,0.02988236646486775,5
openml:560,regression,block,0.3,tabicl_aware,4.708390075166644,0.570790608522365,0.568500171293786,0.5723194003310555,3.5775786443947672,0.4386256081563536,0.5039354997267409,0.7395217010650176,5
openml:560,regression,block,0.5,tabicl_aware,5.077975402064641,0.5440840544158363,0.7528706091956794,1.3886155197767454,2.4984707766190706,0.28260640027479234,0.16200376819838408,0.5961782136081758,5
openml:560,regression,block_shift,0.3,tabicl_aware,4.143415756991965,0.690881024178488,0.684744425863418,0.9012196324188496,2.888175798290023,0.3950652649286467,0.2849169854979294,0.2384019271088417,5
openml:560,regression,block_shift,0.5,tabicl_aware,5.9101083767502285,0.44802486477962233,0.63750741433882,1.4258059242354875,2.0463872053082994,0.2700997700730969,0.2553438416040031,0.42914140335679424,5
openml:560,regression,none,0.0,tabicl_aware,1.7783148008400396,0.9439426084177931,0.8763157894736843,0.06545314231487329,0.6477319073230059,0.030674879724733282,0.04975702737155009,0.035115954549296856,5
