dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,acc,logloss,auc,rmse,r2,coverage80,width80
breast_cancer,classification,398,30,none,0.0,0.0,0,random,,tabpfn3,3.3949332237243652,,0.9883040935672515,0.07306552678346634,0.9945969626168224,,,,
breast_cancer,classification,398,30,block,0.3,0.25061511423550087,0,random,,tabpfn3,0.9614086151123047,,0.9649122807017544,0.10235191881656647,0.9916764018691588,,,,
breast_cancer,classification,398,30,block,0.5,0.4859988283538371,0,random,,tabpfn3,0.9002194404602051,,0.9766081871345029,0.10133247077465057,0.9915303738317757,,,,
breast_cancer,classification,398,30,block_shift,0.3,0.283128295254833,0,random,,tabpfn3,1.1431596279144287,,0.9649122807017544,0.1093846932053566,0.9884637850467289,,,,
breast_cancer,classification,398,30,block_shift,0.5,0.49279437609841825,0,random,,tabpfn3,1.0789475440979004,,0.9532163742690059,0.11900492757558823,0.9894859813084113,,,,
breast_cancer,classification,398,30,none,0.0,0.0,1,random,,tabpfn3,1.2539076805114746,,0.9590643274853801,0.08501829206943512,0.9941588785046729,,,,
breast_cancer,classification,398,30,block,0.3,0.2886350322202695,1,random,,tabpfn3,0.8104100227355957,,0.9649122807017544,0.08095808327198029,0.9941588785046729,,,,
breast_cancer,classification,398,30,block,0.5,0.4677211482132396,1,random,,tabpfn3,1.0620136260986328,,0.9415204678362573,0.08826950937509537,0.9944509345794392,,,,
breast_cancer,classification,398,30,block_shift,0.3,0.2895137668424136,1,random,,tabpfn3,1.19858980178833,,0.9590643274853801,0.10379353910684586,0.9912383177570093,,,,
breast_cancer,classification,398,30,block_shift,0.5,0.4545401288810779,1,random,,tabpfn3,1.116041898727417,,0.9239766081871345,0.11537894606590271,0.9915303738317757,,,,
breast_cancer,classification,398,30,none,0.0,0.0,2,random,,tabpfn3,0.9092366695404053,,0.9883040935672515,0.039185781031847,0.9992698598130841,,,,
breast_cancer,classification,398,30,block,0.3,0.26719390743995314,2,random,,tabpfn3,0.9592001438140869,,0.9941520467836257,0.031233368441462517,0.9997079439252337,,,,
breast_cancer,classification,398,30,block,0.5,0.4555360281195079,2,random,,tabpfn3,0.9627349376678467,,0.9883040935672515,0.03421866521239281,0.9998539719626168,,,,
breast_cancer,classification,398,30,block_shift,0.3,0.21745752782659636,2,random,,tabpfn3,0.9086370468139648,,0.9824561403508771,0.060556650161743164,0.998393691588785,,,,
breast_cancer,classification,398,30,block_shift,0.5,0.47685998828353837,2,random,,tabpfn3,1.100093126296997,,0.9883040935672515,0.048827823251485825,1.0,,,,
breast_cancer,classification,398,30,none,0.0,0.0,3,random,,tabpfn3,1.017730712890625,,0.9707602339181286,0.08904989808797836,0.9951810747663552,,,,
