dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,acc,logloss,auc
wine,classification,124,13,block_shift,0.3,0.28003457216940364,4,random,,tabicl_aware,0.2576477527618408,,0.9814814814814815,0.11438264153899184,0.9968475968475968
wine,classification,124,13,block_shift,0.5,0.46153846153846156,4,random,,tabicl_aware,0.2588062286376953,,0.9259259259259259,0.14641053375452429,0.9975281919726364
openml:31,classification,700,20,none,0.0,0.0,0,random,,tabicl_aware,0.30202150344848633,,0.78,0.44912113598365644,0.8411640211640212
openml:31,classification,700,20,block,0.3,0.27515,0,random,,tabicl_aware,0.30614781379699707,,0.7733333333333333,0.46953651051099315,0.818095238095238
openml:31,classification,700,20,block,0.5,0.5,0,random,,tabicl_aware,0.3050568103790283,,0.7166666666666667,0.5600543060975142,0.6943386243386244
openml:31,classification,700,20,block_shift,0.3,0.27515,0,random,,tabicl_aware,0.3042733669281006,,0.7533333333333333,0.5175143496542932,0.7624867724867724
openml:31,classification,700,20,block_shift,0.5,0.48935,0,random,,tabicl_aware,0.3053281307220459,,0.71,0.5611872019721353,0.6972486772486772
openml:31,classification,700,20,none,0.0,0.0,1,random,,tabicl_aware,0.3000831604003906,,0.7633333333333333,0.46347965162719956,0.8248148148148149
openml:31,classification,700,20,block,0.3,0.2832,1,random,,tabicl_aware,0.305133581161499,,0.76,0.49757652861147106,0.787830687830688
openml:31,classification,700,20,block,0.5,0.4316,1,random,,tabicl_aware,0.30533933639526367,,0.7166666666666667,0.5154606400548354,0.768095238095238
openml:31,classification,700,20,block_shift,0.3,0.3,1,random,,tabicl_aware,0.34355664253234863,,0.7366666666666667,0.5186448242755927,0.7684656084656084
openml:31,classification,700,20,block_shift,0.5,0.434,1,random,,tabicl_aware,0.3068203926086426,,0.7266666666666667,0.5304371726834926,0.7567724867724868
openml:31,classification,700,20,none,0.0,0.0,2,random,,tabicl_aware,0.30135607719421387,,0.7966666666666666,0.46067976971384533,0.8252910052910054
openml:31,classification,700,20,block,0.3,0.2746,2,random,,tabicl_aware,0.3035299777984619,,0.7766666666666666,0.4707293551247208,0.8197354497354498
openml:31,classification,700,20,block,0.5,0.45015,2,random,,tabicl_aware,0.30457592010498047,,0.7333333333333333,0.5481546988562345,0.7155555555555556
openml:31,classification,700,20,block_shift,0.3,0.3,2,random,,tabicl_aware,0.304858922958374,,0.76,0.5137017716039844,0.7668253968253969
openml:31,classification,700,20,block_shift,0.5,0.48355,2,random,,tabicl_aware,0.3051633834838867,,0.77,0.5282211432988845,0.7416931216931217
openml:31,classification,700,20,none,0.0,0.0,3,random,,tabicl_aware,0.3014237880706787,,0.78,0.4983802387729555,0.7818518518518519
