dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,acc,logloss,auc
breast_cancer,classification,398,30,none,0.0,0.0,0,random,,tabicl_aware,1.7470731735229492,,0.9941520467836257,0.06343842413999064,0.9957651869158879
breast_cancer,classification,398,30,block,0.3,0.25061511423550087,0,random,,tabicl_aware,0.3854968547821045,,0.9824561403508771,0.08948226829269533,0.9926985981308412
breast_cancer,classification,398,30,block,0.5,0.4859988283538371,0,random,,tabicl_aware,0.302539587020874,,0.9707602339181286,0.10309037258236202,0.9894859813084113
breast_cancer,classification,398,30,block_shift,0.3,0.283128295254833,0,random,,tabicl_aware,0.30267953872680664,,0.9532163742690059,0.11601310845584531,0.9893399532710281
breast_cancer,classification,398,30,block_shift,0.5,0.49279437609841825,0,random,,tabicl_aware,0.3020918369293213,,0.9415204678362573,0.1268323174775784,0.9893399532710281
breast_cancer,classification,398,30,none,0.0,0.0,1,random,,tabicl_aware,0.34210705757141113,,0.9649122807017544,0.08852135809616038,0.992552570093458
breast_cancer,classification,398,30,block,0.3,0.2886350322202695,1,random,,tabicl_aware,0.3043334484100342,,0.9766081871345029,0.07224521698844763,0.9954731308411215
breast_cancer,classification,398,30,block,0.5,0.4677211482132396,1,random,,tabicl_aware,0.3054690361022949,,0.9532163742690059,0.10615940460017805,0.9918224299065421
breast_cancer,classification,398,30,block_shift,0.3,0.2895137668424136,1,random,,tabicl_aware,0.30280566215515137,,0.9590643274853801,0.1037025241670952,0.990946261682243
breast_cancer,classification,398,30,block_shift,0.5,0.4545401288810779,1,random,,tabicl_aware,0.30225038528442383,,0.9415204678362573,0.1232482375176326,0.9906542056074766
breast_cancer,classification,398,30,none,0.0,0.0,2,random,,tabicl_aware,0.30067992210388184,,0.9649122807017544,0.04525757320475134,0.9986857476635514
breast_cancer,classification,398,30,block,0.3,0.26719390743995314,2,random,,tabicl_aware,0.3034687042236328,,0.9883040935672515,0.04615144754051126,0.9994158878504673
breast_cancer,classification,398,30,block,0.5,0.4555360281195079,2,random,,tabicl_aware,0.3043375015258789,,0.9883040935672515,0.03891730426637793,0.9994158878504673
