dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,model,seconds,error,acc,logloss,auc,rmse,r2,coverage80,width80
breast_cancer,classification,398,30,mcar,0.3,0.29806678383128293,2,tabicl_indicator,0.41969728469848633,,0.9883040935672515,0.05318344011902809,0.9994158878504673,,,,
breast_cancer,classification,398,30,mcar,0.3,0.29806678383128293,2,tabicl_aware_zero,0.3223395347595215,,0.9941520467836257,0.05389240384101868,0.9998539719626168,,,,
breast_cancer,classification,398,30,mcar,0.3,0.29806678383128293,2,tabicl_aware,0.4243888854980469,,0.9941520467836257,0.04941479489207268,0.9998539719626168,,,,
breast_cancer,classification,398,30,mcar,0.3,0.29806678383128293,2,xgboost,0.08844423294067383,,0.9707602339181286,0.0911598950624466,0.9944509345794392,,,,
breast_cancer,classification,398,30,mcar,0.3,0.29806678383128293,2,catboost,0.3803863525390625,,0.9649122807017544,0.089758812186276,0.9970794392523364,,,,
breast_cancer,classification,398,30,mcar,0.5,0.5001757469244288,2,tabicl_impute,0.30451035499572754,,0.9707602339181286,0.08146213740110397,0.9979556074766355,,,,
breast_cancer,classification,398,30,mcar,0.5,0.5001757469244288,2,tabicl_indicator,0.38892149925231934,,0.9766081871345029,0.07433620095252991,0.9985397196261683,,,,
breast_cancer,classification,398,30,mcar,0.5,0.5001757469244288,2,tabicl_aware_zero,0.3151066303253174,,0.9766081871345029,0.07783307880163193,0.9989778037383178,,,,
breast_cancer,classification,398,30,mcar,0.5,0.5001757469244288,2,tabicl_aware,0.3772752285003662,,0.9766081871345029,0.0765480101108551,0.9988317757009346,,,,
breast_cancer,classification,398,30,mcar,0.5,0.5001757469244288,2,xgboost,0.08608198165893555,,0.9590643274853801,0.10972271859645844,0.9921144859813085,,,,
breast_cancer,classification,398,30,mcar,0.5,0.5001757469244288,2,catboost,0.35167551040649414,,0.9473684210526315,0.16061886881111978,0.9861273364485981,,,,
breast_cancer,classification,398,30,mar,0.1,0.09724663151728179,2,tabicl_impute,0.30909013748168945,,0.9883040935672515,0.04780208319425583,0.9992698598130841,,,,
breast_cancer,classification,398,30,mar,0.1,0.09724663151728179,2,tabicl_indicator,0.41657090187072754,,0.9824561403508771,0.04876057431101799,0.999123831775701,,,,
breast_cancer,classification,398,30,mar,0.1,0.09724663151728179,2,tabicl_aware_zero,0.3227224349975586,,0.9883040935672515,0.0504811555147171,0.9988317757009346,,,,
breast_cancer,classification,398,30,mar,0.1,0.09724663151728179,2,tabicl_aware,0.3803086280822754,,0.9824561403508771,0.04849374294281006,0.999123831775701,,,,
breast_cancer,classification,398,30,mar,0.1,0.09724663151728179,2,xgboost,0.07924342155456543,,0.9824561403508771,0.059252478182315826,0.997517523364486,,,,
breast_cancer,classification,398,30,mar,0.1,0.09724663151728179,2,catboost,0.39467287063598633,,0.9766081871345029,0.03977362694418722,0.9994158878504673,,,,
breast_cancer,classification,398,30,mar,0.3,0.2935559461042765,2,tabicl_impute,0.30637097358703613,,0.9824561403508771,0.06172220781445503,0.999123831775701,,,,
breast_cancer,classification,398,30,mar,0.3,0.2935559461042765,2,tabicl_indicator,0.41608643531799316,,0.9707602339181286,0.07041945308446884,0.9978095794392523,,,,
breast_cancer,classification,398,30,mar,0.3,0.2935559461042765,2,tabicl_aware_zero,0.31694531440734863,,0.9766081871345029,0.05917610600590706,0.9988317757009346,,,,
breast_cancer,classification,398,30,mar,0.3,0.2935559461042765,2,tabicl_aware,0.3778111934661865,,0.9824561403508771,0.05525195226073265,0.9989778037383178,,,,
breast_cancer,classification,398,30,mar,0.3,0.2935559461042765,2,xgboost,0.07925772666931152,,0.9707602339181286,0.07467341423034668,0.9964953271028038,,,,
breast_cancer,classification,398,30,mar,0.3,0.2935559461042765,2,catboost,0.39159464836120605,,0.9649122807017544,0.08385565789767635,0.9954731308411215,,,,
breast_cancer,classification,398,30,mar,0.5,0.4987111892208553,2,tabicl_impute,0.31140756607055664,,0.9707602339181286,0.08927197754383087,0.9962032710280374,,,,
breast_cancer,classification,398,30,mar,0.5,0.4987111892208553,2,tabicl_indicator,0.3919048309326172,,0.9649122807017544,0.1026100143790245,0.9940128504672897,,,,
breast_cancer,classification,398,30,mar,0.5,0.4987111892208553,2,tabicl_aware_zero,0.3223598003387451,,0.9707602339181286,0.09036547690629959,0.9956191588785046,,,,
breast_cancer,classification,398,30,mar,0.5,0.4987111892208553,2,tabicl_aware,0.3844485282897949,,0.9707602339181286,0.08418618142604828,0.9963492990654206,,,,
breast_cancer,classification,398,30,mar,0.5,0.4987111892208553,2,xgboost,0.07821106910705566,,0.9532163742690059,0.1131720170378685,0.9922605140186915,,,,
breast_cancer,classification,398,30,mar,0.5,0.4987111892208553,2,catboost,0.34740447998046875,,0.9473684210526315,0.17535489967850568,0.9878796728971962,,,,
breast_cancer,classification,398,30,mnar,0.1,0.10023432923257176,2,tabicl_impute,0.30104541778564453,,0.9766081871345029,0.04809166118502617,0.999123831775701,,,,
breast_cancer,classification,398,30,mnar,0.1,0.10023432923257176,2,tabicl_indicator,0.40799999237060547,,0.9766081871345029,0.04683290421962738,0.9992698598130841,,,,
breast_cancer,classification,398,30,mnar,0.1,0.10023432923257176,2,tabicl_aware_zero,0.3158559799194336,,0.9766081871345029,0.048837125301361084,0.999123831775701,,,,
breast_cancer,classification,398,30,mnar,0.1,0.10023432923257176,2,tabicl_aware,0.37722158432006836,,0.9766081871345029,0.045755159109830856,0.9992698598130841,,,,
breast_cancer,classification,398,30,mnar,0.1,0.10023432923257176,2,xgboost,0.07407045364379883,,0.9883040935672515,0.05166377127170563,0.9986857476635514,,,,
breast_cancer,classification,398,30,mnar,0.1,0.10023432923257176,2,catboost,0.3551962375640869,,0.9824561403508771,0.027882120112082624,0.9997079439252337,,,,
breast_cancer,classification,398,30,mnar,0.3,0.2994141769185706,2,tabicl_impute,0.30319786071777344,,0.9824561403508771,0.05687312036752701,0.9992698598130841,,,,
breast_cancer,classification,398,30,mnar,0.3,0.2994141769185706,2,tabicl_indicator,0.4139087200164795,,0.9824561403508771,0.05534021556377411,0.9992698598130841,,,,
breast_cancer,classification,398,30,mnar,0.3,0.2994141769185706,2,tabicl_aware_zero,0.3548586368560791,,0.9824561403508771,0.057861555367708206,0.9988317757009346,,,,
breast_cancer,classification,398,30,mnar,0.3,0.2994141769185706,2,tabicl_aware,0.37399983406066895,,0.9883040935672515,0.05341321974992752,0.9992698598130841,,,,
breast_cancer,classification,398,30,mnar,0.3,0.2994141769185706,2,xgboost,0.07740926742553711,,0.9707602339181286,0.06261690706014633,0.9985397196261683,,,,
breast_cancer,classification,398,30,mnar,0.3,0.2994141769185706,2,catboost,0.3867511749267578,,0.9766081871345029,0.05960639163919663,0.9976635514018691,,,,
breast_cancer,classification,398,30,mnar,0.5,0.5014645577035736,2,tabicl_impute,0.2975127696990967,,0.9649122807017544,0.08540397882461548,0.9963492990654206,,,,
breast_cancer,classification,398,30,mnar,0.5,0.5014645577035736,2,tabicl_indicator,0.38334226608276367,,0.9590643274853801,0.08247117698192596,0.9960572429906542,,,,
breast_cancer,classification,398,30,mnar,0.5,0.5014645577035736,2,tabicl_aware_zero,0.30678391456604004,,0.9649122807017544,0.08506900817155838,0.9972254672897196,,,,
breast_cancer,classification,398,30,mnar,0.5,0.5014645577035736,2,tabicl_aware,0.3710591793060303,,0.9707602339181286,0.08019643276929855,0.9981016355140186,,,,
breast_cancer,classification,398,30,mnar,0.5,0.5014645577035736,2,xgboost,0.07631397247314453,,0.9590643274853801,0.10174991190433502,0.9940128504672897,,,,
breast_cancer,classification,398,30,mnar,0.5,0.5014645577035736,2,catboost,0.34465551376342773,,0.9473684210526315,0.14517245365690085,0.9915303738317758,,,,
breast_cancer,classification,398,30,block,0.1,0.1,2,tabicl_impute,0.30701518058776855,,0.9824561403508771,0.04208741709589958,0.999123831775701,,,,
breast_cancer,classification,398,30,block,0.1,0.1,2,tabicl_indicator,0.36443638801574707,,0.9766081871345029,0.047009050846099854,0.999123831775701,,,,
breast_cancer,classification,398,30,block,0.1,0.1,2,tabicl_aware_zero,0.31017422676086426,,0.9824561403508771,0.04184120520949364,0.999123831775701,,,,
breast_cancer,classification,398,30,block,0.1,0.1,2,tabicl_aware,0.380110502243042,,0.9824561403508771,0.03908146172761917,0.9994158878504673,,,,
breast_cancer,classification,398,30,block,0.1,0.1,2,xgboost,0.06719422340393066,,0.9766081871345029,0.04779248312115669,0.9989778037383178,,,,
breast_cancer,classification,398,30,block,0.1,0.1,2,catboost,0.3925344944000244,,0.9824561403508771,0.042822176997313915,0.9988317757009346,,,,
breast_cancer,classification,398,30,block,0.3,0.25026362038664324,2,tabicl_impute,0.3075683116912842,,0.9649122807017544,0.06397981941699982,0.9973714953271028,,,,
breast_cancer,classification,398,30,block,0.3,0.25026362038664324,2,tabicl_indicator,0.3596160411834717,,0.9649122807017544,0.058919187635183334,0.9978095794392523,,,,
breast_cancer,classification,398,30,block,0.3,0.25026362038664324,2,tabicl_aware_zero,0.30982065200805664,,0.9590643274853801,0.05967523902654648,0.9979556074766355,,,,
breast_cancer,classification,398,30,block,0.3,0.25026362038664324,2,tabicl_aware,0.37473630905151367,,0.9649122807017544,0.056049033999443054,0.9985397196261683,,,,
breast_cancer,classification,398,30,block,0.3,0.25026362038664324,2,xgboost,0.07209515571594238,,1.0,0.03692285716533661,1.0,,,,
breast_cancer,classification,398,30,block,0.3,0.25026362038664324,2,catboost,0.4263432025909424,,0.9883040935672515,0.035431365552781806,0.9998539719626168,,,,
breast_cancer,classification,398,30,block,0.5,0.4546572934973638,2,tabicl_impute,0.3026103973388672,,0.9824561403508771,0.046962201595306396,0.999123831775701,,,,
breast_cancer,classification,398,30,block,0.5,0.4546572934973638,2,tabicl_indicator,0.4141242504119873,,0.9883040935672515,0.04643811285495758,0.999123831775701,,,,
breast_cancer,classification,398,30,block,0.5,0.4546572934973638,2,tabicl_aware_zero,0.3115096092224121,,0.9824561403508771,0.04711312800645828,0.9992698598130841,,,,
breast_cancer,classification,398,30,block,0.5,0.4546572934973638,2,tabicl_aware,0.3735535144805908,,0.9824561403508771,0.04744575545191765,0.9988317757009346,,,,
breast_cancer,classification,398,30,block,0.5,0.4546572934973638,2,xgboost,0.07156586647033691,,0.9824561403508771,0.04524523764848709,0.999123831775701,,,,
breast_cancer,classification,398,30,block,0.5,0.4546572934973638,2,catboost,0.3738861083984375,,0.9824561403508771,0.03873804639216891,1.0,,,,
wine,classification,124,13,none,0.0,0.0,0,tabicl_impute,0.22976374626159668,,1.0,0.00982815120369196,1.0,,,,
wine,classification,124,13,none,0.0,0.0,0,tabicl_indicator,0.21989941596984863,,1.0,0.00982815120369196,1.0,,,,
wine,classification,124,13,none,0.0,0.0,0,tabicl_aware_zero,0.2184889316558838,,1.0,0.00982815120369196,1.0,,,,
wine,classification,124,13,none,0.0,0.0,0,tabicl_aware,0.28870415687561035,,1.0,0.007917092181742191,1.0,,,,
wine,classification,124,13,none,0.0,0.0,0,xgboost,0.07642650604248047,,0.9814814814814815,0.045160338282585144,1.0,,,,
wine,classification,124,13,none,0.0,0.0,0,catboost,0.22035956382751465,,1.0,0.0529660567230378,1.0,,,,
wine,classification,124,13,mcar,0.1,0.10587726879861711,0,tabicl_impute,0.22386789321899414,,1.0,0.015585297718644142,1.0,,,,
wine,classification,124,13,mcar,0.1,0.10587726879861711,0,tabicl_indicator,0.31781578063964844,,1.0,0.01385415904223919,1.0,,,,
wine,classification,124,13,mcar,0.1,0.10587726879861711,0,tabicl_aware_zero,0.2263345718383789,,1.0,0.01596270501613617,1.0,,,,
wine,classification,124,13,mcar,0.1,0.10587726879861711,0,tabicl_aware,0.28812408447265625,,1.0,0.009290425106883049,1.0,,,,
wine,classification,124,13,mcar,0.1,0.10587726879861711,0,xgboost,0.06427383422851562,,0.9444444444444444,0.10571705549955368,1.0,,,,
wine,classification,124,13,mcar,0.1,0.10587726879861711,0,catboost,0.20993733406066895,,0.9074074074074074,0.1994879541545963,0.9946421890866336,,,,
wine,classification,124,13,mcar,0.3,0.2847882454624028,0,tabicl_impute,0.22088861465454102,,1.0,0.015743331983685493,1.0,,,,
wine,classification,124,13,mcar,0.3,0.2847882454624028,0,tabicl_indicator,0.2659485340118408,,1.0,0.016461411491036415,1.0,,,,
wine,classification,124,13,mcar,0.3,0.2847882454624028,0,tabicl_aware_zero,0.223494291305542,,1.0,0.019157307222485542,1.0,,,,
wine,classification,124,13,mcar,0.3,0.2847882454624028,0,tabicl_aware,0.28690481185913086,,1.0,0.01149479765444994,1.0,,,,
wine,classification,124,13,mcar,0.3,0.2847882454624028,0,xgboost,0.07575416564941406,,0.9814814814814815,0.0754636898636818,1.0,,,,
wine,classification,124,13,mcar,0.3,0.2847882454624028,0,catboost,0.19455623626708984,,0.9259259259259259,0.20974968159148394,0.997987197987198,,,,
wine,classification,124,13,mcar,0.5,0.5090751944684528,0,tabicl_impute,0.22141814231872559,,0.9074074074074074,0.2621917724609375,0.9820359681470792,,,,
wine,classification,124,13,mcar,0.5,0.5090751944684528,0,tabicl_indicator,0.2581794261932373,,0.9074074074074074,0.275615394115448,0.9810405643738976,,,,
wine,classification,124,13,mcar,0.5,0.5090751944684528,0,tabicl_aware_zero,0.22180461883544922,,0.9259259259259259,0.2588575780391693,0.9805595638928972,,,,
wine,classification,124,13,mcar,0.5,0.5090751944684528,0,tabicl_aware,0.28639745712280273,,0.9074074074074074,0.2635445296764374,0.982583774250441,,,,
wine,classification,124,13,mcar,0.5,0.5090751944684528,0,xgboost,0.08637881278991699,,0.8518518518518519,0.47281378507614136,0.9487012987012987,,,,
wine,classification,124,13,mcar,0.5,0.5090751944684528,0,catboost,0.17644810676574707,,0.7777777777777778,0.47558697537248124,0.9415594693372471,,,,
wine,classification,124,13,mar,0.1,0.10371650821089023,0,tabicl_impute,0.2245650291442871,,1.0,0.009043101221323013,1.0,,,,
wine,classification,124,13,mar,0.1,0.10371650821089023,0,tabicl_indicator,0.26776957511901855,,1.0,0.01310467254370451,1.0,,,,
wine,classification,124,13,mar,0.1,0.10371650821089023,0,tabicl_aware_zero,0.2265181541442871,,1.0,0.007913251407444477,1.0,,,,
wine,classification,124,13,mar,0.1,0.10371650821089023,0,tabicl_aware,0.29145216941833496,,1.0,0.005688589531928301,1.0,,,,
wine,classification,124,13,mar,0.1,0.10371650821089023,0,xgboost,0.061783790588378906,,0.9629629629629629,0.12420231103897095,0.9990379990379991,,,,
wine,classification,124,13,mar,0.1,0.10371650821089023,0,catboost,0.21092557907104492,,0.9814814814814815,0.1045458411655673,1.0,,,,
wine,classification,124,13,mar,0.3,0.2986171132238548,0,tabicl_impute,0.2279651165008545,,0.9444444444444444,0.11840496957302094,0.9975061975061975,,,,
wine,classification,124,13,mar,0.3,0.2986171132238548,0,tabicl_indicator,0.269547700881958,,0.9259259259259259,0.15571124851703644,0.997025197025197,,,,
wine,classification,124,13,mar,0.3,0.2986171132238548,0,tabicl_aware_zero,0.22188591957092285,,0.9259259259259259,0.11941453814506531,0.9975061975061975,,,,
wine,classification,124,13,mar,0.3,0.2986171132238548,0,tabicl_aware,0.28680920600891113,,0.9444444444444444,0.11232628673315048,0.997987197987198,,,,
wine,classification,124,13,mar,0.3,0.2986171132238548,0,xgboost,0.06321454048156738,,0.8888888888888888,0.3360278904438019,0.9834711584711585,,,,
wine,classification,124,13,mar,0.3,0.2986171132238548,0,catboost,0.19349884986877441,,0.9074074074074074,0.2925613310440196,0.9824167601945378,,,,
wine,classification,124,13,mar,0.5,0.5043215211754538,0,tabicl_impute,0.22429156303405762,,0.9814814814814815,0.09516118466854095,0.9975061975061975,,,,
wine,classification,124,13,mar,0.5,0.5043215211754538,0,tabicl_indicator,0.25464296340942383,,0.9259259259259259,0.12021111696958542,0.9969917942140164,,,,
wine,classification,124,13,mar,0.5,0.5043215211754538,0,tabicl_aware_zero,0.23003101348876953,,0.9629629629629629,0.08842110633850098,0.997987197987198,,,,
wine,classification,124,13,mar,0.5,0.5043215211754538,0,tabicl_aware,0.28844666481018066,,0.9814814814814815,0.06167839094996452,0.998949198949199,,,,
wine,classification,124,13,mar,0.5,0.5043215211754538,0,xgboost,0.08784198760986328,,0.9629629629629629,0.0995270311832428,0.998949198949199,,,,
wine,classification,124,13,mar,0.5,0.5043215211754538,0,catboost,0.17535042762756348,,0.9259259259259259,0.24575868208934323,0.9914229803118692,,,,
wine,classification,124,13,mnar,0.1,0.10587726879861711,0,tabicl_impute,0.22405791282653809,,1.0,0.010467402637004852,1.0,,,,
wine,classification,124,13,mnar,0.1,0.10587726879861711,0,tabicl_indicator,0.2639601230621338,,1.0,0.014013119041919708,1.0,,,,
wine,classification,124,13,mnar,0.1,0.10587726879861711,0,tabicl_aware_zero,0.2689692974090576,,1.0,0.009527059271931648,1.0,,,,
wine,classification,124,13,mnar,0.1,0.10587726879861711,0,tabicl_aware,0.2967815399169922,,1.0,0.007236237172037363,1.0,,,,
wine,classification,124,13,mnar,0.1,0.10587726879861711,0,xgboost,0.06377291679382324,,1.0,0.045377787202596664,1.0,,,,
wine,classification,124,13,mnar,0.1,0.10587726879861711,0,catboost,0.1983489990234375,,1.0,0.07211780142646904,1.0,,,,
wine,classification,124,13,mnar,0.3,0.2986171132238548,0,tabicl_impute,0.22388267517089844,,1.0,0.01625104993581772,1.0,,,,
wine,classification,124,13,mnar,0.3,0.2986171132238548,0,tabicl_indicator,0.26709508895874023,,1.0,0.018387911841273308,1.0,,,,
wine,classification,124,13,mnar,0.3,0.2986171132238548,0,tabicl_aware_zero,0.22363018989562988,,1.0,0.01726646162569523,1.0,,,,
wine,classification,124,13,mnar,0.3,0.2986171132238548,0,tabicl_aware,0.288104772567749,,1.0,0.01606999896466732,1.0,,,,
wine,classification,124,13,mnar,0.3,0.2986171132238548,0,xgboost,0.061187028884887695,,0.9814814814814815,0.0686788409948349,0.998949198949199,,,,
wine,classification,124,13,mnar,0.3,0.2986171132238548,0,catboost,0.19394659996032715,,0.9444444444444444,0.21676735090232083,0.9939615939615939,,,,
wine,classification,124,13,mnar,0.5,0.5095073465859983,0,tabicl_impute,0.2332313060760498,,0.9629629629629629,0.10139020532369614,0.9984681984681986,,,,
wine,classification,124,13,mnar,0.5,0.5095073465859983,0,tabicl_indicator,0.2615776062011719,,0.9814814814814815,0.10861477255821228,0.9964553964553965,,,,
wine,classification,124,13,mnar,0.5,0.5095073465859983,0,tabicl_aware_zero,0.22503232955932617,,0.9629629629629629,0.0975172147154808,0.9979871979871979,,,,
wine,classification,124,13,mnar,0.5,0.5095073465859983,0,tabicl_aware,0.2929830551147461,,0.9444444444444444,0.11110042780637741,0.9964553964553965,,,,
wine,classification,124,13,mnar,0.5,0.5095073465859983,0,xgboost,0.0688021183013916,,0.9444444444444444,0.14308005571365356,0.9930989792100903,,,,
wine,classification,124,13,mnar,0.5,0.5095073465859983,0,catboost,0.17855238914489746,,0.9074074074074074,0.2562601859286753,0.9816835427946539,,,,
wine,classification,124,13,block,0.1,0.07692307692307693,0,tabicl_impute,0.22614026069641113,,1.0,0.008788893930613995,1.0,,,,
wine,classification,124,13,block,0.1,0.07692307692307693,0,tabicl_indicator,0.23182082176208496,,1.0,0.0068464213982224464,1.0,,,,
wine,classification,124,13,block,0.1,0.07692307692307693,0,tabicl_aware_zero,0.2305431365966797,,1.0,0.00904583279043436,1.0,,,,
wine,classification,124,13,block,0.1,0.07692307692307693,0,tabicl_aware,0.2864053249359131,,1.0,0.008718909695744514,1.0,,,,
wine,classification,124,13,block,0.1,0.07692307692307693,0,xgboost,0.0635833740234375,,1.0,0.04163491353392601,1.0,,,,
wine,classification,124,13,block,0.1,0.07692307692307693,0,catboost,0.21355223655700684,,0.9814814814814815,0.0946588814142641,1.0,,,,
wine,classification,124,13,block,0.3,0.2722558340535869,0,tabicl_impute,0.22196626663208008,,1.0,0.016374919563531876,1.0,,,,
wine,classification,124,13,block,0.3,0.2722558340535869,0,tabicl_indicator,0.24269366264343262,,1.0,0.01928260549902916,1.0,,,,
wine,classification,124,13,block,0.3,0.2722558340535869,0,tabicl_aware_zero,0.22222352027893066,,1.0,0.016391977667808533,1.0,,,,
wine,classification,124,13,block,0.3,0.2722558340535869,0,tabicl_aware,0.28844523429870605,,1.0,0.013870622962713242,1.0,,,,
wine,classification,124,13,block,0.3,0.2722558340535869,0,xgboost,0.06873440742492676,,1.0,0.04392707347869873,1.0,,,,
wine,classification,124,13,block,0.3,0.2722558340535869,0,catboost,0.21428132057189941,,0.9629629629629629,0.09345673709766365,0.9994301994301994,,,,
wine,classification,124,13,block,0.5,0.44770959377700953,0,tabicl_impute,0.22405123710632324,,0.9444444444444444,0.10652018338441849,0.9984681984681986,,,,
wine,classification,124,13,block,0.5,0.44770959377700953,0,tabicl_indicator,0.2659022808074951,,0.9444444444444444,0.12387300282716751,0.9963665963665963,,,,
wine,classification,124,13,block,0.5,0.44770959377700953,0,tabicl_aware_zero,0.2669410705566406,,0.9629629629629629,0.09509741514921188,0.998949198949199,,,,
wine,classification,124,13,block,0.5,0.44770959377700953,0,tabicl_aware,0.29262375831604004,,0.9629629629629629,0.07306850701570511,1.0,,,,
wine,classification,124,13,block,0.5,0.44770959377700953,0,xgboost,0.07540130615234375,,0.9259259259259259,0.270201176404953,0.9915117804006693,,,,
wine,classification,124,13,block,0.5,0.44770959377700953,0,catboost,0.21466398239135742,,0.9259259259259259,0.263536303859993,0.9837375587375586,,,,
wine,classification,124,13,none,0.0,0.0,1,tabicl_impute,0.22367334365844727,,0.9814814814814815,0.027829669415950775,1.0,,,,
wine,classification,124,13,none,0.0,0.0,1,tabicl_indicator,0.22016572952270508,,0.9814814814814815,0.027829669415950775,1.0,,,,
wine,classification,124,13,none,0.0,0.0,1,tabicl_aware_zero,0.22057819366455078,,0.9814814814814815,0.027829669415950775,1.0,,,,
wine,classification,124,13,none,0.0,0.0,1,tabicl_aware,0.2867884635925293,,0.9814814814814815,0.031162021681666374,1.0,,,,
wine,classification,124,13,none,0.0,0.0,1,xgboost,0.05281567573547363,,0.8888888888888888,0.2036891132593155,0.9920367698145475,,,,
wine,classification,124,13,none,0.0,0.0,1,catboost,0.20679092407226562,,0.9814814814814815,0.12881691069314985,0.9970137886804554,,,,
wine,classification,124,13,mcar,0.1,0.09204840103716508,1,tabicl_impute,0.22978615760803223,,0.9814814814814815,0.037617143243551254,1.0,,,,
wine,classification,124,13,mcar,0.1,0.09204840103716508,1,tabicl_indicator,0.27400636672973633,,0.9814814814814815,0.024060621857643127,1.0,,,,
wine,classification,124,13,mcar,0.1,0.09204840103716508,1,tabicl_aware_zero,0.22351455688476562,,0.9814814814814815,0.03723446652293205,1.0,,,,
wine,classification,124,13,mcar,0.1,0.09204840103716508,1,tabicl_aware,0.2889831066131592,,0.9814814814814815,0.041071075946092606,0.9995189995189996,,,,
wine,classification,124,13,mcar,0.1,0.09204840103716508,1,xgboost,0.05939960479736328,,0.9259259259259259,0.16824857890605927,0.9965661910106354,,,,
wine,classification,124,13,mcar,0.1,0.09204840103716508,1,catboost,0.2114262580871582,,0.9444444444444444,0.15344017270091376,0.9980425952648174,,,,
wine,classification,124,13,mcar,0.3,0.2990492653414002,1,tabicl_impute,0.2270205020904541,,0.9814814814814815,0.0651136115193367,0.9990045962268184,,,,
wine,classification,124,13,mcar,0.3,0.2990492653414002,1,tabicl_indicator,0.2664375305175781,,0.9629629629629629,0.09356245398521423,0.9970137886804554,,,,
wine,classification,124,13,mcar,0.3,0.2990492653414002,1,tabicl_aware_zero,0.22286415100097656,,0.9814814814814815,0.0693107470870018,0.998523595745818,,,,
wine,classification,124,13,mcar,0.3,0.2990492653414002,1,tabicl_aware,0.28829407691955566,,0.9814814814814815,0.06279467046260834,0.9990045962268184,,,,
wine,classification,124,13,mcar,0.3,0.2990492653414002,1,xgboost,0.0702371597290039,,0.9444444444444444,0.19391432404518127,0.9896317674095453,,,,
wine,classification,124,13,mcar,0.3,0.2990492653414002,1,catboost,0.19286441802978516,,0.9259259259259259,0.2629468398828536,0.9903493625715848,,,,
wine,classification,124,13,mcar,0.5,0.517286084701815,1,tabicl_impute,0.21942591667175293,,0.8703703703703703,0.3150152564048767,0.9826243715132604,,,,
wine,classification,124,13,mcar,0.5,0.517286084701815,1,tabicl_indicator,0.2537102699279785,,0.8703703703703703,0.32409724593162537,0.982657774324441,,,,
wine,classification,124,13,mcar,0.5,0.517286084701815,1,tabicl_aware_zero,0.222700834274292,,0.8703703703703703,0.33853432536125183,0.9776253581809137,,,,
wine,classification,124,13,mcar,0.5,0.517286084701815,1,tabicl_aware,0.2876896858215332,,0.8518518518518519,0.32390573620796204,0.978061547505992,,,,
wine,classification,124,13,mcar,0.5,0.517286084701815,1,xgboost,0.08712029457092285,,0.7592592592592593,0.5474112629890442,0.9410442438220216,,,,
wine,classification,124,13,mcar,0.5,0.517286084701815,1,catboost,0.1668257713317871,,0.8518518518518519,0.3713334913441726,0.9803109441998331,,,,
wine,classification,124,13,mar,0.1,0.08643042350907519,1,tabicl_impute,0.2650117874145508,,1.0,0.016501348465681076,1.0,,,,
wine,classification,124,13,mar,0.1,0.08643042350907519,1,tabicl_indicator,0.26761555671691895,,0.9814814814814815,0.09103438258171082,0.9990379990379991,,,,
wine,classification,124,13,mar,0.1,0.08643042350907519,1,tabicl_aware_zero,0.23173975944519043,,1.0,0.0146303940564394,1.0,,,,
wine,classification,124,13,mar,0.1,0.08643042350907519,1,tabicl_aware,0.2915952205657959,,1.0,0.015180665999650955,1.0,,,,
wine,classification,124,13,mar,0.1,0.08643042350907519,1,xgboost,0.05992317199707031,,0.8888888888888888,0.2809394896030426,0.9835925391480947,,,,
wine,classification,124,13,mar,0.1,0.08643042350907519,1,catboost,0.2104048728942871,,0.9259259259259259,0.2619130858722921,0.9787491315269093,,,,
wine,classification,124,13,mar,0.3,0.3089887640449438,1,tabicl_impute,0.2208867073059082,,0.9444444444444444,0.164974182844162,0.9935025879470324,,,,
wine,classification,124,13,mar,0.3,0.3089887640449438,1,tabicl_indicator,0.2671833038330078,,0.9444444444444444,0.17274926602840424,0.9928439872884317,,,,
wine,classification,124,13,mar,0.3,0.3089887640449438,1,tabicl_aware_zero,0.22377634048461914,,0.9444444444444444,0.1532563418149948,0.9950343894788339,,,,
wine,classification,124,13,mar,0.3,0.3089887640449438,1,tabicl_aware,0.2904829978942871,,0.9259259259259259,0.1532398909330368,0.9939835884280329,,,,
wine,classification,124,13,mar,0.3,0.3089887640449438,1,xgboost,0.0651705265045166,,0.8888888888888888,0.24449115991592407,0.988718174829286,,,,
wine,classification,124,13,mar,0.3,0.3089887640449438,1,catboost,0.19379520416259766,,0.8333333333333334,0.33894529427993375,0.9830711469600358,,,,
wine,classification,124,13,mar,0.5,0.49178910976663787,1,tabicl_impute,0.22851896286010742,,0.8703703703703703,0.30081620812416077,0.9746013246013246,,,,
wine,classification,124,13,mar,0.5,0.49178910976663787,1,tabicl_indicator,0.26053524017333984,,0.8703703703703703,0.2964123487472534,0.9741537269315047,,,,
wine,classification,124,13,mar,0.5,0.49178910976663787,1,tabicl_aware_zero,0.2246100902557373,,0.8703703703703703,0.30349621176719666,0.9730809314142648,,,,
wine,classification,124,13,mar,0.5,0.49178910976663787,1,tabicl_aware,0.29024720191955566,,0.8888888888888888,0.35309889912605286,0.9686517186517186,,,,
wine,classification,124,13,mar,0.5,0.49178910976663787,1,xgboost,0.08184576034545898,,0.8518518518518519,0.42887750267982483,0.9606208606208607,,,,
wine,classification,124,13,mar,0.5,0.49178910976663787,1,catboost,0.1569516658782959,,0.8518518518518519,0.39147186699187525,0.9637108775997665,,,,
wine,classification,124,13,mnar,0.1,0.09593777009507347,1,tabicl_impute,0.22313761711120605,,1.0,0.028926309198141098,1.0,,,,
