dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,acc,logloss,auc,rmse,r2,coverage80,width80
wine,classification,124,13,block_shift,0.5,0.43215211754537597,2,random,,tabpfn26,0.6142573356628418,,0.8703703703703703,0.491049200296402,0.9436530547641659,,,,
wine,classification,124,13,none,0.0,0.0,3,random,,tabpfn26,0.526665449142456,,1.0,0.009129228070378304,1.0,,,,
wine,classification,124,13,block,0.3,0.3076923076923077,3,random,,tabpfn26,0.6738824844360352,,1.0,0.020975030958652496,1.0,,,,
wine,classification,124,13,block,0.5,0.46153846153846156,3,random,,tabpfn26,0.6116931438446045,,0.9444444444444444,0.12989789247512817,0.9950229811340923,,,,
wine,classification,124,13,block_shift,0.3,0.3076923076923077,3,random,,tabpfn26,0.5849785804748535,,0.9814814814814815,0.05806894227862358,1.0,,,,
wine,classification,124,13,block_shift,0.5,0.43604148660328435,3,random,,tabpfn26,0.486386775970459,,0.9814814814814815,0.07034770399332047,0.9990045962268184,,,,
wine,classification,124,13,none,0.0,0.0,4,random,,tabpfn26,0.7596213817596436,,0.9814814814814815,0.0833180621266365,1.0,,,,
wine,classification,124,13,block,0.3,0.3076923076923077,4,random,,tabpfn26,0.6144828796386719,,0.9444444444444444,0.18032070994377136,0.9881377881377881,,,,
wine,classification,124,13,block,0.5,0.46153846153846156,4,random,,tabpfn26,0.6055436134338379,,0.9259259259259259,0.14716936647891998,1.0,,,,
wine,classification,124,13,block_shift,0.3,0.28003457216940364,4,random,,tabpfn26,0.4958782196044922,,0.9629629629629629,0.11724415421485901,0.9947459947459948,,,,
wine,classification,124,13,block_shift,0.5,0.46153846153846156,4,random,,tabpfn26,0.5988268852233887,,0.9444444444444444,0.15377838909626007,0.9980091924536368,,,,
diabetes,regression,309,10,none,0.0,0.0,0,random,,tabpfn26,0.7925269603729248,,,,,55.86768912840366,0.4929032239181117,,
diabetes,regression,309,10,block,0.3,0.3,0,random,,tabpfn26,0.6348216533660889,,,,,58.9963728277445,0.43451634461451505,,
diabetes,regression,309,10,block,0.5,0.5,0,random,,tabpfn26,0.5348598957061768,,,,,65.112831662128,0.311184995351654,,
diabetes,regression,309,10,block_shift,0.3,0.3,0,random,,tabpfn26,0.7216076850891113,,,,,59.07813824770771,0.43294780583146975,,
diabetes,regression,309,10,block_shift,0.5,0.5,0,random,,tabpfn26,0.5703296661376953,,,,,64.53607063027263,0.32333381788086046,,
diabetes,regression,309,10,none,0.0,0.0,1,random,,tabpfn26,0.5403082370758057,,,,,57.22009828963147,0.4398551073173519,,
