dataset,task,mechanism,rate,model,rmse,r2,coverage80,width80,rmse_std,r2_std,coverage80_std,width80_std,n_fits
openml:42225,regression,none,0.0,tabicl_aware_n32_ypow_qn,639.1286280893297,0.9733385677621208,0.8222222222222223,0.23445036115205506,84.09434604403893,0.006206536022057286,0.018691782045845252,0.014494203725519156,3
openml:44970,regression,block,0.3,tabicl_aware_n32_ypow_qn,1.0250499767643244,0.507528611944169,0.7728937728937728,1.5023390891375517,0.0791258945333516,0.09186122886436525,0.0159666627968523,0.15043463755828357,3
openml:44970,regression,block,0.5,tabicl_aware_n32_ypow_qn,1.097764115992471,0.4396271566391416,0.8046398046398046,1.7547016378277736,0.06958994272672835,0.05616119901700243,0.012864046096279261,0.12696006718443595,3
openml:44970,regression,block_shift,0.3,tabicl_aware_n32_ypow_qn,1.0193580335188657,0.5156193883585899,0.78998778998779,1.5733232746202006,0.0405871179611644,0.053304782311260415,0.014803853056144272,0.08015860695093954,3
openml:44970,regression,block_shift,0.5,tabicl_aware_n32_ypow_qn,1.0689398438898505,0.46815581745471363,0.8070818070818072,1.694422963392724,0.05264803965236326,0.05316338619438914,0.00845934460351097,0.08846452871153669,3
openml:44970,regression,none,0.0,tabicl_aware_n32_ypow_qn,0.8420646007160864,0.6700908351981699,0.8009768009768009,1.2097018683188525,0.012233200950427615,0.02117312632069196,0.013867908048352346,0.008019173530098097,3
openml:507,regression,block,0.3,tabicl_aware_n32_ypow_qn,0.13414523201129358,0.6151970894554792,0.775925925925926,1.178050247051717,0.004256339326933378,0.020195498234697094,0.008486251286955243,0.06370661769462684,3
openml:507,regression,block,0.5,tabicl_aware_n32_ypow_qn,0.1628952646670171,0.43226021060043845,0.784074074074074,1.4625789852795865,0.0041894411578095635,0.034522200122606275,0.0237355110666846,0.05575311676858498,3
openml:507,regression,block_shift,0.3,tabicl_aware_n32_ypow_qn,0.16489834750745014,0.4174356085313205,0.7703703703703703,1.4546540481999648,0.008200618240005222,0.06103690509118304,0.01809895070054905,0.1008043678280038,3
openml:507,regression,block_shift,0.5,tabicl_aware_n32_ypow_qn,0.1728463620881455,0.360924530246046,0.7703703703703703,1.6230460761078944,0.005230824231492588,0.037806298823382226,0.008486251286955283,0.056757578873575215,3
openml:507,regression,none,0.0,tabicl_aware_n32_ypow_qn,0.11523023067493393,0.7160785855248534,0.772962962962963,0.9374005343959979,0.0030968767188405306,0.012849212586792438,0.004490502093697086,0.021176122443344467,3
openml:531,regression,block,0.3,tabicl_aware_n32_ypow_qn,3.6902974290802053,0.8241879998330149,0.7894736842105264,0.8834315915954679,0.5100950552341437,0.027539960645817502,0.022790142204853665,0.011463048514016631,3
openml:531,regression,block,0.5,tabicl_aware_n32_ypow_qn,4.948043832756489,0.67654917179896,0.7478070175438596,1.0030825816951674,0.6792286910469953,0.09185720070868257,0.05933223358977494,0.17544786592471476,3
openml:531,regression,block_shift,0.3,tabicl_aware_n32_ypow_qn,4.683332127479764,0.7020887579342282,0.7916666666666666,1.0518496612443433,0.5838813186424986,0.12750061230497417,0.027390342098238544,0.17897572633515815,3
openml:531,regression,block_shift,0.5,tabicl_aware_n32_ypow_qn,4.805465185619955,0.673544683643624,0.7565789473684211,1.062436222282569,1.0425615345585268,0.18865568420627044,0.06479511711707964,0.25022447751388227,3
openml:531,regression,none,0.0,tabicl_aware_n32_ypow_qn,2.919414093031691,0.8893171585136143,0.7828947368421053,0.6084107912679687,0.2605804716786938,0.014022246398266148,0.04108551314735795,0.036373740688712276,3
openml:560,regression,block,0.3,tabicl_aware_n32_ypow_qn,3.87520740421167,0.7520438043977459,0.7719298245614036,0.7859766151405657,0.8273786487150463,0.09170987060304066,0.007596714068284517,0.21816052035469513,3
openml:560,regression,block,0.5,tabicl_aware_n32_ypow_qn,4.493509753775259,0.6778126022726063,0.793859649122807,1.1301872263169395,0.6839423410824431,0.046172197742712855,0.0856106197190488,0.020016927720880557,3
openml:560,regression,block_shift,0.3,tabicl_aware_n32_ypow_qn,3.2418647303786954,0.8150283576222263,0.7192982456140351,0.7517996923418426,0.7816285795323754,0.10448847109883463,0.08356385475113004,0.298029098700479,3
openml:560,regression,block_shift,0.5,tabicl_aware_n32_ypow_qn,3.4115171603379637,0.7785298938444343,0.7368421052631579,0.8788452598802743,1.2968827401684868,0.17005143945412016,0.034812517250849884,0.5683540434587296,3
openml:560,regression,none,0.0,tabicl_aware_n32_ypow_qn,1.836047704417868,0.9447166298682786,0.8859649122807017,0.0699794807412969,0.06589016772193124,0.013504412194398862,0.06622661785325218,0.0012521820485384028,3
