dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,rmse,r2,coverage80,width80
openml:531,regression,245,13,block,0.3,0.233201581027668,2,source,0.0,tabicl_aware,0.2667109966278076,,4.961428880408271,0.7329016545722411,0.7049808429118773,0.9165467131090709
openml:531,regression,337,13,block,0.5,0.46153846153846156,2,source,0.0,tabicl_aware,0.26761722564697266,,5.415577361531321,0.6571376854672226,0.8461538461538461,1.2884485027663406
openml:531,regression,245,13,block_shift,0.3,0.233201581027668,2,source,0.0,tabicl_aware,0.26943230628967285,,6.738319072533158,0.507324687534098,0.6283524904214559,1.3571049706785476
openml:531,regression,337,13,block_shift,0.5,0.4103070842201277,2,source,0.0,tabicl_aware,0.2704811096191406,,7.808490108480119,0.2872054781082817,0.6982248520710059,1.27139972961322
openml:531,regression,354,13,none,0.0,0.0,3,random,,tabicl_aware,0.2711162567138672,,2.457267186236948,0.9226877314682,0.7631578947368421,0.5937755306383965
openml:531,regression,366,13,block,0.3,0.3076923076923077,3,source,1.0,tabicl_aware,0.27187299728393555,,4.442230071178746,0.7684130510865416,0.7071428571428572,0.7814482994567076
openml:531,regression,322,13,block,0.5,0.46153846153846156,3,source,2.0,tabicl_aware,0.26778244972229004,,6.020787626304954,0.5415735956122053,0.7445652173913043,1.0065253232588425
openml:531,regression,366,13,block_shift,0.3,0.3076923076923077,3,source,1.0,tabicl_aware,0.27553224563598633,,5.366470767154379,0.6620211517828329,0.9214285714285714,1.6175087130833683
openml:531,regression,322,13,block_shift,0.5,0.38172696868349043,3,source,2.0,tabicl_aware,0.2696568965911865,,7.709758168409105,0.24830005442627467,0.8097826086956522,1.4832185629236545
openml:531,regression,354,13,none,0.0,0.0,4,random,,tabicl_aware,0.27152466773986816,,2.075640939802105,0.9391327353830072,0.7763157894736842,0.6010406457829626
openml:531,regression,336,13,block,0.3,0.3076923076923077,4,source,1.0,tabicl_aware,0.2680971622467041,,5.626111613894893,0.6341874584975256,0.6882352941176471,1.0623330344870519
openml:531,regression,388,13,block,0.5,0.46153846153846156,4,source,4.0,tabicl_aware,0.2691769599914551,,7.10001186439379,0.41786872702020417,0.6610169491525424,0.9534166124314876
openml:531,regression,336,13,block_shift,0.3,0.2818485861964123,4,source,1.0,tabicl_aware,0.3064296245574951,,6.042014747793853,0.5781039441442329,0.711764705882353,1.6212657361948155
openml:531,regression,388,13,block_shift,0.5,0.46153846153846156,4,source,4.0,tabicl_aware,0.2721526622772217,,5.201751445851439,0.68753457037845,0.8728813559322034,1.22973679188075
openml:189,regression,2100,8,none,0.0,0.0,0,random,,tabicl_aware,0.3654038906097412,,0.07384087938603633,0.9204899383053772,0.8211111111111111,0.737633199691771
openml:189,regression,1464,8,block,0.3,0.25,0,source,1.0,tabicl_aware,0.36842846870422363,,0.23819038827075953,0.1472881485489086,0.693359375,1.9327872508125026
openml:189,regression,2418,8,block,0.5,0.5,0,source,1.0,tabicl_aware,0.3168807029724121,,0.25246400237106764,0.1085932069336426,0.788659793814433,2.4886115412522245
openml:189,regression,1464,8,block_shift,0.3,0.25,0,source,1.0,tabicl_aware,0.29657506942749023,,0.2840334297832225,-0.21253072011094654,0.8111979166666666,2.949997343314071
openml:189,regression,2418,8,block_shift,0.5,0.47533333333333333,0,source,1.0,tabicl_aware,0.3178126811981201,,0.2522901387339827,0.10982054912729877,0.7938144329896907,2.4635519616477826
openml:189,regression,2100,8,none,0.0,0.0,1,random,,tabicl_aware,0.30713725090026855,,0.07806621954477155,0.9059975413180259,0.8122222222222222,0.7558760274990572
openml:189,regression,1997,8,block,0.3,0.25,1,source,1.0,tabicl_aware,0.3019294738769531,,0.21032690594571168,0.3754899284222346,0.6929212362911267,1.634680700867895
openml:189,regression,1976,8,block,0.5,0.41425,1,source,0.0,tabicl_aware,0.30771923065185547,,0.2408069901476574,0.1622564886492407,0.7861328125,2.316817313552394
openml:189,regression,1997,8,block_shift,0.3,0.25,1,source,1.0,tabicl_aware,0.30515456199645996,,0.19709427858600823,0.4515995338101737,0.7916251246261217,1.8907810393929727
openml:189,regression,1976,8,block_shift,0.5,0.417875,1,source,0.0,tabicl_aware,0.3011305332183838,,0.22537318661881942,0.2662005456061257,0.69921875,1.8614616688816719
