dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,acc,logloss,auc
breast_cancer,classification,407,30,block,0.3,0.29086115992970124,3,source,3.0,tabicl_aware,0.36505722999572754,,0.9320987654320988,0.17438152423491615,0.9792524005486969
breast_cancer,classification,369,30,block,0.5,0.4561218512009373,3,source,2.0,tabicl_aware,0.49936580657958984,,0.93,0.1855888020599639,0.9789169078131459
breast_cancer,classification,407,30,block_shift,0.3,0.3,3,source,3.0,tabicl_aware,0.3489811420440674,,0.9382716049382716,0.1597287721783711,0.9819958847736625
breast_cancer,classification,369,30,block_shift,0.5,0.4666666666666667,3,source,2.0,tabicl_aware,0.3164193630218506,,0.925,0.21709890101968024,0.9746796196775527
breast_cancer,classification,398,30,none,0.0,0.0,4,random,,tabicl_aware,0.32667016983032227,,0.9941520467836257,0.02706053477209261,1.0
breast_cancer,classification,377,30,block,0.3,0.3,4,source,0.0,tabicl_aware,0.3149302005767822,,0.96875,0.10508651851447644,0.9935629587803501
breast_cancer,classification,452,30,block,0.5,0.49420035149384883,4,source,2.0,tabicl_aware,0.306445837020874,,0.9658119658119658,0.08628792426901986,0.9962962962962963
breast_cancer,classification,377,30,block_shift,0.3,0.28886936145284126,4,source,0.0,tabicl_aware,0.28761887550354004,,0.921875,0.20800958319275223,0.9858836815358554
breast_cancer,classification,452,30,block_shift,0.5,0.4884007029876977,4,source,2.0,tabicl_aware,0.29723501205444336,,0.8717948717948718,0.23974863077287997,0.9972222222222222
wine,classification,124,13,none,0.0,0.0,0,random,,tabicl_aware,0.26314616203308105,,1.0,0.005933558498841945,1.0
wine,classification,82,13,block,0.3,0.23076923076923078,0,source,0.0,tabicl_aware,0.26401400566101074,,0.9791666666666666,0.06882009527072482,0.9997001049632628
wine,classification,131,13,block,0.5,0.46153846153846156,0,source,2.0,tabicl_aware,0.28995299339294434,,0.9361702127659575,0.10926612092396691,1.0
wine,classification,82,13,block_shift,0.3,0.2722558340535869,0,source,0.0,tabicl_aware,0.29288244247436523,,0.90625,0.17295194107019007,0.9926485137937197
wine,classification,131,13,block_shift,0.5,0.46153846153846156,0,source,2.0,tabicl_aware,0.32314276695251465,,0.7872340425531915,0.36076549647342904,0.9630369630369632
wine,classification,124,13,none,0.0,0.0,1,random,,tabicl_aware,0.31832408905029297,,0.9814814814814815,0.0302697606082628,1.0
wine,classification,116,13,block,0.3,0.2808988764044944,1,source,0.0,tabicl_aware,0.29206299781799316,,0.9354838709677419,0.24566240196960484,0.9974391349391349
wine,classification,116,13,block,0.5,0.4347450302506482,1,source,0.0,tabicl_aware,0.3287649154663086,,0.9354838709677419,0.22895070283491792,0.9885307566607789
wine,classification,116,13,block_shift,0.3,0.3076923076923077,1,source,0.0,tabicl_aware,0.2605297565460205,,0.8225806451612904,0.2973834274904546,0.9885443260443262
wine,classification,116,13,block_shift,0.5,0.4105445116681072,1,source,0.0,tabicl_aware,0.26807093620300293,,0.7580645161290323,0.5963620627656452,0.9799943418258037
wine,classification,124,13,none,0.0,0.0,2,random,,tabicl_aware,0.2641334533691406,,0.9814814814814815,0.04248441363647894,1.0
wine,classification,93,13,block,0.3,0.23076923076923078,2,source,1.0,tabicl_aware,0.2609419822692871,,0.9764705882352941,0.06275338468901086,0.9989985129210311
wine,classification,116,13,block,0.5,0.4407951598962835,2,source,0.0,tabicl_aware,0.2902400493621826,,0.8870967741935484,0.21431283947796775,0.9863740663740663
wine,classification,93,13,block_shift,0.3,0.27095937770095074,2,source,1.0,tabicl_aware,0.29822802543640137,,0.8588235294117647,0.32869413032491746,0.9741924864119391
wine,classification,116,13,block_shift,0.5,0.40535868625756266,2,source,0.0,tabicl_aware,0.3201429843902588,,0.6774193548387096,1.0209452575459137,0.8808725838137602
wine,classification,124,13,none,0.0,0.0,3,random,,tabicl_aware,0.2933642864227295,,1.0,0.006024374908453635,1.0
wine,classification,127,13,block,0.3,0.3076923076923077,3,source,3.0,tabicl_aware,0.26241207122802734,,0.9019607843137255,0.1989318400230109,0.9902998236331569
wine,classification,119,13,block,0.5,0.439066551426102,3,source,1.0,tabicl_aware,0.27056312561035156,,0.8983050847457628,0.22509321965250595,0.9862240387791182
wine,classification,127,13,block_shift,0.3,0.28565254969749354,3,source,3.0,tabicl_aware,0.2688889503479004,,0.8823529411764706,0.29603886003669333,0.9955908289241622
wine,classification,119,13,block_shift,0.5,0.4070872947277442,3,source,1.0,tabicl_aware,0.26130080223083496,,0.8305084745762712,0.3865371541332967,0.9658939014202171
wine,classification,124,13,none,0.0,0.0,4,random,,tabicl_aware,0.304152250289917,,0.9814814814814815,0.025730014490281887,1.0
