dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,acc,logloss,auc,rmse,r2,coverage80,width80
wine,classification,119,13,block,0.5,0.439066551426102,3,source,1.0,tabpfn25,0.512732982635498,,0.8983050847457628,0.3265073299407959,0.9834003613685377,,,,
wine,classification,127,13,block_shift,0.3,0.28565254969749354,3,source,3.0,tabpfn25,0.5854415893554688,,0.9019607843137255,0.2372833639383316,0.9957671957671957,,,,
wine,classification,119,13,block_shift,0.5,0.4070872947277442,3,source,1.0,tabpfn25,0.5292353630065918,,0.9322033898305084,0.29088494181632996,0.9899749373433585,,,,
wine,classification,124,13,none,0.0,0.0,4,random,,tabpfn25,0.6182863712310791,,0.9814814814814815,0.061425868421792984,1.0,,,,
wine,classification,126,13,block,0.3,0.3076923076923077,4,source,1.0,tabpfn25,0.6188290119171143,,0.8076923076923077,0.49884188175201416,0.9961966036414566,,,,
wine,classification,151,13,block,0.5,0.46153846153846156,4,source,1.0,tabpfn25,0.4963986873626709,,0.8888888888888888,0.1844213604927063,1.0,,,,
wine,classification,126,13,block_shift,0.3,0.3076923076923077,4,source,1.0,tabpfn25,0.5944297313690186,,0.9038461538461539,0.2670316994190216,0.9955566122845534,,,,
wine,classification,151,13,block_shift,0.5,0.44727744165946415,4,source,1.0,tabpfn25,0.44561290740966797,,0.6296296296296297,0.7250446677207947,0.8656491656491657,,,,
diabetes,regression,309,10,none,0.0,0.0,0,random,,tabpfn25,0.7900643348693848,,,,,55.485103558148396,0.4998247065452006,,
diabetes,regression,212,10,block,0.3,0.24796380090497738,0,source,0.0,tabpfn25,0.6099183559417725,,,,,66.22930218558831,0.3105823023610015,,
diabetes,regression,355,10,block,0.5,0.5,0,source,1.0,tabpfn25,0.5056331157684326,,,,,62.778514418175575,0.283740515463927,,
diabetes,regression,212,10,block_shift,0.3,0.24796380090497738,0,source,0.0,tabpfn25,0.49146199226379395,,,,,82.0023760130138,-0.056902540381465805,,
diabetes,regression,355,10,block_shift,0.5,0.5,0,source,1.0,tabpfn25,0.4404616355895996,,,,,60.940777384202775,0.3250613524264442,,
diabetes,regression,309,10,none,0.0,0.0,1,random,,tabpfn25,0.5270559787750244,,,,,57.62898308166118,0.4318211103187328,,
diabetes,regression,309,10,block,0.3,0.3,1,source,1.0,tabpfn25,0.5174474716186523,,,,,59.468466304446416,0.3483644560482032,,
diabetes,regression,286,10,block,0.5,0.4339366515837104,1,source,0.0,tabpfn25,0.525947093963623,,,,,65.66390474861322,0.25037666841311845,,
diabetes,regression,309,10,block_shift,0.3,0.3,1,source,1.0,tabpfn25,0.5754516124725342,,,,,63.97969890992754,0.24574938530826773,,
diabetes,regression,286,10,block_shift,0.5,0.4669683257918552,1,source,0.0,tabpfn25,0.5779471397399902,,,,,69.37815659335531,0.1631739362654493,,
diabetes,regression,309,10,none,0.0,0.0,2,random,,tabpfn25,0.5751521587371826,,,,,57.99019777532557,0.44295978204128905,,
diabetes,regression,211,10,block,0.3,0.20452488687782805,2,source,0.0,tabpfn25,0.6114237308502197,,,,,59.5321841773413,0.4146516801267397,,
diabetes,regression,293,10,block,0.5,0.4291855203619909,2,source,0.0,tabpfn25,0.5470707416534424,,,,,61.3154796355014,0.39350802632716353,,
diabetes,regression,211,10,block_shift,0.3,0.252262443438914,2,source,0.0,tabpfn25,0.6085433959960938,,,,,66.43777704142774,0.2709775063540769,,
diabetes,regression,293,10,block_shift,0.5,0.466289592760181,2,source,0.0,tabpfn25,0.4949038028717041,,,,,68.64828167152685,0.2397715118732543,,
diabetes,regression,309,10,none,0.0,0.0,3,random,,tabpfn25,0.530998945236206,,,,,50.890509829485794,0.5296573406761969,,
diabetes,regression,345,10,block,0.3,0.3,3,source,2.0,tabpfn25,0.5225543975830078,,,,,65.48400463972872,0.3573967401987733,,
