dataset,task,mechanism,rate,model,auc,acc,logloss,rmse,r2,coverage80,width80,auc_std,acc_std,logloss_std,rmse_std,r2_std,coverage80_std,width80_std,n_fits
breast_cancer,classification,block,0.3,catboost,0.9946553738317757,0.9695906432748538,0.08426841855355857,,,,,0.005175864856234263,0.011248762609164516,0.034974413806282245,,,,,5
breast_cancer,classification,block,0.3,tabicl_aware,0.9971378504672896,0.9801169590643275,0.0618184857070446,,,,,0.0029794729970810925,0.007845852552630875,0.020840155900788027,,,,,5
breast_cancer,classification,block,0.3,tabicl_aware_zero,0.9972546728971963,0.9812865497076023,0.06306997090578079,,,,,0.0030949677083502046,0.009609167675529245,0.021447738317613704,,,,,5
breast_cancer,classification,block,0.3,tabicl_impute,0.9972546728971963,0.9777777777777776,0.06207756102085114,,,,,0.002946728564399394,0.007624798134739963,0.02105256301392573,,,,,5
breast_cancer,classification,block,0.3,tabicl_indicator,0.9972838785046729,0.9789473684210526,0.06100236922502518,,,,,0.0030361894446109474,0.007845852552630867,0.02088751092882236,,,,,5
breast_cancer,classification,block,0.3,tabicl_iterimpute,0.9971378504672896,0.9766081871345029,0.06472754329442978,,,,,0.002335535744570668,0.010940518674777631,0.017574388130361596,,,,,5
breast_cancer,classification,block,0.3,tabicl_knnimpute,0.9963785046728972,0.9742690058479532,0.06955493837594987,,,,,0.003163116954804299,0.006667692544439389,0.020787730014525326,,,,,5
breast_cancer,classification,block,0.3,xgboost,0.9942172897196262,0.9730994152046784,0.08506317883729934,,,,,0.005501401603721062,0.012812223567372308,0.03903083624821574,,,,,5
breast_cancer,classification,block,0.5,catboost,0.9926109813084112,0.9614035087719298,0.09329918794837985,,,,,0.006180454467962829,0.01346299933710101,0.03686432224418953,,,,,5
breast_cancer,classification,block,0.5,tabicl_aware,0.9952394859813085,0.9730994152046784,0.07605623453855515,,,,,0.004063412179147629,0.01212657389083489,0.030625157139094188,,,,,5
breast_cancer,classification,block,0.5,tabicl_aware_zero,0.9952686915887851,0.9719298245614034,0.07590645179152489,,,,,0.004151667245759545,0.011984737737964409,0.029604268283438605,,,,,5
breast_cancer,classification,block,0.5,tabicl_impute,0.9952686915887851,0.9754385964912281,0.07461607828736305,,,,,0.003871258079352705,0.01124876260916456,0.02727693078119628,,,,,5
breast_cancer,classification,block,0.5,tabicl_indicator,0.9955315420560747,0.9730994152046784,0.07414888739585876,,,,,0.003817174014472602,0.008868860168481311,0.027431962385703234,,,,,5
breast_cancer,classification,block,0.5,tabicl_iterimpute,0.9943633177570094,0.9660818713450292,0.08921931684017181,,,,,0.0038311145108538046,0.0076247981347399175,0.022690906919219336,,,,,5
breast_cancer,classification,block,0.5,tabicl_knnimpute,0.9938376168224299,0.9578947368421054,0.0932086892426014,,,,,0.006051272190361708,0.019129154659410643,0.04564701387223145,,,,,5
breast_cancer,classification,block,0.5,xgboost,0.9913551401869158,0.9578947368421054,0.10115769952535629,,,,,0.00681139010652038,0.019129154659410667,0.03745227565978314,,,,,5
breast_cancer,classification,block_shift,0.3,catboost,0.9907418224299065,0.9497076023391813,0.1313002829524459,,,,,0.0045063315400221135,0.01580029951591383,0.041208639036262984,,,,,5
breast_cancer,classification,block_shift,0.3,tabicl_aware,0.993983644859813,0.9695906432748538,0.08972981870174408,,,,,0.0036614910635199126,0.012678060461215668,0.01799804712163252,,,,,5
breast_cancer,classification,block_shift,0.3,tabicl_aware_zero,0.9935163551401869,0.968421052631579,0.09220873564481735,,,,,0.0036266732654848715,0.010623334575780652,0.016985246273220303,,,,,5
breast_cancer,classification,block_shift,0.3,tabicl_impute,0.9935163551401869,0.9649122807017545,0.09172547161579132,,,,,0.0034099970020354574,0.011695906432748551,0.016848341496534195,,,,,5
breast_cancer,classification,block_shift,0.3,tabicl_indicator,0.9936915887850468,0.9649122807017545,0.09016876667737961,,,,,0.003713536345166471,0.011695906432748537,0.017573916427789715,,,,,5
breast_cancer,classification,block_shift,0.3,tabicl_iterimpute,0.9941880841121495,0.9637426900584796,0.09121723175048828,,,,,0.002689454306827419,0.015137051585432484,0.015678353221845718,,,,,5
breast_cancer,classification,block_shift,0.3,tabicl_knnimpute,0.9938084112149532,0.9649122807017545,0.09362944215536118,,,,,0.003244978256820715,0.014909413782435066,0.016846149499212527,,,,,5
breast_cancer,classification,block_shift,0.3,xgboost,0.9882009345794392,0.9438596491228071,0.14643456488847734,,,,,0.006516189266142276,0.015800299515913788,0.0483617294957718,,,,,5
breast_cancer,classification,block_shift,0.5,catboost,0.9896612149532711,0.9567251461988304,0.12867833865066888,,,,,0.006592644338517098,0.013462999337101007,0.04880521007957422,,,,,5
breast_cancer,classification,block_shift,0.5,tabicl_aware,0.9943049065420559,0.9660818713450292,0.08921081572771072,,,,,0.0047967487458110605,0.02164532809745231,0.03455050594041445,,,,,5
breast_cancer,classification,block_shift,0.5,tabicl_aware_zero,0.9940128504672897,0.968421052631579,0.09296025782823562,,,,,0.00500239285425258,0.022114234387355616,0.033560574969554,,,,,5
breast_cancer,classification,block_shift,0.5,tabicl_impute,0.9943341121495326,0.967251461988304,0.09222485646605491,,,,,0.00466764636354507,0.02852938226350985,0.035503066740978466,,,,,5
breast_cancer,classification,block_shift,0.5,tabicl_indicator,0.9935163551401869,0.9649122807017545,0.09574840664863586,,,,,0.005283915116483842,0.01983137421966455,0.03548337006735683,,,,,5
breast_cancer,classification,block_shift,0.5,tabicl_iterimpute,0.99375,0.9625730994152046,0.09690044969320297,,,,,0.005099912914953404,0.01684778981390402,0.031316258364280286,,,,,5
breast_cancer,classification,block_shift,0.5,tabicl_knnimpute,0.9912967289719626,0.9590643274853801,0.11744858622550965,,,,,0.003269528298547661,0.012405382126079676,0.023273108996292403,,,,,5
breast_cancer,classification,block_shift,0.5,xgboost,0.9874415887850467,0.9473684210526315,0.13643071204423904,,,,,0.008788413272973802,0.018024602347862507,0.05144234212731048,,,,,5
breast_cancer,classification,none,0.0,catboost,0.9958528037383179,0.9730994152046784,0.07305147374447343,,,,,0.0034964491715948863,0.01212657389083493,0.029101893737828177,,,,,5
breast_cancer,classification,none,0.0,tabicl_aware,0.9965245327102803,0.9742690058479532,0.06267131976783276,,,,,0.0027772213976935962,0.014083736349464655,0.027670761627440924,,,,,5
breast_cancer,classification,none,0.0,tabicl_aware_zero,0.996232476635514,0.9719298245614034,0.065054427459836,,,,,0.002851101603239666,0.015137051585432501,0.02757285010822007,,,,,5
breast_cancer,classification,none,0.0,tabicl_impute,0.996232476635514,0.9719298245614034,0.065054427459836,,,,,0.002851101603239666,0.015137051585432501,0.02757285010822007,,,,,5
breast_cancer,classification,none,0.0,tabicl_indicator,0.996232476635514,0.9719298245614034,0.065054427459836,,,,,0.002851101603239666,0.015137051585432501,0.02757285010822007,,,,,5
