dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,acc,logloss,auc,rmse,r2,coverage80,width80
breast_cancer,classification,398,30,none,0.0,0.0,0,random,,tabicl_impute,1.6422786712646484,,0.9766081871345029,0.06760688126087189,0.9956191588785047,,,,
breast_cancer,classification,398,30,none,0.0,0.0,0,random,,tabicl_indicator,0.4261353015899658,,0.9766081871345029,0.06760688126087189,0.9956191588785047,,,,
breast_cancer,classification,398,30,none,0.0,0.0,0,random,,tabicl_iterimpute,0.3788115978240967,,0.9766081871345029,0.06760688126087189,0.9956191588785047,,,,
breast_cancer,classification,398,30,none,0.0,0.0,0,random,,tabicl_knnimpute,0.344280481338501,,0.9766081871345029,0.06760688126087189,0.9956191588785047,,,,
breast_cancer,classification,398,30,none,0.0,0.0,0,random,,tabicl_aware_zero,0.6959192752838135,,0.9766081871345029,0.06760688126087189,0.9956191588785047,,,,
breast_cancer,classification,398,30,none,0.0,0.0,0,random,,tabicl_aware,0.3669908046722412,,0.9824561403508771,0.064666248857975,0.9960572429906542,,,,
breast_cancer,classification,398,30,none,0.0,0.0,0,random,,xgboost,0.8428971767425537,,0.9590643274853801,0.1011410653591156,0.991676401869159,,,,
breast_cancer,classification,398,30,none,0.0,0.0,0,random,,catboost,0.4890139102935791,,0.9649122807017544,0.10222740564783224,0.9902161214953271,,,,
breast_cancer,classification,398,30,block,0.3,0.25061511423550087,0,random,,tabicl_impute,0.3116295337677002,,0.9707602339181286,0.0911669135093689,0.9931366822429907,,,,
breast_cancer,classification,398,30,block,0.3,0.25061511423550087,0,random,,tabicl_indicator,0.36055922508239746,,0.9707602339181286,0.08980400860309601,0.9929906542056075,,,,
breast_cancer,classification,398,30,block,0.3,0.25061511423550087,0,random,,tabicl_iterimpute,0.6286411285400391,,0.9766081871345029,0.07804255932569504,0.994304906542056,,,,
breast_cancer,classification,398,30,block,0.3,0.25061511423550087,0,random,,tabicl_knnimpute,0.3431210517883301,,0.9766081871345029,0.10297781974077225,0.990946261682243,,,,
breast_cancer,classification,398,30,block,0.3,0.25061511423550087,0,random,,tabicl_aware_zero,0.32294464111328125,,0.9766081871345029,0.09313999861478806,0.9928446261682243,,,,
breast_cancer,classification,398,30,block,0.3,0.25061511423550087,0,random,,tabicl_aware,0.38965368270874023,,0.9766081871345029,0.09317504614591599,0.9926985981308412,,,,
breast_cancer,classification,398,30,block,0.3,0.25061511423550087,0,random,,xgboost,0.06520199775695801,,0.9532163742690059,0.1422978937625885,0.9853971962616822,,,,
breast_cancer,classification,398,30,block,0.3,0.25061511423550087,0,random,,catboost,0.4088311195373535,,0.9532163742690059,0.13631493979037435,0.985981308411215,,,,
breast_cancer,classification,398,30,block,0.5,0.4859988283538371,0,random,,tabicl_impute,0.3031933307647705,,0.9766081871345029,0.0970597043633461,0.9912383177570093,,,,
breast_cancer,classification,398,30,block,0.5,0.4859988283538371,0,random,,tabicl_indicator,0.47214460372924805,,0.9707602339181286,0.10305184125900269,0.9902161214953271,,,,
breast_cancer,classification,398,30,block,0.5,0.4859988283538371,0,random,,tabicl_iterimpute,0.741971492767334,,0.9707602339181286,0.12359628081321716,0.9877336448598131,,,,
breast_cancer,classification,398,30,block,0.5,0.4859988283538371,0,random,,tabicl_knnimpute,0.38398289680480957,,0.9590643274853801,0.09732064604759216,0.9913843457943925,,,,
breast_cancer,classification,398,30,block,0.5,0.4859988283538371,0,random,,tabicl_aware_zero,0.34580445289611816,,0.9707602339181286,0.10275661200284958,0.9905081775700935,,,,
breast_cancer,classification,398,30,block,0.5,0.4859988283538371,0,random,,tabicl_aware,0.4477357864379883,,0.9707602339181286,0.10220243036746979,0.9906542056074766,,,,
breast_cancer,classification,398,30,block,0.5,0.4859988283538371,0,random,,xgboost,0.07909655570983887,,0.9590643274853801,0.1359586864709854,0.9821845794392523,,,,
breast_cancer,classification,398,30,block,0.5,0.4859988283538371,0,random,,catboost,0.3861832618713379,,0.9532163742690059,0.12934479157934,0.983498831775701,,,,
breast_cancer,classification,398,30,block_shift,0.3,0.283128295254833,0,random,,tabicl_impute,0.3030385971069336,,0.9532163742690059,0.1116575375199318,0.9894859813084113,,,,
breast_cancer,classification,398,30,block_shift,0.3,0.283128295254833,0,random,,tabicl_indicator,0.36084580421447754,,0.9532163742690059,0.1097831279039383,0.9889018691588785,,,,
breast_cancer,classification,398,30,block_shift,0.3,0.283128295254833,0,random,,tabicl_iterimpute,0.5648601055145264,,0.9473684210526315,0.10769706964492798,0.9915303738317757,,,,
breast_cancer,classification,398,30,block_shift,0.3,0.283128295254833,0,random,,tabicl_knnimpute,0.34546375274658203,,0.9473684210526315,0.1153649240732193,0.990070093457944,,,,
