dataset,task,mechanism,rate,model,rmse,r2,coverage80,width80,rmse_std,r2_std,coverage80_std,width80_std,n_fits
diabetes,regression,block,0.3,tabicl_aware,62.625604000612405,0.3521615592068782,0.7435518040037137,1.954299839214438,2.835112746269098,0.04265834225996661,0.05029876188908563,0.14260212430544306,5
diabetes,regression,block,0.3,tabicl_aware_med,62.7245630407219,0.34960660757846646,0.7435518040037137,1.954299839214438,2.9814232474276308,0.0532372441777511,0.05029876188908563,0.14260212430544306,5
diabetes,regression,block,0.3,tabicl_aware_n32,62.51698823392892,0.35441710357270323,0.7444176048695146,1.9549348929994124,2.857083895376004,0.04274596833544958,0.050544022810737346,0.13724036034058062,5
diabetes,regression,block,0.3,tabicl_aware_n32_ypow,62.552074745566166,0.35372404866901663,0.7444176048695146,1.9549348929994124,2.8638412992311935,0.0422403852213411,0.050544022810737346,0.13724036034058062,5
diabetes,regression,block,0.3,tabicl_aware_ypow,62.66140640841822,0.3514524805558759,0.7435518040037137,1.954299839214438,2.8432180620426304,0.042170299791234746,0.05029876188908563,0.14260212430544306,5
diabetes,regression,block,0.5,tabicl_aware,64.11107836836688,0.286090161020507,0.8088308460227577,2.2620237898317312,2.602183849673452,0.08441135620719246,0.03202812971152314,0.19678355663088756,5
diabetes,regression,block,0.5,tabicl_aware_med,63.724621421618416,0.2959170481989823,0.8088308460227577,2.2620237898317312,1.749093178651455,0.06240494994225154,0.03202812971152314,0.19678355663088756,5
diabetes,regression,block,0.5,tabicl_aware_n32,64.04010031175184,0.288020367835505,0.8113628973048088,2.2612649757407803,2.3439121870120854,0.07871433515020529,0.03161453462437497,0.20189623352843317,5
diabetes,regression,block,0.5,tabicl_aware_n32_ypow,64.07345243893978,0.287302746126931,0.8113628973048088,2.2612649757407803,2.3384477127527985,0.07858864715906731,0.03161453462437497,0.20189623352843317,5
diabetes,regression,block,0.5,tabicl_aware_ypow,64.13392113840715,0.28560092164941253,0.8088308460227577,2.2620237898317312,2.6002279474347514,0.08435587605011066,0.03202812971152314,0.19678355663088756,5
diabetes,regression,block_shift,0.3,tabicl_aware,65.87877092847219,0.27564295712849535,0.7120777915613369,1.8918991584501612,8.58957985312111,0.18052850547969593,0.10958061405229373,0.29336891803568504,5
diabetes,regression,block_shift,0.3,tabicl_aware_med,66.53375138105005,0.25728810346554026,0.7120777915613369,1.8918991584501612,10.57152863732314,0.23073395092886229,0.10958061405229373,0.29336891803568504,5
diabetes,regression,block_shift,0.3,tabicl_aware_n32,65.91362600541026,0.2748698127299942,0.7129511211303186,1.8924858090519252,8.602252713195693,0.18057896460242798,0.10542159760043275,0.294738740275055,5
diabetes,regression,block_shift,0.3,tabicl_aware_n32_ypow,65.94088315143611,0.2743859924293905,0.7129511211303186,1.8924858090519252,8.575091651870704,0.17982407625231123,0.10542159760043275,0.294738740275055,5
