dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,acc,logloss,auc
wine,classification,124,13,block,0.5,0.46153846153846156,3,random,,tabicl_aware,0.261629581451416,,0.9814814814814815,0.07957201669374803,1.0
wine,classification,124,13,block_shift,0.3,0.3076923076923077,3,random,,tabicl_aware,0.26154112815856934,,0.9814814814814815,0.047560686126013385,1.0
wine,classification,124,13,block_shift,0.5,0.43604148660328435,3,random,,tabicl_aware,0.2615172863006592,,0.9814814814814815,0.04625269190988908,1.0
wine,classification,124,13,none,0.0,0.0,4,random,,tabicl_aware,0.3014533519744873,,0.9814814814814815,0.023132646195830112,1.0
wine,classification,124,13,block,0.3,0.3076923076923077,4,random,,tabicl_aware,0.26451635360717773,,0.9444444444444444,0.14694609149038293,0.9936951936951938
wine,classification,124,13,block,0.5,0.46153846153846156,4,random,,tabicl_aware,0.26041102409362793,,0.9259259259259259,0.18958579660578911,0.996510793733016
wine,classification,124,13,block_shift,0.3,0.28003457216940364,4,random,,tabicl_aware,0.2639753818511963,,0.9814814814814815,0.11487225233009096,0.9968475968475968
wine,classification,124,13,block_shift,0.5,0.46153846153846156,4,random,,tabicl_aware,0.26180076599121094,,0.9074074074074074,0.1543381054905551,0.9965327881994549
openml:31,classification,700,20,none,0.0,0.0,0,random,,tabicl_aware,0.30692338943481445,,0.78,0.4495736428207389,0.8417989417989418
openml:31,classification,700,20,block,0.3,0.27515,0,random,,tabicl_aware,0.3129260540008545,,0.78,0.46993150129832933,0.8165608465608465
openml:31,classification,700,20,block,0.5,0.5,0,random,,tabicl_aware,0.3098123073577881,,0.72,0.5595247138268004,0.6948677248677249
openml:31,classification,700,20,block_shift,0.3,0.27515,0,random,,tabicl_aware,0.30921125411987305,,0.76,0.5190064924570325,0.7594179894179894
openml:31,classification,700,20,block_shift,0.5,0.48935,0,random,,tabicl_aware,0.30736422538757324,,0.7133333333333334,0.562895825636408,0.6961375661375662
openml:31,classification,700,20,none,0.0,0.0,1,random,,tabicl_aware,0.3065066337585449,,0.76,0.4621856627811885,0.8263492063492064
