dataset,task,mechanism,rate,model,auc,acc,logloss,rmse,r2,coverage80,width80,auc_std,acc_std,logloss_std,rmse_std,r2_std,coverage80_std,width80_std,n_fits
openml:1590,classification,block,0.3,tabicl_patternnorm,0.8567837945899056,0.8074301642708249,0.4378368643581122,,,,,0.03189715574447049,0.029473371679335895,0.08933201109685428,,,,,5
openml:1590,classification,block,0.5,tabicl_patternnorm,0.8412727527509676,0.8038290756387628,0.4026788692750591,,,,,0.03543959597495471,0.025256938338454167,0.025387765092929816,,,,,5
openml:1590,classification,block_shift,0.3,tabicl_patternnorm,0.8695607562784374,0.8230820919452405,0.387979602049751,,,,,0.027726604254855777,0.014776004433532953,0.02608031416433405,,,,,5
openml:1590,classification,block_shift,0.5,tabicl_patternnorm,0.8133172518953911,0.7817447361395194,0.44834956222289335,,,,,0.026624676336178724,0.04650954886058608,0.04555910365923158,,,,,5
openml:1590,classification,none,0.0,tabicl_patternnorm,0.9077775256035633,0.8613333333333333,0.30194389129125404,,,,,0.005704188466560761,0.004740162001711438,0.00930454031531683,,,,,5
openml:31,classification,block,0.3,tabicl_patternnorm,0.7186141330747586,0.7246961540115476,0.568936600076586,,,,,0.03933100643634994,0.01078923893395512,0.007120840807816552,,,,,5
openml:31,classification,block,0.5,tabicl_patternnorm,0.6903447189982701,0.6781426405482801,0.619645688590851,,,,,0.09036922189171125,0.03718609346389669,0.029177227552465906,,,,,5
openml:31,classification,block_shift,0.3,tabicl_patternnorm,0.6951343744835252,0.7131488178906842,0.5717167661962653,,,,,0.0698795412628581,0.026605180815330767,0.0174677286637615,,,,,5
openml:31,classification,block_shift,0.5,tabicl_patternnorm,0.6804701720039323,0.6815918083363127,0.6064152821813721,,,,,0.09367899176656881,0.02929142424833257,0.014957824168540293,,,,,5
openml:31,classification,none,0.0,tabicl_patternnorm,0.813904761904762,0.7753333333333333,0.47102926511783016,,,,,0.024335903919737993,0.016599866130651616,0.02117003127914059,,,,,5
openml:531,regression,block,0.3,tabicl_patternnorm,,,,6.217616386881545,0.5364332556020953,0.7876999075492266,1.6086658229591155,,,,1.1386986192877164,0.18979470652451363,0.08279632502939442,0.3863505623863255,5
openml:531,regression,block,0.5,tabicl_patternnorm,,,,6.14948209287689,0.5523158209940949,0.8759274431721253,1.9811407972675852,,,,0.8521149012650019,0.14201097389289413,0.06947421988044351,0.7750625299927635,5
openml:531,regression,block_shift,0.3,tabicl_patternnorm,,,,5.812838142293602,0.5868993338153008,0.8242187909646617,1.5617934600001846,,,,1.1862398135197405,0.21669255213944769,0.1063723705586723,0.4349154956424309,5
openml:531,regression,block_shift,0.5,tabicl_patternnorm,,,,6.878852360763,0.43662322216914384,0.8241802476350409,1.6676367273958348,,,,1.2974048713519044,0.22055245023503536,0.09423077244885249,0.44564817912331317,5
openml:531,regression,none,0.0,tabicl_patternnorm,,,,2.712360488365286,0.9016477080662411,0.8026315789473684,0.6213186745723427,,,,0.4971502479356368,0.031026202505178714,0.03807841086444147,0.03414519649167212,5
wine,classification,block,0.3,tabicl_patternnorm,0.9711392464495757,0.8336297620785287,0.3994322113077732,,,,,0.05360678064766843,0.24335694337073338,0.4664533872890123,,,,,5
wine,classification,block,0.5,tabicl_patternnorm,0.9879094542151176,0.8811862209451871,0.3328019687726894,,,,,0.012321225293435514,0.060267491753319365,0.11517414255961707,,,,,5
wine,classification,block_shift,0.3,tabicl_patternnorm,0.991984173301352,0.917830304578407,0.21758627454253957,,,,,0.007758070123369362,0.0509562291447549,0.13124120290742114,,,,,5
wine,classification,block_shift,0.5,tabicl_patternnorm,0.9707821510484049,0.8834144836645912,0.3857124379296639,,,,,0.03202211731129887,0.09360335279654021,0.16797750687082924,,,,,5
wine,classification,none,0.0,tabicl_patternnorm,1.0,0.9888888888888889,0.020534168527634573,,,,,0.0,0.010143010324169704,0.012597096403968137,,,,,5
