dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,acc,logloss,auc
wine,classification,131,13,block_shift,0.5,0.46153846153846156,0,source,2.0,tabicl_aware,0.2682018280029297,,0.8085106382978723,0.37389518297520036,0.9584304584304584
wine,classification,124,13,none,0.0,0.0,1,random,,tabicl_aware,0.26718950271606445,,0.9814814814814815,0.03332672597913564,1.0
wine,classification,116,13,block,0.3,0.2808988764044944,1,source,0.0,tabicl_aware,0.3083231449127197,,0.9354838709677419,0.2450856133211303,0.9970830095830095
wine,classification,116,13,block,0.5,0.4347450302506482,1,source,0.0,tabicl_aware,0.26724934577941895,,0.9354838709677419,0.23252222771147332,0.9889387533968051
wine,classification,116,13,block_shift,0.3,0.3076923076923077,1,source,0.0,tabicl_aware,0.2704291343688965,,0.8225806451612904,0.3113674542763541,0.9892792392792392
wine,classification,116,13,block_shift,0.5,0.4105445116681072,1,source,0.0,tabicl_aware,0.26634907722473145,,0.7580645161290323,0.5866093290402988,0.9804023385618299
wine,classification,124,13,none,0.0,0.0,2,random,,tabicl_aware,0.26796674728393555,,0.9814814814814815,0.0452390759012096,1.0
wine,classification,93,13,block,0.3,0.23076923076923078,2,source,1.0,tabicl_aware,0.26796770095825195,,0.9764705882352941,0.059708825314216986,0.9991874773957098
wine,classification,116,13,block,0.5,0.4407951598962835,2,source,0.0,tabicl_aware,0.2669970989227295,,0.8870967741935484,0.23055711547346835,0.9867301917301917
wine,classification,93,13,block_shift,0.3,0.27095937770095074,2,source,1.0,tabicl_aware,0.266451358795166,,0.8705882352941177,0.33472451952510085,0.9743103979967623
wine,classification,116,13,block_shift,0.5,0.40535868625756266,2,source,0.0,tabicl_aware,0.26787233352661133,,0.6774193548387096,0.9646054618485925,0.8817048125871655
wine,classification,124,13,none,0.0,0.0,3,random,,tabicl_aware,0.2694387435913086,,1.0,0.004367104257438146,1.0
wine,classification,127,13,block,0.3,0.3076923076923077,3,source,3.0,tabicl_aware,0.2697017192840576,,0.9019607843137255,0.19598219208081188,0.9902998236331569
