dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,rmse,r2,coverage80,width80
diabetes,regression,309,10,block,0.5,0.40226244343891404,1,random,,tabicl_aware_n32,0.3048100471496582,,61.111975685125955,0.36106624884712357,0.7368421052631579,1.8633215476934428
diabetes,regression,309,10,block_shift,0.3,0.26380090497737557,1,random,,tabicl_aware,0.2616598606109619,,58.65501392486345,0.4114092048213306,0.7894736842105263,1.876959593599752
diabetes,regression,309,10,block_shift,0.3,0.26380090497737557,1,random,,tabicl_aware_n32,0.30063605308532715,,58.70563338027788,0.4103928551612256,0.7894736842105263,1.8639035291937838
diabetes,regression,309,10,block_shift,0.5,0.5,1,random,,tabicl_aware,0.3021538257598877,,62.26868906207605,0.3366501628799503,0.8120300751879699,2.1561392727110062
diabetes,regression,309,10,block_shift,0.5,0.5,1,random,,tabicl_aware_n32,0.3033943176269531,,62.29889139065374,0.33600651456213027,0.8120300751879699,2.148193309242874
diabetes,regression,309,10,none,0.0,0.0,2,random,,tabicl_aware,0.2610597610473633,,57.950505749503364,0.44372206562812333,0.7894736842105263,1.8641232757075097
diabetes,regression,309,10,none,0.0,0.0,2,random,,tabicl_aware_n32,0.31371164321899414,,57.94294567639102,0.4438671973221715,0.7894736842105263,1.8688282723309824
diabetes,regression,309,10,block,0.3,0.252262443438914,2,random,,tabicl_aware,0.2918739318847656,,58.684862312419995,0.42953428002830574,0.8421052631578947,1.9864757722158053
diabetes,regression,309,10,block,0.3,0.252262443438914,2,random,,tabicl_aware_n32,0.3241758346557617,,58.66407499365813,0.42993834854101454,0.849624060150376,1.9906505287990668
diabetes,regression,309,10,block,0.5,0.46289592760181,2,random,,tabicl_aware,0.27413272857666016,,66.13300946350317,0.27554077859215853,0.8045112781954887,2.069627426166099
diabetes,regression,309,10,block,0.5,0.46289592760181,2,random,,tabicl_aware_n32,0.3220248222351074,,66.1395188463475,0.2753981564871145,0.8120300751879699,2.0882137142718964
diabetes,regression,309,10,block_shift,0.3,0.2,2,random,,tabicl_aware,0.2729511260986328,,58.45381313830003,0.434017417967937,0.8270676691729323,1.8864019983451765
diabetes,regression,309,10,block_shift,0.3,0.2,2,random,,tabicl_aware_n32,0.3140106201171875,,58.546075092703425,0.4322293440460879,0.8270676691729323,1.8917552625141072
diabetes,regression,309,10,block_shift,0.5,0.43710407239819005,2,random,,tabicl_aware,0.2744877338409424,,63.636995455898195,0.32919435937854247,0.7894736842105263,2.1993720579905367
diabetes,regression,309,10,block_shift,0.5,0.43710407239819005,2,random,,tabicl_aware_n32,0.31499361991882324,,63.562270822659904,0.33076879813048354,0.8045112781954887,2.2098568674375096
diabetes,regression,309,10,none,0.0,0.0,3,random,,tabicl_aware,0.31249117851257324,,50.67844257859737,0.53356912900408,0.8947368421052632,2.051153770197656
diabetes,regression,309,10,none,0.0,0.0,3,random,,tabicl_aware_n32,0.31116628646850586,,50.7331721806645,0.5325611516958559,0.8947368421052632,2.0659539193579377
diabetes,regression,309,10,block,0.3,0.3,3,random,,tabicl_aware,0.27420544624328613,,55.6553332589207,0.43745879115346464,0.8345864661654135,2.1002965001684886
diabetes,regression,309,10,block,0.3,0.3,3,random,,tabicl_aware_n32,0.3133821487426758,,55.62383581327663,0.43809533742124696,0.8345864661654135,2.113096879264806
diabetes,regression,309,10,block,0.5,0.4276018099547511,3,random,,tabicl_aware,0.27423858642578125,,61.721770909208125,0.30814111372330466,0.8646616541353384,2.4487973031509784
diabetes,regression,309,10,block,0.5,0.4276018099547511,3,random,,tabicl_aware_n32,0.3137493133544922,,61.76075712099525,0.3072668200882208,0.8721804511278195,2.4496436839821634
diabetes,regression,309,10,block_shift,0.3,0.3,3,random,,tabicl_aware,0.2734370231628418,,58.872029884962124,0.3705535512737542,0.8721804511278195,2.1348971489924353
diabetes,regression,309,10,block_shift,0.3,0.3,3,random,,tabicl_aware_n32,0.314056396484375,,58.98408880054759,0.3681550535158994,0.8721804511278195,2.134016633268642
diabetes,regression,309,10,block_shift,0.5,0.4671945701357466,3,random,,tabicl_aware,0.27457237243652344,,62.145599682097064,0.29860682888715384,0.8721804511278195,2.437005137177912
diabetes,regression,309,10,block_shift,0.5,0.4671945701357466,3,random,,tabicl_aware_n32,0.31852269172668457,,62.273686234872095,0.29571260576454916,0.8721804511278195,2.430841321479473
diabetes,regression,309,10,none,0.0,0.0,4,random,,tabicl_aware,0.2712976932525635,,59.89888295409447,0.4500678102473603,0.7443609022556391,1.7649422725150203
diabetes,regression,309,10,none,0.0,0.0,4,random,,tabicl_aware_n32,0.30667829513549805,,59.89447905378877,0.4501486717722947,0.7518796992481203,1.7720723185487546
diabetes,regression,309,10,block,0.3,0.2660633484162896,4,random,,tabicl_aware,0.27296018600463867,,63.45302683288,0.3828703935724582,0.7593984962406015,1.9623666976648182
diabetes,regression,309,10,block,0.3,0.2660633484162896,4,random,,tabicl_aware_n32,0.3126227855682373,,63.44529227899415,0.38302083340235193,0.7518796992481203,1.959360755039993
diabetes,regression,309,10,block,0.5,0.4819004524886878,4,random,,tabicl_aware,0.2733628749847412,,70.08714133804493,0.24708077240275161,0.7443609022556391,2.0625487277731795
diabetes,regression,309,10,block,0.5,0.4819004524886878,4,random,,tabicl_aware_n32,0.3567488193511963,,70.03109983981268,0.24828435558111184,0.7518796992481203,2.055578122135081
diabetes,regression,309,10,block_shift,0.3,0.3,4,random,,tabicl_aware,0.27472710609436035,,60.01719200468826,0.44789327190923756,0.7894736842105263,1.888429614576425
diabetes,regression,309,10,block_shift,0.3,0.3,4,random,,tabicl_aware_n32,0.3144810199737549,,60.20735783600597,0.44438900368496104,0.7894736842105263,1.8959644956431534
diabetes,regression,309,10,block_shift,0.5,0.5,4,random,,tabicl_aware,0.27336907386779785,,69.27130937982494,0.26450709373643055,0.7293233082706767,1.9778938119284097
diabetes,regression,309,10,block_shift,0.5,0.5,4,random,,tabicl_aware_n32,0.31239962577819824,,69.27214753635661,0.2644892952591572,0.7293233082706767,1.963755567082724
openml:531,regression,354,13,none,0.0,0.0,0,random,,tabicl_aware,0.27599167823791504,,3.6052341108538397,0.8526086887009179,0.8026315789473685,0.591109885464546
openml:531,regression,354,13,none,0.0,0.0,0,random,,tabicl_aware_n32,0.3474242687225342,,3.584925211298449,0.8542645724542485,0.7960526315789473,0.5979480602320453
