dataset,task,mechanism,rate,model,rmse,r2,coverage80,width80,rmse_std,r2_std,coverage80_std,width80_std,n_fits
openml:507,regression,block_shift,0.3,tabicl_aware_n32,0.15927901899314725,0.42368266262575727,0.7711111111111111,1.536459815362215,0.011850827039779006,0.043534566570574244,0.023985592383247687,0.1597594288324717,5
openml:507,regression,block_shift,0.5,tabicl_aware,0.16906533710098953,0.34962339884155746,0.7708888888888888,1.72517624865311,0.008012733776436416,0.0361142311610871,0.01646920058476531,0.2297930345469728,5
openml:507,regression,block_shift,0.5,tabicl_aware_n32,0.16901196607579083,0.35007005592421614,0.7706666666666667,1.7265698772582787,0.008062155900196369,0.03562973215412103,0.01794367043394345,0.23017450408794715,5
openml:507,regression,none,0.0,tabicl_aware,0.1082156572262107,0.7349721376854412,0.7833333333333333,0.9842515069098585,0.01229977950781863,0.02962186918494031,0.00797372227467073,0.06424784478958205,5
openml:507,regression,none,0.0,tabicl_aware_n32,0.10819253456150993,0.7350908894789153,0.7875555555555556,0.9846794388214164,0.012253504418578962,0.02931913350680752,0.009473810554352107,0.06798446374076036,5
openml:531,regression,block,0.3,tabicl_aware,3.6996984999058276,0.8197713644901006,0.8052631578947368,0.935351834890286,0.47386796840219997,0.031675675291941686,0.015844203393147745,0.06743257666111836,5
openml:531,regression,block,0.3,tabicl_aware_n32,3.68735864714006,0.8210392797251316,0.8105263157894737,0.9356931924428968,0.47156207363398434,0.0310880542146751,0.019954935379083064,0.06520619146806989,5
openml:531,regression,block,0.5,tabicl_aware,4.834823406344235,0.6868001777541619,0.7776315789473685,1.0689241475029037,0.693866246193241,0.09120039554423184,0.05873345821227802,0.14820597672296787,5
openml:531,regression,block,0.5,tabicl_aware_n32,4.8316951154750445,0.6874323331666528,0.7736842105263158,1.0640833063794568,0.6826075880383352,0.08943680438614787,0.06147004540420038,0.15172706727938606,5
openml:531,regression,block_shift,0.3,tabicl_aware,4.344275243294781,0.7416503600883031,0.8078947368421053,1.1002931891816403,0.6560950274817342,0.10921793783025813,0.014262818018867616,0.15574488728440114,5
openml:531,regression,block_shift,0.3,tabicl_aware_n32,4.319435734967341,0.7447188226497253,0.8052631578947368,1.0990577083819486,0.6464569869731744,0.10723049127599474,0.020063093002601225,0.15547423728905654,5
openml:531,regression,block_shift,0.5,tabicl_aware,4.7655011857037,0.6856730761692514,0.7776315789473685,1.1759971837264238,0.8264918721696364,0.14282385586555696,0.03847418820319334,0.23197540743134823,5
openml:531,regression,block_shift,0.5,tabicl_aware_n32,4.748100528850868,0.688219580239242,0.7736842105263158,1.1724236417784806,0.8128377001572145,0.14143733641959125,0.04642704937994042,0.23287622369013122,5
openml:531,regression,none,0.0,tabicl_aware,2.8158924137728154,0.8939224728278348,0.8065789473684211,0.6721847308003142,0.5409677707577457,0.034738334721850464,0.01100868455965888,0.05535153178132467,5
openml:531,regression,none,0.0,tabicl_aware_n32,2.816914826438399,0.8938082952527149,0.7973684210526316,0.6744970694892272,0.5352953318122187,0.034661593151177054,0.014262818018867628,0.055816024761137,5
openml:560,regression,block,0.3,tabicl_aware,3.757121017493433,0.772145487555519,0.8657894736842107,0.9222413071569239,0.6483653865392676,0.07751363468910787,0.0752419918710305,0.1381576231863789,5
openml:560,regression,block,0.3,tabicl_aware_n32,3.766140327246891,0.7712852493352532,0.868421052631579,0.9209306263400402,0.6322371114404831,0.0764744322369817,0.07728513239783373,0.13310300340628625,5
openml:560,regression,block,0.5,tabicl_aware,4.088495955335712,0.7319064306936248,0.8473684210526315,1.0700667891565452,0.7989838533031172,0.08723430683439058,0.08248646325609207,0.3060941060868253,5
openml:560,regression,block,0.5,tabicl_aware_n32,4.08789685511772,0.7316066230173615,0.85,1.0618786503660078,0.8180100943283859,0.08887430352640789,0.07649706238815072,0.2979532625891844,5
openml:560,regression,block_shift,0.3,tabicl_aware,3.495549218906118,0.7983869051158108,0.8105263157894737,0.9712141359257638,0.6996489568117786,0.07787667736401817,0.019954935379083,0.24433273879935938,5
openml:560,regression,block_shift,0.3,tabicl_aware_n32,3.4844372651751647,0.7993783336974609,0.8105263157894737,0.9677627433512314,0.7026486139359924,0.07840048975688689,0.03302605367897664,0.24027884837716398,5
openml:560,regression,block_shift,0.5,tabicl_aware,3.678772578445911,0.7593623687461943,0.8078947368421053,1.0912694157053282,1.2448922678876655,0.15617273174190846,0.05472798511338266,0.47214173940086607,5
openml:560,regression,block_shift,0.5,tabicl_aware_n32,3.6823301990235535,0.7587840125108586,0.8105263157894737,1.0862447055677638,1.2507977418453753,0.15713852167413161,0.062135362911145235,0.46791095187002474,5
openml:560,regression,none,0.0,tabicl_aware,1.940017847997033,0.9347453316662018,0.9605263157894737,0.23055841686107276,0.6094739427557485,0.0351526122221789,0.020804458290581408,0.022104227751545323,5
openml:560,regression,none,0.0,tabicl_aware_n32,1.9405752510988195,0.9347590735830131,0.9605263157894737,0.23051153577956418,0.6077801486283557,0.03486973383908735,0.020804458290581408,0.02198702437033267,5
