dataset,task,mechanism,rate,model,rmse,r2,coverage80,width80,rmse_std,r2_std,coverage80_std,width80_std,n_fits
openml:507,regression,none,0.0,tabicl_aware_n32,0.10819253623499805,0.7350908812823412,0.7875555555555556,0.9846794386701221,0.01225350641371876,0.02931914363882323,0.009473810554352107,0.06798445722133635,5
openml:531,regression,block,0.3,tabicl_aware,5.304844263735104,0.665865956634302,0.811295828676298,1.258390396466442,0.7138390850502649,0.11603571853584958,0.06636398827269173,0.3629545716763814,5
openml:531,regression,block,0.3,tabicl_aware_n32,5.236529262296417,0.6741004194977335,0.8097402639216605,1.2506864894700782,0.7051519559370047,0.11606886329862165,0.06562493126812176,0.35763590057302047,5
openml:531,regression,block,0.5,tabicl_aware,5.5475895714681505,0.641756680351038,0.8532351531059659,1.355100714993375,0.6835719527083455,0.08823051398378914,0.058716911154097474,0.21101885343163784,5
openml:531,regression,block,0.5,tabicl_aware_n32,5.5429957980765545,0.6419910514763828,0.8550514367977101,1.3644536259229878,0.6736792892042391,0.08965569423620146,0.06336430037066336,0.19753352079603642,5
openml:531,regression,block_shift,0.3,tabicl_aware,5.708027444115894,0.6221615393697473,0.7854470063887624,1.423598203436376,0.5014353566018132,0.06390203309606853,0.08907113021392972,0.21952770637667418,5
openml:531,regression,block_shift,0.3,tabicl_aware_n32,5.714086634443819,0.6213044622701276,0.7867274725982347,1.4293500344552492,0.5036392175939486,0.0636549868694796,0.08380608113635307,0.21694172795833092,5
openml:531,regression,block_shift,0.5,tabicl_aware,6.628933487167027,0.477933706660706,0.8450918541797587,1.5800721375091284,1.2435675034599976,0.19760567177121116,0.04322835415389876,0.20075624664850783,5
openml:531,regression,block_shift,0.5,tabicl_aware_n32,6.610316569778426,0.4812027502718933,0.8451313679792636,1.5831338819285836,1.2515948540099853,0.1961602247734674,0.04790849425823152,0.18145201534687266,5
openml:531,regression,none,0.0,tabicl_aware,2.8158923810601975,0.8939224759679265,0.8065789473684211,0.6721847308003142,0.5409677660096958,0.034738330606824804,0.01100868455965888,0.05535153178132467,5
openml:531,regression,none,0.0,tabicl_aware_n32,2.8169147082077908,0.8938083045286872,0.7973684210526316,0.6744970348535414,0.5352951761610105,0.034661583129757936,0.014262818018867628,0.05581598286222515,5
openml:560,regression,block,0.3,tabicl_aware,4.6532610873048625,0.580509573891571,0.635697638791713,0.7860572622341746,3.541983908700563,0.43210969671914073,0.4333501068356106,0.737942536684167,5
openml:560,regression,block,0.3,tabicl_aware_n32,4.4693100220705215,0.6200857317065481,0.6800528955413825,0.9007217307516792,3.264221009552757,0.37778028728517155,0.3580048506926127,0.690000797462394,5
openml:560,regression,block,0.5,tabicl_aware,4.970623007512384,0.5566627920399008,0.8093902144606634,1.614290356016303,2.54187435163306,0.2742420733438698,0.14083106663064238,0.7455231695557425,5
openml:560,regression,block,0.5,tabicl_aware_n32,4.867845474594175,0.5766707918800548,0.8260791971914632,1.6234622699282206,2.4404622359561445,0.25251499457303894,0.12496798453392942,0.753763226661069,5
openml:560,regression,block_shift,0.3,tabicl_aware,3.9723163873541494,0.7183981270276496,0.7555451322960249,1.0704138616306416,2.736525602051242,0.362220634020658,0.1785758691661026,0.30133997431504805,5
openml:560,regression,block_shift,0.3,tabicl_aware_n32,4.044160331075454,0.7122048002460722,0.6995921103554962,1.038046255422117,2.691501148770776,0.3602141924538043,0.1934226164542495,0.279693848971708,5
openml:560,regression,block_shift,0.5,tabicl_aware,5.595212050888746,0.5052695960740359,0.7589613059170807,1.70049711646653,1.957100805561223,0.25589843696764564,0.17364294258091886,0.39606359006293884,5
openml:560,regression,block_shift,0.5,tabicl_aware_n32,5.550546194923283,0.5124743317188586,0.7620598055909229,1.754327937888838,1.9681707217353936,0.25074548916927236,0.1647617145361908,0.40828947248548814,5
openml:560,regression,none,0.0,tabicl_aware,1.9400178920009477,0.9347453300622673,0.9605263157894737,0.23055841612492553,0.6094738624603966,0.035152611398224926,0.020804458290581408,0.022104227630680425,5
openml:560,regression,none,0.0,tabicl_aware_n32,1.940575335216439,0.9347590692510714,0.9605263157894737,0.23051155359354927,0.6077801104458667,0.03486973228141112,0.020804458290581408,0.021986997566583018,5
