dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,rmse,r2,coverage80,width80
diabetes,regression,309,10,none,0.0,0.0,0,random,,tabicl_aware,1.7631099224090576,,55.44207703695729,0.5006001384076054,0.8045112781954887,1.821556572492222
diabetes,regression,309,10,none,0.0,0.0,0,random,,tabicl_aware_n32,0.38953685760498047,,55.4855035475447,0.49981749504077977,0.8045112781954887,1.82609974296304
diabetes,regression,212,10,block,0.3,0.24796380090497738,0,source,0.0,tabicl_aware,0.27809810638427734,,66.73461156585888,0.30002207619229104,0.7260869565217392,2.002758114070901
diabetes,regression,212,10,block,0.3,0.24796380090497738,0,source,0.0,tabicl_aware_n32,0.2824704647064209,,66.62218126109761,0.3023786475756163,0.7347826086956522,2.0121003577082246
diabetes,regression,355,10,block,0.5,0.5,0,source,1.0,tabicl_aware,0.27188849449157715,,63.57446209219979,0.2654629515147404,0.8390804597701149,2.4314915450111214
diabetes,regression,355,10,block,0.5,0.5,0,source,1.0,tabicl_aware_n32,0.34696459770202637,,63.55163034992979,0.26599045103429375,0.8390804597701149,2.446956630531827
diabetes,regression,212,10,block_shift,0.3,0.24796380090497738,0,source,0.0,tabicl_aware,0.2693297863006592,,76.97704726338426,0.06866791361869995,0.6478260869565218,1.624712123756341
diabetes,regression,212,10,block_shift,0.3,0.24796380090497738,0,source,0.0,tabicl_aware_n32,0.2779703140258789,,76.8376493131032,0.07203796319961164,0.6521739130434783,1.6301748379284149
diabetes,regression,355,10,block_shift,0.5,0.5,0,source,1.0,tabicl_aware,0.2744567394256592,,59.17018529876009,0.36371135110904274,0.8620689655172413,2.350164338052174
diabetes,regression,355,10,block_shift,0.5,0.5,0,source,1.0,tabicl_aware_n32,0.31676197052001953,,59.32448039964474,0.3603885889658952,0.8620689655172413,2.3458593499597398
diabetes,regression,309,10,none,0.0,0.0,1,random,,tabicl_aware,0.2718057632446289,,56.99894914743167,0.4441765322632055,0.7669172932330827,1.8201363648811066
diabetes,regression,309,10,none,0.0,0.0,1,random,,tabicl_aware_n32,0.32790136337280273,,57.0857946875115,0.4424814988116622,0.7669172932330827,1.8199559426327157
diabetes,regression,309,10,block,0.3,0.3,1,source,1.0,tabicl_aware,0.2697618007659912,,60.802504932470555,0.3188006385921086,0.8270676691729323,2.3516822250575498
diabetes,regression,309,10,block,0.3,0.3,1,source,1.0,tabicl_aware_n32,0.28406476974487305,,60.80894652029485,0.3186562946064112,0.8270676691729323,2.3650315294345483
diabetes,regression,286,10,block,0.5,0.4339366515837104,1,source,0.0,tabicl_aware,0.26934099197387695,,67.2196530330665,0.21443483195715918,0.7628205128205128,2.5042902404665996
diabetes,regression,286,10,block,0.5,0.4339366515837104,1,source,0.0,tabicl_aware_n32,0.30846261978149414,,66.80737144777908,0.22404157111675937,0.7564102564102564,2.4785778551411783
diabetes,regression,309,10,block_shift,0.3,0.3,1,source,1.0,tabicl_aware,0.2708094120025635,,62.91246703194521,0.27070250722041955,0.7819548872180451,2.2525717697743444
diabetes,regression,309,10,block_shift,0.3,0.3,1,source,1.0,tabicl_aware_n32,0.30762505531311035,,62.86702893985645,0.2717555868847742,0.7819548872180451,2.2384525761131053
diabetes,regression,286,10,block_shift,0.5,0.4669683257918552,1,source,0.0,tabicl_aware,0.3066270351409912,,69.27873316046346,0.1655706705826283,0.782051282051282,2.5818633837275855
diabetes,regression,286,10,block_shift,0.5,0.4669683257918552,1,source,0.0,tabicl_aware_n32,0.2817821502685547,,69.24446110703165,0.1663960474816747,0.782051282051282,2.614715739869903
diabetes,regression,309,10,none,0.0,0.0,2,random,,tabicl_aware,0.2682199478149414,,57.95050733121138,0.44372203526189036,0.7894736842105263,1.8641232757075097
diabetes,regression,309,10,none,0.0,0.0,2,random,,tabicl_aware_n32,0.30624938011169434,,57.94294675800699,0.44386717655960517,0.7894736842105263,1.8688280759457823
diabetes,regression,211,10,block,0.3,0.20452488687782805,2,source,0.0,tabicl_aware,0.26937198638916016,,60.044953543143315,0.40452467644668333,0.8311688311688312,2.087570828667617
diabetes,regression,211,10,block,0.3,0.20452488687782805,2,source,0.0,tabicl_aware_n32,0.3077561855316162,,60.05210429257569,0.40438283776986783,0.8311688311688312,2.086325403741513
diabetes,regression,293,10,block,0.5,0.4291855203619909,2,source,0.0,tabicl_aware,0.2719459533691406,,62.094434964140525,0.37800032591523913,0.8523489932885906,2.1434228540676856
diabetes,regression,293,10,block,0.5,0.4291855203619909,2,source,0.0,tabicl_aware_n32,0.2814445495605469,,62.40976172668699,0.3716670323303365,0.8389261744966443,2.1451209636679134
diabetes,regression,211,10,block_shift,0.3,0.252262443438914,2,source,0.0,tabicl_aware,0.2694590091705322,,67.95466783970036,0.23730775460115994,0.8225108225108225,2.4175658805961855
diabetes,regression,211,10,block_shift,0.3,0.252262443438914,2,source,0.0,tabicl_aware_n32,0.2782318592071533,,68.15061822345706,0.2329028971971273,0.8225108225108225,2.420244397218081
diabetes,regression,293,10,block_shift,0.5,0.466289592760181,2,source,0.0,tabicl_aware,0.2683370113372803,,70.21099489011905,0.20476579449513266,0.8523489932885906,2.4323797884787304
diabetes,regression,293,10,block_shift,0.5,0.466289592760181,2,source,0.0,tabicl_aware_n32,0.28533220291137695,,69.51885449155212,0.2203673603174926,0.8456375838926175,2.382011516585092
diabetes,regression,309,10,none,0.0,0.0,3,random,,tabicl_aware,0.3104116916656494,,50.67844322733177,0.5335691170625232,0.8947368421052632,2.051153770197656
diabetes,regression,309,10,none,0.0,0.0,3,random,,tabicl_aware_n32,0.30974602699279785,,50.73317284157028,0.5325611395171168,0.8947368421052632,2.065953713726054
diabetes,regression,345,10,block,0.3,0.3,3,source,2.0,tabicl_aware,0.2750840187072754,,67.33478946647132,0.32055942871564025,0.7319587628865979,2.1278015233287255
diabetes,regression,345,10,block,0.3,0.3,3,source,2.0,tabicl_aware_n32,0.3120903968811035,,66.91599841367659,0.3289847544625434,0.7319587628865979,2.1184057415835613
