dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,acc,logloss,auc
breast_cancer,classification,398,30,none,0.0,0.0,3,random,,tabicl_aware,0.29474306106567383,,0.9590643274853801,0.0876860571845163,0.9950350467289719
breast_cancer,classification,407,30,block,0.3,0.29086115992970124,3,source,3.0,tabicl_aware,0.2947428226470947,,0.9259259259259259,0.17842268346848159,0.9780521262002744
breast_cancer,classification,369,30,block,0.5,0.4561218512009373,3,source,2.0,tabicl_aware,0.292316198348999,,0.93,0.18623602960541327,0.9777800744109135
breast_cancer,classification,407,30,block_shift,0.3,0.3,3,source,3.0,tabicl_aware,0.3344550132751465,,0.9382716049382716,0.15922401678260342,0.9819958847736625
breast_cancer,classification,369,30,block_shift,0.5,0.4666666666666667,3,source,2.0,tabicl_aware,0.28685641288757324,,0.91,0.2232383870916688,0.9742662257131045
breast_cancer,classification,398,30,none,0.0,0.0,4,random,,tabicl_aware,0.2936573028564453,,0.9941520467836257,0.02769115171969693,1.0
breast_cancer,classification,377,30,block,0.3,0.3,4,source,0.0,tabicl_aware,0.2937774658203125,,0.96875,0.11181410136833751,0.9931112365894974
breast_cancer,classification,452,30,block,0.5,0.49420035149384883,4,source,2.0,tabicl_aware,0.2975118160247803,,0.9658119658119658,0.08386948456466693,0.9962962962962963
breast_cancer,classification,377,30,block_shift,0.3,0.28886936145284126,4,source,0.0,tabicl_aware,0.30198025703430176,,0.921875,0.20416051857410764,0.9864483342744211
breast_cancer,classification,452,30,block_shift,0.5,0.4884007029876977,4,source,2.0,tabicl_aware,0.3222391605377197,,0.8717948717948718,0.2330335702366633,0.9972222222222222
wine,classification,124,13,none,0.0,0.0,0,random,,tabicl_aware,0.2866392135620117,,1.0,0.005405204228418326,1.0
wine,classification,82,13,block,0.3,0.23076923076923078,0,source,0.0,tabicl_aware,0.27190065383911133,,0.9791666666666666,0.0640722914890287,0.9997001049632628
wine,classification,131,13,block,0.5,0.46153846153846156,0,source,2.0,tabicl_aware,0.2650110721588135,,0.9574468085106383,0.10082773868028373,1.0
wine,classification,82,13,block_shift,0.3,0.2722558340535869,0,source,0.0,tabicl_aware,0.25971198081970215,,0.90625,0.19451341836680977,0.993261116765492
wine,classification,131,13,block_shift,0.5,0.46153846153846156,0,source,2.0,tabicl_aware,0.2618439197540283,,0.7872340425531915,0.38258591929092617,0.9567099567099566
wine,classification,124,13,none,0.0,0.0,1,random,,tabicl_aware,0.26288366317749023,,0.9814814814814815,0.0290914085243187,1.0
wine,classification,116,13,block,0.3,0.2808988764044944,1,source,0.0,tabicl_aware,0.30455923080444336,,0.9354838709677419,0.2326433363531173,0.9981740481740481
wine,classification,116,13,block,0.5,0.4347450302506482,1,source,0.0,tabicl_aware,0.26459693908691406,,0.9193548387096774,0.24084679013864646,0.9866012990805665
wine,classification,116,13,block_shift,0.3,0.3076923076923077,1,source,0.0,tabicl_aware,0.26334691047668457,,0.8225806451612904,0.3004965575000474,0.9900141525141525
wine,classification,116,13,block_shift,0.5,0.4105445116681072,1,source,0.0,tabicl_aware,0.26230692863464355,,0.7580645161290323,0.6360289883479108,0.9767303679375949
wine,classification,124,13,none,0.0,0.0,2,random,,tabicl_aware,0.2611255645751953,,0.9814814814814815,0.03824476818582057,1.0
wine,classification,93,13,block,0.3,0.23076923076923078,2,source,1.0,tabicl_aware,0.2588479518890381,,0.9764705882352941,0.059305582706633414,0.9991874773957098
wine,classification,116,13,block,0.5,0.4407951598962835,2,source,0.0,tabicl_aware,0.2622792720794678,,0.8870967741935484,0.22557891859097898,0.9874466774466774
wine,classification,93,13,block_shift,0.3,0.27095937770095074,2,source,1.0,tabicl_aware,0.2616758346557617,,0.8470588235294118,0.36260666971980826,0.9738145574625815
wine,classification,116,13,block_shift,0.5,0.40535868625756266,2,source,0.0,tabicl_aware,0.2609438896179199,,0.6612903225806451,1.0317645564112077,0.8881527578586402
wine,classification,124,13,none,0.0,0.0,3,random,,tabicl_aware,0.2606689929962158,,1.0,0.004754556736522582,1.0
wine,classification,127,13,block,0.3,0.3076923076923077,3,source,3.0,tabicl_aware,0.26248955726623535,,0.9215686274509803,0.22799189730241406,0.9891534391534392
wine,classification,119,13,block,0.5,0.439066551426102,3,source,1.0,tabicl_aware,0.26220011711120605,,0.8983050847457628,0.2216115472558218,0.9850753336830448
wine,classification,127,13,block_shift,0.3,0.28565254969749354,3,source,3.0,tabicl_aware,0.2629892826080322,,0.9019607843137255,0.27769979706879616,0.9961199294532627
wine,classification,119,13,block_shift,0.5,0.4070872947277442,3,source,1.0,tabicl_aware,0.2617497444152832,,0.8305084745762712,0.4199631183646553,0.9588345864661654
wine,classification,124,13,none,0.0,0.0,4,random,,tabicl_aware,0.2622497081756592,,0.9814814814814815,0.023132646195830112,1.0
wine,classification,126,13,block,0.3,0.3076923076923077,4,source,1.0,tabicl_aware,0.30191779136657715,,0.7884615384615384,0.532001236155107,0.9787351032755445
wine,classification,151,13,block,0.5,0.46153846153846156,4,source,1.0,tabicl_aware,0.26514291763305664,,0.9259259259259259,0.12870277024595916,1.0
